id,country,ticker,date,price_usd
105,opec_basket,price,14/04/2016,47.735
106,opec_basket,price,15/04/2016,47.735
107,opec_basket,price,16/04/2016,47.735
108,opec_basket,price,17/04/2016,47.735
109,opec_basket,price,18/04/2016,47.735
110,opec_basket,price,19/04/2016,47.735
111,opec_basket,price,20/04/2016,47.735
112,opec_basket,price,21/04/2016,47.735
113,opec_basket,price,22/04/2016,47.735
114,opec_basket,price,23/04/2016,47.735
115,opec_basket,price,24/04/2016,47.735
116,opec_basket,price,25/04/2016,47.735
117,opec_basket,price,26/04/2016,47.735
118,opec_basket,price,27/04/2016,47.735
119,opec_basket,price,28/04/2016,47.735
120,opec_basket,price,29/04/2016,47.735
121,opec_basket,price,30/04/2016,47.735
122,opec_basket,price,01/05/2016,47.735
123,opec_basket,price,02/05/2016,49.87727272727273
124,opec_basket,price,03/05/2016,49.87727272727273
125,opec_basket,price,04/05/2016,49.87727272727273
126,opec_basket,price,05/05/2016,49.87727272727273
127,opec_basket,price,06/05/2016,49.87727272727273
128,opec_basket,price,07/05/2016,49.87727272727273
129,opec_basket,price,08/05/2016,49.87727272727273
130,opec_basket,price,09/05/2016,49.87727272727273
131,opec_basket,price,10/05/2016,49.87727272727273
132,opec_basket,price,11/05/2016,49.87727272727273
133,opec_basket,price,12/05/2016,49.87727272727273
134,opec_basket,price,13/05/2016,49.87727272727273
135,opec_basket,price,14/05/2016,49.87727272727273
136,opec_basket,price,15/05/2016,49.87727272727273
137,opec_basket,price,16/05/2016,49.87727272727273
138,opec_basket,price,17/05/2016,49.87727272727273
139,opec_basket,price,18/05/2016,49.87727272727273
140,opec_basket,price,19/05/2016,49.87727272727273
141,opec_basket,price,20/05/2016,49.87727272727273
142,opec_basket,price,21/05/2016,49.87727272727273
143,opec_basket,price,22/05/2016,49.87727272727273
144,opec_basket,price,23/05/2016,49.87727272727273
145,opec_basket,price,24/05/2016,49.87727272727273
146,opec_basket,price,25/05/2016,49.87727272727273
147,opec_basket,price,26/05/2016,49.87727272727273
148,opec_basket,price,27/05/2016,49.87727272727273
149,opec_basket,price,28/05/2016,49.87727272727273
150,opec_basket,price,29/05/2016,49.87727272727273
151,opec_basket,price,30/05/2016,49.87727272727273
152,opec_basket,price,31/05/2016,49.87727272727273
153,opec_basket,price,01/06/2016,49.87727272727273
154,opec_basket,price,02/06/2016,46.59857142857143
155,opec_basket,price,03/06/2016,46.59857142857143
156,opec_basket,price,04/06/2016,46.59857142857143
157,opec_basket,price,05/06/2016,46.59857142857143
158,opec_basket,price,06/06/2016,46.59857142857143
159,opec_basket,price,07/06/2016,46.59857142857143
160,opec_basket,price,08/06/2016,46.59857142857143
161,opec_basket,price,09/06/2016,46.59857142857143
162,opec_basket,price,10/06/2016,46.59857142857143
163,opec_basket,price,11/06/2016,46.59857142857143
164,opec_basket,price,12/06/2016,46.59857142857143
165,opec_basket,price,13/06/2016,46.59857142857143
166,opec_basket,price,14/06/2016,46.59857142857143
167,opec_basket,price,15/06/2016,46.59857142857143
168,opec_basket,price,16/06/2016,46.59857142857143
169,opec_basket,price,17/06/2016,46.59857142857143
170,opec_basket,price,18/06/2016,46.59857142857143
171,opec_basket,price,19/06/2016,46.59857142857143
172,opec_basket,price,20/06/2016,46.59857142857143
173,opec_basket,price,21/06/2016,46.59857142857143
174,opec_basket,price,22/06/2016,46.59857142857143
175,opec_basket,price,23/06/2016,46.59857142857143
176,opec_basket,price,24/06/2016,46.59857142857143
177,opec_basket,price,25/06/2016,46.59857142857143
178,opec_basket,price,26/06/2016,46.59857142857143
179,opec_basket,price,27/06/2016,46.59857142857143
180,opec_basket,price,28/06/2016,46.59857142857143
181,opec_basket,price,29/06/2016,46.59857142857143
182,opec_basket,price,30/06/2016,46.59857142857143
183,opec_basket,price,01/07/2016,46.59857142857143
184,opec_basket,price,02/07/2016,47.05217391304348
185,opec_basket,price,03/07/2016,47.05217391304348
186,opec_basket,price,04/07/2016,47.05217391304348
187,opec_basket,price,05/07/2016,47.05217391304348
188,opec_basket,price,06/07/2016,47.05217391304348
189,opec_basket,price,07/07/2016,47.05217391304348
190,opec_basket,price,08/07/2016,47.05217391304348
191,opec_basket,price,09/07/2016,47.05217391304348
192,opec_basket,price,10/07/2016,47.05217391304348
193,opec_basket,price,11/07/2016,47.05217391304348
194,opec_basket,price,12/07/2016,47.05217391304348
195,opec_basket,price,13/07/2016,47.05217391304348
196,opec_basket,price,14/07/2016,47.05217391304348
197,opec_basket,price,15/07/2016,47.05217391304348
198,opec_basket,price,16/07/2016,47.05217391304348
199,opec_basket,price,17/07/2016,47.05217391304348
200,opec_basket,price,18/07/2016,47.05217391304348
201,opec_basket,price,19/07/2016,47.05217391304348
202,opec_basket,price,20/07/2016,47.05217391304348
203,opec_basket,price,21/07/2016,47.05217391304348
204,opec_basket,price,22/07/2016,47.05217391304348
205,opec_basket,price,23/07/2016,47.05217391304348
206,opec_basket,price,24/07/2016,47.05217391304348
207,opec_basket,price,25/07/2016,47.05217391304348
208,opec_basket,price,26/07/2016,47.05217391304348
209,opec_basket,price,27/07/2016,47.05217391304348
210,opec_basket,price,28/07/2016,47.05217391304348
211,opec_basket,price,29/07/2016,47.05217391304348
212,opec_basket,price,30/07/2016,47.05217391304348
213,opec_basket,price,31/07/2016,47.05217391304348
214,opec_basket,price,01/08/2016,47.05217391304348
215,opec_basket,price,02/08/2016,47.37681818181818
216,opec_basket,price,03/08/2016,47.37681818181818
217,opec_basket,price,04/08/2016,47.37681818181818
218,opec_basket,price,05/08/2016,47.37681818181818
219,opec_basket,price,06/08/2016,47.37681818181818
220,opec_basket,price,07/08/2016,47.37681818181818
221,opec_basket,price,08/08/2016,47.37681818181818
222,opec_basket,price,09/08/2016,47.37681818181818
223,opec_basket,price,10/08/2016,47.37681818181818
224,opec_basket,price,11/08/2016,47.37681818181818
225,opec_basket,price,12/08/2016,47.37681818181818
226,opec_basket,price,13/08/2016,47.37681818181818
227,opec_basket,price,14/08/2016,47.37681818181818
228,opec_basket,price,15/08/2016,47.37681818181818
229,opec_basket,price,16/08/2016,47.37681818181818
230,opec_basket,price,17/08/2016,47.37681818181818
231,opec_basket,price,18/08/2016,47.37681818181818
232,opec_basket,price,19/08/2016,47.37681818181818
233,opec_basket,price,20/08/2016,47.37681818181818
234,opec_basket,price,21/08/2016,47.37681818181818
235,opec_basket,price,22/08/2016,47.37681818181818
236,opec_basket,price,23/08/2016,47.37681818181818
237,opec_basket,price,24/08/2016,47.37681818181818
238,opec_basket,price,25/08/2016,47.37681818181818
239,opec_basket,price,26/08/2016,47.37681818181818
240,opec_basket,price,27/08/2016,47.37681818181818
241,opec_basket,price,28/08/2016,47.37681818181818
242,opec_basket,price,29/08/2016,47.37681818181818
243,opec_basket,price,30/08/2016,47.37681818181818
244,opec_basket,price,31/08/2016,47.37681818181818
245,opec_basket,price,01/09/2016,47.37681818181818
246,opec_basket,price,02/09/2016,51.41380952380952
247,opec_basket,price,03/09/2016,51.41380952380952
248,opec_basket,price,04/09/2016,51.41380952380952
249,opec_basket,price,05/09/2016,51.41380952380952
250,opec_basket,price,06/09/2016,51.41380952380952
251,opec_basket,price,07/09/2016,51.41380952380952
252,opec_basket,price,08/09/2016,51.41380952380952
253,opec_basket,price,09/09/2016,51.41380952380952
254,opec_basket,price,10/09/2016,51.41380952380952
255,opec_basket,price,11/09/2016,51.41380952380952
256,opec_basket,price,12/09/2016,51.41380952380952
257,opec_basket,price,13/09/2016,51.41380952380952
258,opec_basket,price,14/09/2016,51.41380952380952
259,opec_basket,price,15/09/2016,51.41380952380952
260,opec_basket,price,16/09/2016,51.41380952380952
261,opec_basket,price,17/09/2016,51.41380952380952
262,opec_basket,price,18/09/2016,51.41380952380952
263,opec_basket,price,19/09/2016,51.41380952380952
264,opec_basket,price,20/09/2016,51.41380952380952
265,opec_basket,price,21/09/2016,51.41380952380952
266,opec_basket,price,22/09/2016,51.41380952380952
267,opec_basket,price,23/09/2016,51.41380952380952
268,opec_basket,price,24/09/2016,51.41380952380952
269,opec_basket,price,25/09/2016,51.41380952380952
270,opec_basket,price,26/09/2016,51.41380952380952
271,opec_basket,price,27/09/2016,51.41380952380952
272,opec_basket,price,28/09/2016,51.41380952380952
273,opec_basket,price,29/09/2016,51.41380952380952
274,opec_basket,price,30/09/2016,51.41380952380952
275,opec_basket,price,01/10/2016,51.41380952380952
276,opec_basket,price,02/10/2016,46.94227272727273
277,opec_basket,price,03/10/2016,46.94227272727273
278,opec_basket,price,04/10/2016,46.94227272727273
279,opec_basket,price,05/10/2016,46.94227272727273
280,opec_basket,price,06/10/2016,46.94227272727273
281,opec_basket,price,07/10/2016,46.94227272727273
282,opec_basket,price,08/10/2016,46.94227272727273
283,opec_basket,price,09/10/2016,46.94227272727273
284,opec_basket,price,10/10/2016,46.94227272727273
285,opec_basket,price,11/10/2016,46.94227272727273
286,opec_basket,price,12/10/2016,46.94227272727273
287,opec_basket,price,13/10/2016,46.94227272727273
288,opec_basket,price,14/10/2016,46.94227272727273
289,opec_basket,price,15/10/2016,46.94227272727273
290,opec_basket,price,16/10/2016,46.94227272727273
291,opec_basket,price,17/10/2016,46.94227272727273
292,opec_basket,price,18/10/2016,46.94227272727273
293,opec_basket,price,19/10/2016,46.94227272727273
294,opec_basket,price,20/10/2016,46.94227272727273
295,opec_basket,price,21/10/2016,46.94227272727273
296,opec_basket,price,22/10/2016,46.94227272727273
297,opec_basket,price,23/10/2016,46.94227272727273
298,opec_basket,price,24/10/2016,46.94227272727273
299,opec_basket,price,25/10/2016,46.94227272727273
300,opec_basket,price,26/10/2016,46.94227272727273
301,opec_basket,price,27/10/2016,46.94227272727273
302,opec_basket,price,28/10/2016,46.94227272727273
303,opec_basket,price,29/10/2016,46.94227272727273
304,opec_basket,price,30/10/2016,46.94227272727273
305,opec_basket,price,31/10/2016,46.94227272727273
306,opec_basket,price,01/11/2016,46.94227272727273
307,opec_basket,price,02/11/2016,55.02272727272727
308,opec_basket,price,03/11/2016,55.02272727272727
309,opec_basket,price,04/11/2016,55.02272727272727
310,opec_basket,price,05/11/2016,55.02272727272727
311,opec_basket,price,06/11/2016,55.02272727272727
312,opec_basket,price,07/11/2016,55.02272727272727
313,opec_basket,price,08/11/2016,55.02272727272727
314,opec_basket,price,09/11/2016,55.02272727272727
315,opec_basket,price,10/11/2016,55.02272727272727
316,opec_basket,price,11/11/2016,55.02272727272727
317,opec_basket,price,12/11/2016,55.02272727272727
318,opec_basket,price,13/11/2016,55.02272727272727
319,opec_basket,price,14/11/2016,55.02272727272727
320,opec_basket,price,15/11/2016,55.02272727272727
321,opec_basket,price,16/11/2016,55.02272727272727
322,opec_basket,price,17/11/2016,55.02272727272727
323,opec_basket,price,18/11/2016,55.02272727272727
324,opec_basket,price,19/11/2016,55.02272727272727
325,opec_basket,price,20/11/2016,55.02272727272727
326,opec_basket,price,21/11/2016,55.02272727272727
327,opec_basket,price,22/11/2016,55.02272727272727
328,opec_basket,price,23/11/2016,55.02272727272727
329,opec_basket,price,24/11/2016,55.02272727272727
330,opec_basket,price,25/11/2016,55.02272727272727
331,opec_basket,price,26/11/2016,55.02272727272727
332,opec_basket,price,27/11/2016,55.02272727272727
333,opec_basket,price,28/11/2016,55.02272727272727
334,opec_basket,price,29/11/2016,55.02272727272727
335,opec_basket,price,30/11/2016,55.02272727272727
336,opec_basket,price,01/12/2016,55.02272727272727
337,opec_basket,price,02/12/2016,55.71090909090909
338,opec_basket,price,03/12/2016,55.71090909090909
339,opec_basket,price,04/12/2016,55.71090909090909
340,opec_basket,price,05/12/2016,55.71090909090909
341,opec_basket,price,06/12/2016,55.71090909090909
342,opec_basket,price,07/12/2016,55.71090909090909
343,opec_basket,price,08/12/2016,55.71090909090909
344,opec_basket,price,09/12/2016,55.71090909090909
345,opec_basket,price,10/12/2016,55.71090909090909
346,opec_basket,price,11/12/2016,55.71090909090909
347,opec_basket,price,12/12/2016,55.71090909090909
348,opec_basket,price,13/12/2016,55.71090909090909
349,opec_basket,price,14/12/2016,55.71090909090909
350,opec_basket,price,15/12/2016,55.71090909090909
351,opec_basket,price,16/12/2016,55.71090909090909
352,opec_basket,price,17/12/2016,55.71090909090909
353,opec_basket,price,18/12/2016,55.71090909090909
354,opec_basket,price,19/12/2016,55.71090909090909
355,opec_basket,price,20/12/2016,55.71090909090909
356,opec_basket,price,21/12/2016,55.71090909090909
357,opec_basket,price,22/12/2016,55.71090909090909
358,opec_basket,price,23/12/2016,55.71090909090909
359,opec_basket,price,24/12/2016,55.71090909090909
360,opec_basket,price,25/12/2016,55.71090909090909
361,opec_basket,price,26/12/2016,55.71090909090909
362,opec_basket,price,27/12/2016,55.71090909090909
363,opec_basket,price,28/12/2016,55.71090909090909
364,opec_basket,price,29/12/2016,55.71090909090909
365,opec_basket,price,30/12/2016,55.71090909090909
366,opec_basket,price,31/12/2016,55.71090909090909
367,opec_basket,price,01/01/2017,55.71090909090909
368,opec_basket,price,02/01/2017,56.096
369,opec_basket,price,03/01/2017,56.096
370,opec_basket,price,04/01/2017,56.096
371,opec_basket,price,05/01/2017,56.096
372,opec_basket,price,06/01/2017,56.096
373,opec_basket,price,07/01/2017,56.096
374,opec_basket,price,08/01/2017,56.096
375,opec_basket,price,09/01/2017,56.096
376,opec_basket,price,10/01/2017,56.096
377,opec_basket,price,11/01/2017,56.096
378,opec_basket,price,12/01/2017,56.096
379,opec_basket,price,13/01/2017,56.096
380,opec_basket,price,14/01/2017,56.096
381,opec_basket,price,15/01/2017,56.096
382,opec_basket,price,16/01/2017,56.096
383,opec_basket,price,17/01/2017,56.096
384,opec_basket,price,18/01/2017,56.096
385,opec_basket,price,19/01/2017,56.096
386,opec_basket,price,20/01/2017,56.096
387,opec_basket,price,21/01/2017,56.096
388,opec_basket,price,22/01/2017,56.096
389,opec_basket,price,23/01/2017,56.096
390,opec_basket,price,24/01/2017,56.096
391,opec_basket,price,25/01/2017,56.096
392,opec_basket,price,26/01/2017,56.096
393,opec_basket,price,27/01/2017,56.096
394,opec_basket,price,28/01/2017,56.096
395,opec_basket,price,29/01/2017,56.096
396,opec_basket,price,30/01/2017,56.096
397,opec_basket,price,31/01/2017,56.096
398,opec_basket,price,01/02/2017,56.096
399,opec_basket,price,02/02/2017,52.65521739130435
400,opec_basket,price,03/02/2017,52.65521739130435
401,opec_basket,price,04/02/2017,52.65521739130435
402,opec_basket,price,05/02/2017,52.65521739130435
403,opec_basket,price,06/02/2017,52.65521739130435
404,opec_basket,price,07/02/2017,52.65521739130435
405,opec_basket,price,08/02/2017,52.65521739130435
406,opec_basket,price,09/02/2017,52.65521739130435
407,opec_basket,price,10/02/2017,52.65521739130435
408,opec_basket,price,11/02/2017,52.65521739130435
409,opec_basket,price,12/02/2017,52.65521739130435
410,opec_basket,price,13/02/2017,52.65521739130435
411,opec_basket,price,14/02/2017,52.65521739130435
412,opec_basket,price,15/02/2017,52.65521739130435
413,opec_basket,price,16/02/2017,52.65521739130435
414,opec_basket,price,17/02/2017,52.65521739130435
415,opec_basket,price,18/02/2017,52.65521739130435
416,opec_basket,price,19/02/2017,52.65521739130435
417,opec_basket,price,20/02/2017,52.65521739130435
418,opec_basket,price,21/02/2017,52.65521739130435
419,opec_basket,price,22/02/2017,52.65521739130435
420,opec_basket,price,23/02/2017,52.65521739130435
421,opec_basket,price,24/02/2017,52.65521739130435
422,opec_basket,price,25/02/2017,52.65521739130435
423,opec_basket,price,26/02/2017,52.65521739130435
424,opec_basket,price,27/02/2017,52.65521739130435
425,opec_basket,price,28/02/2017,52.65521739130435
426,opec_basket,price,01/03/2017,52.65521739130435
427,opec_basket,price,02/03/2017,53.978
428,opec_basket,price,03/03/2017,53.978
429,opec_basket,price,04/03/2017,53.978
430,opec_basket,price,05/03/2017,53.978
431,opec_basket,price,06/03/2017,53.978
432,opec_basket,price,07/03/2017,53.978
433,opec_basket,price,08/03/2017,53.978
434,opec_basket,price,09/03/2017,53.978
435,opec_basket,price,10/03/2017,53.978
436,opec_basket,price,11/03/2017,53.978
437,opec_basket,price,12/03/2017,53.978
438,opec_basket,price,13/03/2017,53.978
439,opec_basket,price,14/03/2017,53.978
440,opec_basket,price,15/03/2017,53.978
441,opec_basket,price,16/03/2017,53.978
442,opec_basket,price,17/03/2017,53.978
443,opec_basket,price,18/03/2017,53.978
444,opec_basket,price,19/03/2017,53.978
445,opec_basket,price,20/03/2017,53.978
446,opec_basket,price,21/03/2017,53.978
447,opec_basket,price,22/03/2017,53.978
448,opec_basket,price,23/03/2017,53.978
449,opec_basket,price,24/03/2017,53.978
450,opec_basket,price,25/03/2017,53.978
451,opec_basket,price,26/03/2017,53.978
452,opec_basket,price,27/03/2017,53.978
453,opec_basket,price,28/03/2017,53.978
454,opec_basket,price,29/03/2017,53.978
455,opec_basket,price,30/03/2017,53.978
456,opec_basket,price,31/03/2017,53.978
457,opec_basket,price,01/04/2017,53.978
458,opec_basket,price,02/04/2017,51.37434782608696
459,opec_basket,price,03/04/2017,51.37434782608696
460,opec_basket,price,04/04/2017,51.37434782608696
461,opec_basket,price,05/04/2017,51.37434782608696
462,opec_basket,price,06/04/2017,51.37434782608696
463,opec_basket,price,07/04/2017,51.37434782608696
464,opec_basket,price,08/04/2017,51.37434782608696
465,opec_basket,price,09/04/2017,51.37434782608696
466,opec_basket,price,10/04/2017,51.37434782608696
467,opec_basket,price,11/04/2017,51.37434782608696
468,opec_basket,price,12/04/2017,51.37434782608696
469,opec_basket,price,13/04/2017,51.37434782608696
470,opec_basket,price,14/04/2017,51.37434782608696
471,opec_basket,price,15/04/2017,51.37434782608696
472,opec_basket,price,16/04/2017,51.37434782608696
473,opec_basket,price,17/04/2017,51.37434782608696
474,opec_basket,price,18/04/2017,51.37434782608696
475,opec_basket,price,19/04/2017,51.37434782608696
476,opec_basket,price,20/04/2017,51.37434782608696
477,opec_basket,price,21/04/2017,51.37434782608696
478,opec_basket,price,22/04/2017,51.37434782608696
479,opec_basket,price,23/04/2017,51.37434782608696
480,opec_basket,price,24/04/2017,51.37434782608696
481,opec_basket,price,25/04/2017,51.37434782608696
482,opec_basket,price,26/04/2017,51.37434782608696
483,opec_basket,price,27/04/2017,51.37434782608696
484,opec_basket,price,28/04/2017,51.37434782608696
485,opec_basket,price,29/04/2017,51.37434782608696
486,opec_basket,price,30/04/2017,51.37434782608696
487,opec_basket,price,01/05/2017,51.37434782608696
488,opec_basket,price,02/05/2017,47.65272727272727
489,opec_basket,price,03/05/2017,47.65272727272727
490,opec_basket,price,04/05/2017,47.65272727272727
491,opec_basket,price,05/05/2017,47.65272727272727
492,opec_basket,price,06/05/2017,47.65272727272727
493,opec_basket,price,07/05/2017,47.65272727272727
494,opec_basket,price,08/05/2017,47.65272727272727
495,opec_basket,price,09/05/2017,47.65272727272727
496,opec_basket,price,10/05/2017,47.65272727272727
497,opec_basket,price,11/05/2017,47.65272727272727
498,opec_basket,price,12/05/2017,47.65272727272727
499,opec_basket,price,13/05/2017,47.65272727272727
500,opec_basket,price,14/05/2017,47.65272727272727
501,opec_basket,price,15/05/2017,47.65272727272727
502,opec_basket,price,16/05/2017,47.65272727272727
503,opec_basket,price,17/05/2017,47.65272727272727
504,opec_basket,price,18/05/2017,47.65272727272727
505,opec_basket,price,19/05/2017,47.65272727272727
506,opec_basket,price,20/05/2017,47.65272727272727
507,opec_basket,price,21/05/2017,47.65272727272727
508,opec_basket,price,22/05/2017,47.65272727272727
509,opec_basket,price,23/05/2017,47.65272727272727
510,opec_basket,price,24/05/2017,47.65272727272727
511,opec_basket,price,25/05/2017,47.65272727272727
512,opec_basket,price,26/05/2017,47.65272727272727
513,opec_basket,price,27/05/2017,47.65272727272727
514,opec_basket,price,28/05/2017,47.65272727272727
515,opec_basket,price,29/05/2017,47.65272727272727
516,opec_basket,price,30/05/2017,47.65272727272727
517,opec_basket,price,31/05/2017,47.65272727272727
518,opec_basket,price,01/06/2017,47.65272727272727
519,opec_basket,price,02/06/2017,49.25333333333333
520,opec_basket,price,03/06/2017,49.25333333333333
521,opec_basket,price,04/06/2017,49.25333333333333
522,opec_basket,price,05/06/2017,49.25333333333333
523,opec_basket,price,06/06/2017,49.25333333333333
524,opec_basket,price,07/06/2017,49.25333333333333
525,opec_basket,price,08/06/2017,49.25333333333333
526,opec_basket,price,09/06/2017,49.25333333333333
527,opec_basket,price,10/06/2017,49.25333333333333
528,opec_basket,price,11/06/2017,49.25333333333333
529,opec_basket,price,12/06/2017,49.25333333333333
530,opec_basket,price,13/06/2017,49.25333333333333
531,opec_basket,price,14/06/2017,49.25333333333333
532,opec_basket,price,15/06/2017,49.25333333333333
533,opec_basket,price,16/06/2017,49.25333333333333
534,opec_basket,price,17/06/2017,49.25333333333333
535,opec_basket,price,18/06/2017,49.25333333333333
536,opec_basket,price,19/06/2017,49.25333333333333
537,opec_basket,price,20/06/2017,49.25333333333333
538,opec_basket,price,21/06/2017,49.25333333333333
539,opec_basket,price,22/06/2017,49.25333333333333
540,opec_basket,price,23/06/2017,49.25333333333333
541,opec_basket,price,24/06/2017,49.25333333333333
542,opec_basket,price,25/06/2017,49.25333333333333
543,opec_basket,price,26/06/2017,49.25333333333333
544,opec_basket,price,27/06/2017,49.25333333333333
545,opec_basket,price,28/06/2017,49.25333333333333
546,opec_basket,price,29/06/2017,49.25333333333333
547,opec_basket,price,30/06/2017,49.25333333333333
548,opec_basket,price,01/07/2017,49.25333333333333
549,opec_basket,price,02/07/2017,51.92782608695652
550,opec_basket,price,03/07/2017,51.92782608695652
551,opec_basket,price,04/07/2017,51.92782608695652
552,opec_basket,price,05/07/2017,51.92782608695652
553,opec_basket,price,06/07/2017,51.92782608695652
554,opec_basket,price,07/07/2017,51.92782608695652
555,opec_basket,price,08/07/2017,51.92782608695652
556,opec_basket,price,09/07/2017,51.92782608695652
557,opec_basket,price,10/07/2017,51.92782608695652
558,opec_basket,price,11/07/2017,51.92782608695652
559,opec_basket,price,12/07/2017,51.92782608695652
560,opec_basket,price,13/07/2017,51.92782608695652
561,opec_basket,price,14/07/2017,51.92782608695652
562,opec_basket,price,15/07/2017,51.92782608695652
563,opec_basket,price,16/07/2017,51.92782608695652
564,opec_basket,price,17/07/2017,51.92782608695652
565,opec_basket,price,18/07/2017,51.92782608695652
566,opec_basket,price,19/07/2017,51.92782608695652
567,opec_basket,price,20/07/2017,51.92782608695652
568,opec_basket,price,21/07/2017,51.92782608695652
569,opec_basket,price,22/07/2017,51.92782608695652
570,opec_basket,price,23/07/2017,51.92782608695652
571,opec_basket,price,24/07/2017,51.92782608695652
572,opec_basket,price,25/07/2017,51.92782608695652
573,opec_basket,price,26/07/2017,51.92782608695652
