Date,Value
10/31/1927,3384.5
11/30/1927,3712.76
12/31/1927,3759.4
1/31/1928,3719.88
2/29/1928,3691.18
3/31/1928,4063.94
4/30/1928,4010.5
5/31/1928,4141.3
6/30/1928,3986.62
7/31/1928,4093.31
8/31/1928,4555.9
9/29/1928,4446.47
10/31/1928,4750.78
11/30/1928,5527.38
12/31/1928,5685.16
1/31/1929,6016.98
2/28/1929,6015.09
3/28/1929,5887.3
4/30/1929,6122.32
5/31/1929,5669.23
6/29/1929,6325.5
7/31/1929,6512.92
8/30/1929,7124.13
9/30/1929,6433.31
10/31/1929,5123.24
11/27/1929,4475.88
12/31/1929,4681.45
1/31/1930,5062.44
2/28/1930,5167.9
3/31/1930,5485.91
4/30/1930,5322.68
5/29/1930,5274.41
6/30/1930,4365.86
7/31/1930,4567.79
8/29/1930,4721.76
9/30/1930,3999.92
10/31/1930,3600.93
11/29/1930,3623.67
12/31/1930,3312.6
1/31/1931,3414.8
2/28/1931,3914.65
3/31/1931,3580.38
4/30/1931,3160.89
5/29/1931,2720.78
6/30/1931,3222.94
7/31/1931,2905.54
8/31/1931,2991.81
9/30/1931,2087.12
10/31/1931,2292.95
11/30/1931,2069.32
12/31/1931,1729.03
1/30/1932,1726.55
2/29/1932,1871.7
3/31/1932,1696.19
4/30/1932,1308.11
5/31/1932,1058.26
6/30/1932,1020.77
7/30/1932,1292.88
8/31/1932,1756.13
9/30/1932,1730.55
10/31/1932,1508.19
11/30/1932,1383.37
12/31/1932,1482.49
1/31/1933,1529.84
2/28/1933,1311.27
3/31/1933,1424.81
4/29/1933,1997.3
5/31/1933,2266.06
6/30/1933,2504.15
7/31/1933,2245.37
8/31/1933,2514.12
9/30/1933,2327.79
10/31/1933,2164.29
11/29/1933,2409.29
12/30/1933,2452.5
1/31/1934,2632.2
2/28/1934,2520.8
3/31/1934,2481.57
4/30/1934,2448.44
5/31/1934,2290.31
6/30/1934,2314.81
7/31/1934,2129.32
8/31/1934,2245.65
9/29/1934,2207.14
10/31/1934,2241.01
11/30/1934,2470.97
12/31/1934,2516.01
1/31/1935,2423.02
2/28/1935,2421.65
3/30/1935,2384.52
4/30/1935,2570.12
5/31/1935,2598.07
6/29/1935,2796.09
7/31/1935,2985.79
8/31/1935,3025.06
9/30/1935,3120.38
10/31/1935,3305.35
11/30/1935,3342.69
12/31/1935,3384.49
1/31/1936,3510.35
2/29/1936,3572.81
3/31/1936,3698
4/30/1936,3445.62
5/29/1936,3610.48
6/30/1936,3702.9
7/31/1936,3843.42
8/31/1936,3849.07
9/30/1936,3884.48
10/31/1936,4101.37
11/30/1936,4240.94
12/31/1936,4164.09
1/30/1937,4268.78
2/27/1937,4304.63
3/31/1937,4254.01
4/30/1937,3949.15
5/28/1937,3931.63
6/30/1937,3810.33
7/31/1937,4148.11
8/31/1937,3964.86
9/30/1937,3430.76
10/30/1937,3066.75
11/30/1937,2759.6
12/31/1937,2719.58
1/31/1938,2781.16
2/28/1938,2979.46
3/31/1938,2274.12
4/30/1938,2539.49
5/31/1938,2476.14
6/30/1938,3076.9
7/30/1938,3246.29
8/31/1938,3200.78
9/30/1938,3250.88
10/31/1938,3512.05
11/30/1938,3467.84
12/31/1938,3582.19
1/31/1939,3327.57
2/28/1939,3434.04
3/31/1939,3073.62
4/29/1939,3016.29
5/31/1939,3244.77
6/30/1939,3067.48
7/31/1939,3364.06
8/31/1939,3156.24
9/30/1939,3505.76
10/31/1939,3515.52
11/30/1939,3372.24
12/30/1939,3477.56
