Price,Open,High,Low,Close,Volume
Ticker,EGP=X,EGP=X,EGP=X,EGP=X,EGP=X
Date,,,,,
1/1/2016,7.716000080108643,7.804999828338623,7.712399959564209,7.716000080108643,0
1/4/2016,7.719900131225586,7.826000213623047,7.7170000076293945,7.720300197601318,0
1/5/2016,7.810400009155273,7.815800189971924,7.799499988555908,7.809000015258789,0
1/6/2016,7.807300090789795,7.817599773406982,7.797900199890137,7.807300090789795,0
1/7/2016,7.805699825286865,7.815999984741211,7.797500133514404,7.807199954986572,0
1/8/2016,7.806399822235107,7.817399978637695,7.7967000007629395,7.807499885559082,0
1/11/2016,7.645899772644043,7.821000099182129,7.645199775695801,7.646299839019775,0
1/12/2016,7.806600093841553,7.816999912261963,7.799099922180176,7.805699825286865,0
1/13/2016,7.809999942779541,7.815999984741211,7.798299789428711,7.809599876403809,0
1/14/2016,7.806200027,7.816400051116943,7.799499988555908,7.805099964141846,0
1/15/2016,7.806300163269043,7.816699981689453,7.797900199890137,7.806399822235107,0
1/18/2016,7.681200027,7.827400207519531,7.676199913024902,7.6793999671936035,0
1/19/2016,7.808700084686279,7.817800045013428,7.789999961853027,7.808599948883057,0
1/20/2016,7.804100036621094,7.8165998458862305,7.798699855804443,7.805500030517578,0
1/21/2016,7.807499885559082,7.817800045013428,7.798099994659424,7.807099819,0
1/22/2016,7.806799889,7.814499855041504,7.796500205993652,7.812300205230713,0
1/25/2016,7.807700157165527,7.815199851989746,7.700399875640869,7.807400226593018,0
1/26/2016,7.803400039672852,7.814300060272217,7.798699855804443,7.804599761962891,0
1/27/2016,7.808000087738037,7.815000057220459,7.798600196838379,7.807000160217285,0
1/28/2016,7.808499813079834,7.815299987792969,7.7972002029418945,7.806399822235107,0
1/29/2016,7.811299800872803,7.816500186920166,7.798799991607666,7.8109002113342285,0
2/1/2016,7.754700183868408,7.814700126647949,7.735799789428711,7.755400181,0
2/2/2016,7.809299945831299,7.813000202178955,7.799499988555908,7.808899879455566,0
2/3/2016,7.809500217437744,7.815499782562256,7.798600196838379,7.808800220489502,0
2/4/2016,7.802199840545654,7.817399978637695,7.797999858856201,7.804299831390381,0
2/5/2016,7.808899879455566,7.817200183868408,7.798099994659424,7.810100078582764,0
2/8/2016,7.818200111,7.82889986,7.789999961853027,7.818900108337402,0
2/9/2016,7.806399822235107,7.816999912261963,7.797900199890137,7.807099819,0
2/10/2016,7.805500030517578,7.817599773406982,7.798900127410889,7.806499958,0
2/11/2016,7.806799889,7.816199779510498,7.798900127410889,7.808899879455566,0
2/12/2016,7.806799889,7.816199779510498,7.799900054931641,7.806499958,0
2/15/2016,7.7332000732421875,7.816500186920166,7.723999977111816,7.73360014,0
2/16/2016,7.802100182,7.815299987792969,7.799799919128418,7.804200172424316,0
2/17/2016,7.808300018310547,7.816800117492676,7.798999786376953,7.808300018310547,0
2/18/2016,7.811299800872803,7.815899848937988,7.7993998527526855,7.811299800872803,0
2/19/2016,7.8053998947143555,7.8171000480651855,7.798799991607666,7.805699825286865,0
