id,country,ticker,date,value
617,egypt,usdegp,27/06/2018,17.8865
618,egypt,usdegp,28/06/2018,17.8878
619,egypt,usdegp,29/06/2018,17.8878
620,egypt,usdegp,30/06/2018,17.8936
621,egypt,usdegp,02/07/2018,17.8936
622,egypt,usdegp,03/07/2018,17.8921
623,egypt,usdegp,04/07/2018,17.8787
624,egypt,usdegp,05/07/2018,17.8843
625,egypt,usdegp,06/07/2018,17.8843
626,egypt,usdegp,07/07/2018,17.8872
627,egypt,usdegp,08/07/2018,17.8872
628,egypt,usdegp,09/07/2018,17.8872
629,egypt,usdegp,10/07/2018,17.889
630,egypt,usdegp,11/07/2018,17.888
631,egypt,usdegp,12/07/2018,17.8905
632,egypt,usdegp,15/07/2018,17.89
633,egypt,usdegp,16/07/2018,17.8907
634,egypt,usdegp,17/07/2018,17.8916
635,egypt,usdegp,18/07/2018,17.8916
636,egypt,usdegp,19/07/2018,17.8933
637,egypt,usdegp,20/07/2018,17.8933
638,egypt,usdegp,21/07/2018,17.8928
639,egypt,usdegp,22/07/2018,17.8928
640,egypt,usdegp,24/07/2018,17.8937
641,egypt,usdegp,25/07/2018,17.8936
642,egypt,usdegp,26/07/2018,17.8918
643,egypt,usdegp,27/07/2018,17.8918
644,egypt,usdegp,28/07/2018,17.8948
645,egypt,usdegp,29/07/2018,17.8948
646,egypt,usdegp,30/07/2018,17.8948
647,egypt,usdegp,31/07/2018,17.8675
648,egypt,usdegp,01/08/2018,17.87
649,egypt,usdegp,02/08/2018,17.87
650,egypt,usdegp,03/08/2018,17.87
651,egypt,usdegp,04/08/2018,17.87
652,egypt,usdegp,05/08/2018,17.87
653,egypt,usdegp,07/08/2018,17.8748
654,egypt,usdegp,08/08/2018,17.8749
655,egypt,usdegp,09/08/2018,17.8692
656,egypt,usdegp,12/08/2018,17.8688
657,egypt,usdegp,13/08/2018,17.8772
658,egypt,usdegp,14/08/2018,17.8829
659,egypt,usdegp,15/08/2018,17.8951
660,egypt,usdegp,16/08/2018,17.9
661,egypt,usdegp,19/08/2018,17.9
662,egypt,usdegp,26/08/2018,17.8915
663,egypt,usdegp,27/08/2018,17.8904
664,egypt,usdegp,28/08/2018,17.8964
665,egypt,usdegp,29/08/2018,17.9036
666,egypt,usdegp,30/08/2018,17.9036
667,egypt,usdegp,02/09/2018,17.9034
668,egypt,usdegp,03/09/2018,17.9035
669,egypt,usdegp,04/09/2018,17.9042
670,egypt,usdegp,05/09/2018,17.9097
671,egypt,usdegp,06/09/2018,17.9086
672,egypt,usdegp,09/09/2018,17.913
673,egypt,usdegp,10/09/2018,17.9094
674,egypt,usdegp,12/09/2018,17.9108
675,egypt,usdegp,13/09/2018,17.9123
676,egypt,usdegp,16/09/2018,17.9103
677,egypt,usdegp,17/09/2018,17.9148
678,egypt,usdegp,18/09/2018,17.9134
679,egypt,usdegp,19/09/2018,17.9078
680,egypt,usdegp,20/09/2018,17.9125
681,egypt,usdegp,23/09/2018,17.9121
682,egypt,usdegp,24/09/2018,17.9198
683,egypt,usdegp,25/09/2018,17.9098
684,egypt,usdegp,26/09/2018,17.9119
685,egypt,usdegp,27/09/2018,17.9144
686,egypt,usdegp,30/09/2018,17.9154
687,egypt,usdegp,01/10/2018,17.9145
688,egypt,usdegp,02/10/2018,17.9145
689,egypt,usdegp,03/10/2018,17.9127
690,egypt,usdegp,04/10/2018,17.9138
691,egypt,usdegp,08/10/2018,17.9124
692,egypt,usdegp,09/10/2018,17.9088
693,egypt,usdegp,10/10/2018,17.9114
694,egypt,usdegp,11/10/2018,17.9114
695,egypt,usdegp,14/10/2018,17.9108
696,egypt,usdegp,15/10/2018,17.9118
697,egypt,usdegp,16/10/2018,17.9118
698,egypt,usdegp,17/10/2018,17.9157
699,egypt,usdegp,18/10/2018,17.9098
700,egypt,usdegp,21/10/2018,17.9104
701,egypt,usdegp,22/10/2018,17.9105
702,egypt,usdegp,23/10/2018,17.9163
703,egypt,usdegp,24/10/2018,17.9174
704,egypt,usdegp,25/10/2018,17.9176
705,egypt,usdegp,28/10/2018,17.9151
706,egypt,usdegp,29/10/2018,17.9124
707,egypt,usdegp,30/10/2018,17.9172
708,egypt,usdegp,31/10/2018,17.9091
709,egypt,usdegp,01/11/2018,17.9095
710,egypt,usdegp,04/11/2018,17.908
711,egypt,usdegp,05/11/2018,17.9111
712,egypt,usdegp,06/11/2018,17.9146
713,egypt,usdegp,07/11/2018,17.9123
714,egypt,usdegp,08/11/2018,17.9133
715,egypt,usdegp,11/11/2018,17.9123
716,egypt,usdegp,12/11/2018,17.9123
717,egypt,usdegp,13/11/2018,17.9151
718,egypt,usdegp,14/11/2018,17.9145
719,egypt,usdegp,15/11/2018,17.9189
720,egypt,usdegp,18/11/2018,17.9159
721,egypt,usdegp,19/11/2018,17.9114
722,egypt,usdegp,21/11/2018,17.9151
723,egypt,usdegp,22/11/2018,17.9158
724,egypt,usdegp,25/11/2018,17.9151
725,egypt,usdegp,26/11/2018,17.9162
726,egypt,usdegp,27/11/2018,17.9185
727,egypt,usdegp,28/11/2018,17.9164
728,egypt,usdegp,29/11/2018,17.9187
729,egypt,usdegp,02/12/2018,17.9119
730,egypt,usdegp,03/12/2018,17.9125
731,egypt,usdegp,04/12/2018,17.9126
732,egypt,usdegp,05/12/2018,17.916
733,egypt,usdegp,06/12/2018,17.914
734,egypt,usdegp,09/12/2018,17.9155
735,egypt,usdegp,10/12/2018,17.9123
736,egypt,usdegp,11/12/2018,17.9143
737,egypt,usdegp,12/12/2018,17.9115
738,egypt,usdegp,13/12/2018,17.9146
739,egypt,usdegp,16/12/2018,17.9125
740,egypt,usdegp,17/12/2018,17.9147
741,egypt,usdegp,18/12/2018,17.9159
742,egypt,usdegp,19/12/2018,17.9159
743,egypt,usdegp,20/12/2018,17.9124
744,egypt,usdegp,23/12/2018,17.9142
745,egypt,usdegp,24/12/2018,17.9171
746,egypt,usdegp,25/12/2018,17.9151
747,egypt,usdegp,26/12/2018,17.9157
748,egypt,usdegp,27/12/2018,17.9143
749,egypt,usdegp,30/12/2018,17.9143
750,egypt,usdegp,31/12/2018,17.9166
751,egypt,usdegp,02/01/2019,17.9136
752,egypt,usdegp,03/01/2019,17.9141
753,egypt,usdegp,06/01/2019,17.9134
754,egypt,usdegp,08/01/2019,17.918
755,egypt,usdegp,09/01/2019,17.9172
756,egypt,usdegp,10/01/2019,17.9179
757,egypt,usdegp,13/01/2019,17.9168
758,egypt,usdegp,14/01/2019,17.9173
759,egypt,usdegp,15/01/2019,17.918
760,egypt,usdegp,16/01/2019,17.9157
761,egypt,usdegp,17/01/2019,17.9186
762,egypt,usdegp,20/01/2019,17.9183
763,egypt,usdegp,21/01/2019,17.9176
764,egypt,usdegp,22/01/2019,17.9178
765,egypt,usdegp,23/01/2019,17.9148
766,egypt,usdegp,27/01/2019,17.7
767,egypt,usdegp,28/01/2019,17.6286
768,egypt,usdegp,29/01/2019,17.6318
769,egypt,usdegp,30/01/2019,17.6374
770,egypt,usdegp,31/01/2019,17.6599
771,egypt,usdegp,03/02/2019,17.6657
772,egypt,usdegp,04/02/2019,17.6707
773,egypt,usdegp,05/02/2019,17.628
774,egypt,usdegp,06/02/2019,17.606
775,egypt,usdegp,07/02/2019,17.611
776,egypt,usdegp,10/02/2019,17.6112
777,egypt,usdegp,11/02/2019,17.6099
778,egypt,usdegp,12/02/2019,17.6125
779,egypt,usdegp,13/02/2019,17.6083
780,egypt,usdegp,14/02/2019,17.5522
781,egypt,usdegp,17/02/2019,17.5524
782,egypt,usdegp,18/02/2019,17.5617
783,egypt,usdegp,19/02/2019,17.565
784,egypt,usdegp,20/02/2019,17.569
785,egypt,usdegp,21/02/2019,17.5393
786,egypt,usdegp,24/02/2019,17.5371
787,egypt,usdegp,25/02/2019,17.5269
788,egypt,usdegp,26/02/2019,17.5285
789,egypt,usdegp,27/02/2019,17.5286
790,egypt,usdegp,28/02/2019,17.5311
791,egypt,usdegp,03/03/2019,17.5271
792,egypt,usdegp,04/03/2019,17.5167
793,egypt,usdegp,05/03/2019,17.488
794,egypt,usdegp,06/03/2019,17.4845
795,egypt,usdegp,07/03/2019,17.448
796,egypt,usdegp,10/03/2019,17.4411
797,egypt,usdegp,11/03/2019,17.4343
798,egypt,usdegp,12/03/2019,17.4334
799,egypt,usdegp,13/03/2019,17.4155
800,egypt,usdegp,14/03/2019,17.3939
801,egypt,usdegp,17/03/2019,17.3848
802,egypt,usdegp,18/03/2019,17.3316
803,egypt,usdegp,19/03/2019,17.2922
804,egypt,usdegp,20/03/2019,17.295
805,egypt,usdegp,21/03/2019,17.2873
806,egypt,usdegp,24/03/2019,17.2847
807,egypt,usdegp,25/03/2019,17.2912
808,egypt,usdegp,26/03/2019,17.3022
809,egypt,usdegp,27/03/2019,17.3239
810,egypt,usdegp,28/03/2019,17.323
811,egypt,usdegp,31/03/2019,17.3196
812,egypt,usdegp,01/04/2019,17.3245
813,egypt,usdegp,02/04/2019,17.3234
814,egypt,usdegp,03/04/2019,17.3252
815,egypt,usdegp,04/04/2019,17.3249
816,egypt,usdegp,07/04/2019,17.3235
817,egypt,usdegp,08/04/2019,17.3262
818,egypt,usdegp,09/04/2019,17.3221
819,egypt,usdegp,10/04/2019,17.3287
820,egypt,usdegp,11/04/2019,17.3272
821,egypt,usdegp,14/04/2019,17.305
822,egypt,usdegp,15/04/2019,17.3167
823,egypt,usdegp,16/04/2019,17.3196
824,egypt,usdegp,17/04/2019,17.2638
825,egypt,usdegp,18/04/2019,17.1893
826,egypt,usdegp,21/04/2019,17.1664
827,egypt,usdegp,22/04/2019,17.1676
828,egypt,usdegp,23/04/2019,17.1691
829,egypt,usdegp,30/04/2019,17.1736
830,egypt,usdegp,02/05/2019,17.1739
831,egypt,usdegp,05/05/2019,17.1662
832,egypt,usdegp,06/05/2019,17.1571
833,egypt,usdegp,07/05/2019,17.1558
834,egypt,usdegp,08/05/2019,17.1582
835,egypt,usdegp,09/05/2019,17.1288
836,egypt,usdegp,12/05/2019,17.1252
837,egypt,usdegp,13/05/2019,17.0781
838,egypt,usdegp,14/05/2019,17.0752
839,egypt,usdegp,15/05/2019,17.0789
840,egypt,usdegp,16/05/2019,17.0424
841,egypt,usdegp,19/05/2019,17.0409
842,egypt,usdegp,20/05/2019,17.0245
843,egypt,usdegp,21/05/2019,17.0237
844,egypt,usdegp,22/05/2019,16.9955
845,egypt,usdegp,23/05/2019,16.8725
846,egypt,usdegp,26/05/2019,16.8551
847,egypt,usdegp,27/05/2019,16.8268
848,egypt,usdegp,28/05/2019,16.8227
849,egypt,usdegp,29/05/2019,16.824
850,egypt,usdegp,30/05/2019,16.8058
851,egypt,usdegp,02/06/2019,16.7704
852,egypt,usdegp,03/06/2019,16.7601
853,egypt,usdegp,09/06/2019,16.7602
854,egypt,usdegp,10/06/2019,16.7395
855,egypt,usdegp,11/06/2019,16.737
856,egypt,usdegp,12/06/2019,16.7395
857,egypt,usdegp,13/06/2019,16.7512
858,egypt,usdegp,16/06/2019,16.7474
859,egypt,usdegp,17/06/2019,16.7523
860,egypt,usdegp,18/06/2019,16.7663
861,egypt,usdegp,19/06/2019,16.7414
862,egypt,usdegp,20/06/2019,16.6902
863,egypt,usdegp,23/06/2019,16.6896
864,egypt,usdegp,24/06/2019,16.701
865,egypt,usdegp,25/06/2019,16.7038
866,egypt,usdegp,26/06/2019,16.7055
867,egypt,usdegp,27/06/2019,16.7057
868,egypt,usdegp,02/07/2019,16.6296
869,egypt,usdegp,03/07/2019,16.6138
870,egypt,usdegp,04/07/2019,16.6117
871,egypt,usdegp,07/07/2019,16.61
872,egypt,usdegp,08/07/2019,16.6058
873,egypt,usdegp,09/07/2019,16.6095
874,egypt,usdegp,10/07/2019,16.6152
875,egypt,usdegp,11/07/2019,16.6165
876,egypt,usdegp,14/07/2019,16.6049
877,egypt,usdegp,15/07/2019,16.6065
878,egypt,usdegp,16/07/2019,16.6078
879,egypt,usdegp,17/07/2019,16.614
880,egypt,usdegp,18/07/2019,16.6183
881,egypt,usdegp,21/07/2019,16.6166
882,egypt,usdegp,22/07/2019,16.6217
883,egypt,usdegp,24/07/2019,16.6019
884,egypt,usdegp,25/07/2019,16.5893
885,egypt,usdegp,28/07/2019,16.5878
886,egypt,usdegp,29/07/2019,16.5834
887,egypt,usdegp,30/07/2019,16.5628
888,egypt,usdegp,31/07/2019,16.5604
889,egypt,usdegp,01/08/2019,16.5568
890,egypt,usdegp,04/08/2019,16.5373
891,egypt,usdegp,05/08/2019,16.5462
892,egypt,usdegp,06/08/2019,16.5569
893,egypt,usdegp,07/08/2019,16.5536
894,egypt,usdegp,08/08/2019,16.5645
895,egypt,usdegp,14/08/2019,16.585
896,egypt,usdegp,15/08/2019,16.5936
897,egypt,usdegp,18/08/2019,16.5969
898,egypt,usdegp,19/08/2019,16.5945
899,egypt,usdegp,20/08/2019,16.5986
900,egypt,usdegp,21/08/2019,16.5978
901,egypt,usdegp,22/08/2019,16.5985
902,egypt,usdegp,25/08/2019,16.5705
903,egypt,usdegp,26/08/2019,16.5446
904,egypt,usdegp,27/08/2019,16.5576
905,egypt,usdegp,28/08/2019,16.556
906,egypt,usdegp,29/08/2019,16.5586
907,egypt,usdegp,01/09/2019,16.5613
908,egypt,usdegp,02/09/2019,16.5642
909,egypt,usdegp,03/09/2019,16.563
910,egypt,usdegp,04/09/2019,16.5327
911,egypt,usdegp,05/09/2019,16.4864
912,egypt,usdegp,08/09/2019,16.4702
913,egypt,usdegp,09/09/2019,16.473
914,egypt,usdegp,10/09/2019,16.4498
915,egypt,usdegp,11/09/2019,16.4421
916,egypt,usdegp,12/09/2019,16.4182
917,egypt,usdegp,15/09/2019,16.3815
918,egypt,usdegp,16/09/2019,16.3607
919,egypt,usdegp,17/09/2019,16.3429
920,egypt,usdegp,18/09/2019,16.3255
921,egypt,usdegp,19/09/2019,16.2903
922,egypt,usdegp,22/09/2019,16.2875
923,egypt,usdegp,23/09/2019,16.3042
924,egypt,usdegp,24/09/2019,16.3081
925,egypt,usdegp,25/09/2019,16.3195
926,egypt,usdegp,26/09/2019,16.3219
927,egypt,usdegp,29/09/2019,16.2592
928,egypt,usdegp,30/09/2019,16.2721
929,egypt,usdegp,01/10/2019,16.271
930,egypt,usdegp,02/10/2019,16.296
931,egypt,usdegp,03/10/2019,16.3019
932,egypt,usdegp,07/10/2019,16.3047
933,egypt,usdegp,08/10/2019,16.3077
934,egypt,usdegp,09/10/2019,16.2978
935,egypt,usdegp,10/10/2019,16.2734
936,egypt,usdegp,13/10/2019,16.2556
937,egypt,usdegp,14/10/2019,16.2473
938,egypt,usdegp,15/10/2019,16.227
939,egypt,usdegp,16/10/2019,16.2193
940,egypt,usdegp,17/10/2019,16.234
941,egypt,usdegp,20/10/2019,16.2245
942,egypt,usdegp,21/10/2019,16.2114
943,egypt,usdegp,22/10/2019,16.1982
944,egypt,usdegp,23/10/2019,16.1813
945,egypt,usdegp,24/10/2019,16.1376
946,egypt,usdegp,27/10/2019,16.1342
947,egypt,usdegp,28/10/2019,16.1304
948,egypt,usdegp,29/10/2019,16.1377
949,egypt,usdegp,30/10/2019,16.1468
950,egypt,usdegp,31/10/2019,16.1388
951,egypt,usdegp,03/11/2019,16.1302
952,egypt,usdegp,04/11/2019,16.1386
953,egypt,usdegp,05/11/2019,16.1349
954,egypt,usdegp,06/11/2019,16.1408
955,egypt,usdegp,07/11/2019,16.1479
956,egypt,usdegp,11/11/2019,16.1484
957,egypt,usdegp,12/11/2019,16.1495
958,egypt,usdegp,13/11/2019,16.1376
959,egypt,usdegp,14/11/2019,16.1173
960,egypt,usdegp,17/11/2019,16.116
961,egypt,usdegp,18/11/2019,16.1241
962,egypt,usdegp,19/11/2019,16.0997
963,egypt,usdegp,20/11/2019,16.1083
964,egypt,usdegp,21/11/2019,16.1144
965,egypt,usdegp,24/11/2019,16.116
966,egypt,usdegp,25/11/2019,16.1237
967,egypt,usdegp,26/11/2019,16.122
968,egypt,usdegp,27/11/2019,16.1199
969,egypt,usdegp,28/11/2019,16.1224
970,egypt,usdegp,01/12/2019,16.122
971,egypt,usdegp,02/12/2019,16.1237
972,egypt,usdegp,03/12/2019,16.1237
973,egypt,usdegp,04/12/2019,16.1264
974,egypt,usdegp,05/12/2019,16.1315
975,egypt,usdegp,08/12/2019,16.1311
976,egypt,usdegp,09/12/2019,16.1424
977,egypt,usdegp,10/12/2019,16.1391
978,egypt,usdegp,11/12/2019,16.1442
979,egypt,usdegp,12/12/2019,16.1413
980,egypt,usdegp,15/12/2019,16.0951
981,egypt,usdegp,16/12/2019,16.0369
982,egypt,usdegp,17/12/2019,16.03
983,egypt,usdegp,18/12/2019,16.0456
984,egypt,usdegp,19/12/2019,16.0348
985,egypt,usdegp,22/12/2019,16.04
986,egypt,usdegp,23/12/2019,16.044
987,egypt,usdegp,24/12/2019,16.053
988,egypt,usdegp,25/12/2019,16.0497
989,egypt,usdegp,26/12/2019,16.0465
990,egypt,usdegp,29/12/2019,16.0482
991,egypt,usdegp,30/12/2019,16.0462
992,egypt,usdegp,31/12/2019,16.0415
993,egypt,usdegp,02/01/2020,16.037
994,egypt,usdegp,05/01/2020,16.048
995,egypt,usdegp,06/01/2020,16.055
996,egypt,usdegp,08/01/2020,16.0582
997,egypt,usdegp,09/01/2020,15.9822
998,egypt,usdegp,12/01/2020,15.9417
999,egypt,usdegp,13/01/2020,15.9122
1000,egypt,usdegp,14/01/2020,15.8813
1001,egypt,usdegp,15/01/2020,15.8561
1002,egypt,usdegp,16/01/2020,15.8231
1003,egypt,usdegp,19/01/2020,15.8177
1004,egypt,usdegp,20/01/2020,15.7897
1005,egypt,usdegp,21/01/2020,15.791
1006,egypt,usdegp,22/01/2020,15.8009
1007,egypt,usdegp,23/01/2020,15.796
1008,egypt,usdegp,26/01/2020,15.7798
1009,egypt,usdegp,27/01/2020,15.7876
1010,egypt,usdegp,28/01/2020,15.8022
1011,egypt,usdegp,29/01/2020,15.801
1012,egypt,usdegp,30/01/2020,15.8079
1013,egypt,usdegp,02/02/2020,15.802
1014,egypt,usdegp,03/02/2020,15.8098
1015,egypt,usdegp,04/02/2020,15.8044
1016,egypt,usdegp,05/02/2020,15.7886
1017,egypt,usdegp,06/02/2020,15.7654
1018,egypt,usdegp,09/02/2020,15.7502
1019,egypt,usdegp,10/02/2020,15.7217
1020,egypt,usdegp,11/02/2020,15.7132
1021,egypt,usdegp,12/02/2020,15.7138
1022,egypt,usdegp,13/02/2020,15.6945
1023,egypt,usdegp,16/02/2020,15.6474
1024,egypt,usdegp,17/02/2020,15.6482
1025,egypt,usdegp,18/02/2020,15.6259
1026,egypt,usdegp,19/02/2020,15.601
1027,egypt,usdegp,20/02/2020,15.5622
1028,egypt,usdegp,23/02/2020,15.5498
1029,egypt,usdegp,24/02/2020,15.5599
1030,egypt,usdegp,25/02/2020,15.5825
1031,egypt,usdegp,26/02/2020,15.6002
1032,egypt,usdegp,27/02/2020,15.6165
1033,egypt,usdegp,01/03/2020,15.6381
1034,egypt,usdegp,02/03/2020,15.6502
1035,egypt,usdegp,03/03/2020,15.6517
1036,egypt,usdegp,04/03/2020,15.6489
1037,egypt,usdegp,05/03/2020,15.6302
1038,egypt,usdegp,08/03/2020,15.6498
1039,egypt,usdegp,09/03/2020,15.7152
1040,egypt,usdegp,10/03/2020,15.7265
1041,egypt,usdegp,11/03/2020,15.7238
1042,egypt,usdegp,15/03/2020,15.7531
1043,egypt,usdegp,16/03/2020,15.7547
1044,egypt,usdegp,17/03/2020,15.7537
1045,egypt,usdegp,18/03/2020,15.753
1046,egypt,usdegp,19/03/2020,15.7548
1047,egypt,usdegp,22/03/2020,15.7534
1048,egypt,usdegp,23/03/2020,15.7521
1049,egypt,usdegp,24/03/2020,15.753
1050,egypt,usdegp,25/03/2020,15.7535
1051,egypt,usdegp,26/03/2020,15.7531
1052,egypt,usdegp,29/03/2020,15.7536
1053,egypt,usdegp,30/03/2020,15.7531
1054,egypt,usdegp,31/03/2020,15.7532
1055,egypt,usdegp,01/04/2020,15.7523
1056,egypt,usdegp,02/04/2020,15.7531
1057,egypt,usdegp,05/04/2020,15.7528
1058,egypt,usdegp,06/04/2020,15.7532
1059,egypt,usdegp,07/04/2020,15.753
1060,egypt,usdegp,08/04/2020,15.7545
1061,egypt,usdegp,09/04/2020,15.7532
1062,egypt,usdegp,12/04/2020,15.7532
1063,egypt,usdegp,13/04/2020,15.7532
1064,egypt,usdegp,14/04/2020,15.7532
1065,egypt,usdegp,15/04/2020,15.7537
1066,egypt,usdegp,16/04/2020,15.7537
1067,egypt,usdegp,21/04/2020,15.7547
1068,egypt,usdegp,22/04/2020,15.7546
1069,egypt,usdegp,23/04/2020,15.7536
1070,egypt,usdegp,26/04/2020,15.7545
1071,egypt,usdegp,27/04/2020,15.7542
1072,egypt,usdegp,28/04/2020,15.7543
1073,egypt,usdegp,29/04/2020,15.7543
1074,egypt,usdegp,30/04/2020,15.754
1075,egypt,usdegp,03/05/2020,15.7543
1076,egypt,usdegp,04/05/2020,15.7543
1077,egypt,usdegp,05/05/2020,15.754
1078,egypt,usdegp,06/05/2020,15.7546
1079,egypt,usdegp,07/05/2020,15.7544
1080,egypt,usdegp,10/05/2020,15.7529
1081,egypt,usdegp,11/05/2020,15.7541
1082,egypt,usdegp,12/05/2020,15.7531
1083,egypt,usdegp,13/05/2020,15.7552
1084,egypt,usdegp,14/05/2020,15.7551
1085,egypt,usdegp,17/05/2020,15.7537
1086,egypt,usdegp,18/05/2020,15.7923
1087,egypt,usdegp,19/05/2020,15.793
1088,egypt,usdegp,20/05/2020,15.8255
1089,egypt,usdegp,21/05/2020,15.863
1090,egypt,usdegp,30/05/2020,15.863
1091,egypt,usdegp,31/05/2020,15.8924
1092,egypt,usdegp,01/06/2020,15.9329
1093,egypt,usdegp,02/06/2020,15.9822
1094,egypt,usdegp,03/06/2020,16.0825
1095,egypt,usdegp,04/06/2020,16.2033
1096,egypt,usdegp,07/06/2020,16.2213
1097,egypt,usdegp,08/06/2020,16.1932
1098,egypt,usdegp,09/06/2020,16.1799
1099,egypt,usdegp,10/06/2020,16.1856
1100,egypt,usdegp,11/06/2020,16.1768
1101,egypt,usdegp,14/06/2020,16.1811
1102,egypt,usdegp,15/06/2020,16.1842
1103,egypt,usdegp,16/06/2020,16.1827
1104,egypt,usdegp,17/06/2020,16.1831
1105,egypt,usdegp,18/06/2020,16.1811
1106,egypt,usdegp,21/06/2020,16.1758
1107,egypt,usdegp,22/06/2020,16.1806
1108,egypt,usdegp,23/06/2020,16.1701
1109,egypt,usdegp,24/06/2020,16.174
1110,egypt,usdegp,25/06/2020,16.1732
1111,egypt,usdegp,28/06/2020,16.1727
1112,egypt,usdegp,29/06/2020,16.1617
1113,egypt,usdegp,30/06/2020,16.1384
1114,egypt,usdegp,05/07/2020,16.092
1115,egypt,usdegp,06/07/2020,16.0604
1116,egypt,usdegp,07/07/2020,16.0397
1117,egypt,usdegp,08/07/2020,16.0178
1118,egypt,usdegp,09/07/2020,15.9883
1119,egypt,usdegp,12/07/2020,15.9692
1120,egypt,usdegp,13/07/2020,15.9488
1121,egypt,usdegp,14/07/2020,15.9555
1122,egypt,usdegp,15/07/2020,15.9694
1123,egypt,usdegp,16/07/2020,15.9732
1124,egypt,usdegp,19/07/2020,15.9707
1125,egypt,usdegp,20/07/2020,15.9729
1126,egypt,usdegp,21/07/2020,15.9793
1127,egypt,usdegp,22/07/2020,15.991
1128,egypt,usdegp,26/07/2020,15.9894
1129,egypt,usdegp,27/07/2020,15.9869
1130,egypt,usdegp,28/07/2020,15.984
1131,egypt,usdegp,29/07/2020,15.9831
1132,egypt,usdegp,04/08/2020,15.9855
1133,egypt,usdegp,05/08/2020,15.9898
1134,egypt,usdegp,06/08/2020,15.9685
1135,egypt,usdegp,09/08/2020,15.9764
1136,egypt,usdegp,10/08/2020,15.9789
1137,egypt,usdegp,11/08/2020,15.9795
1138,egypt,usdegp,12/08/2020,15.9635
1139,egypt,usdegp,13/08/2020,15.9267
1140,egypt,usdegp,16/08/2020,15.9252
1141,egypt,usdegp,17/08/2020,15.929
1142,egypt,usdegp,18/08/2020,15.9336
1143,egypt,usdegp,19/08/2020,15.9316
1144,egypt,usdegp,23/08/2020,15.9299
1145,egypt,usdegp,24/08/2020,15.8898
1146,egypt,usdegp,25/08/2020,15.8892
1147,egypt,usdegp,26/08/2020,15.8729
1148,egypt,usdegp,27/08/2020,15.8623
1149,egypt,usdegp,30/08/2020,15.86
1150,egypt,usdegp,31/08/2020,15.8554
1151,egypt,usdegp,01/09/2020,15.8607
1152,egypt,usdegp,02/09/2020,15.8449
1153,egypt,usdegp,03/09/2020,15.8157
1154,egypt,usdegp,06/09/2020,15.8032
1155,egypt,usdegp,07/09/2020,15.7952
1156,egypt,usdegp,08/09/2020,15.789
1157,egypt,usdegp,09/09/2020,15.7856
1158,egypt,usdegp,10/09/2020,15.7512
1159,egypt,usdegp,13/09/2020,15.7495
1160,egypt,usdegp,14/09/2020,15.7586
1161,egypt,usdegp,15/09/2020,15.7575
1162,egypt,usdegp,16/09/2020,15.7509
1163,egypt,usdegp,17/09/2020,15.7402
1164,egypt,usdegp,20/09/2020,15.7322
1165,egypt,usdegp,21/09/2020,15.7345
1166,egypt,usdegp,22/09/2020,15.7597
1167,egypt,usdegp,23/09/2020,15.7609
1168,egypt,usdegp,24/09/2020,15.7618
1169,egypt,usdegp,27/09/2020,15.7625
1170,egypt,usdegp,28/09/2020,15.76
1171,egypt,usdegp,29/09/2020,15.7606
1172,egypt,usdegp,30/09/2020,15.7625
1173,egypt,usdegp,01/10/2020,15.7458
1174,egypt,usdegp,04/10/2020,15.7273
1175,egypt,usdegp,05/10/2020,15.7329
1176,egypt,usdegp,06/10/2020,15.7204
1177,egypt,usdegp,07/10/2020,15.7089
1178,egypt,usdegp,11/10/2020,15.6907
1179,egypt,usdegp,12/10/2020,15.6944
1180,egypt,usdegp,13/10/2020,15.6803
1181,egypt,usdegp,14/10/2020,15.6855
1182,egypt,usdegp,15/10/2020,15.6855
1183,egypt,usdegp,18/10/2020,15.6875
1184,egypt,usdegp,19/10/2020,15.6936
1185,egypt,usdegp,20/10/2020,15.6967
1186,egypt,usdegp,21/10/2020,15.7059
1187,egypt,usdegp,22/10/2020,15.7076
1188,egypt,usdegp,25/10/2020,15.7053
1189,egypt,usdegp,26/10/2020,15.7109
1190,egypt,usdegp,27/10/2020,15.7092
1191,egypt,usdegp,28/10/2020,15.7111
1192,egypt,usdegp,01/11/2020,15.712
1193,egypt,usdegp,02/11/2020,15.7206
1194,egypt,usdegp,03/11/2020,15.7225
1195,egypt,usdegp,04/11/2020,15.7223
1196,egypt,usdegp,05/11/2020,15.6825
1197,egypt,usdegp,08/11/2020,15.6689
1198,egypt,usdegp,09/11/2020,15.6594
1199,egypt,usdegp,10/11/2020,15.645
1200,egypt,usdegp,11/11/2020,15.6514
1201,egypt,usdegp,12/11/2020,15.64
1202,egypt,usdegp,15/11/2020,15.6377
1203,egypt,usdegp,16/11/2020,15.6445
1204,egypt,usdegp,17/11/2020,15.6251
1205,egypt,usdegp,18/11/2020,15.6237
1206,egypt,usdegp,19/11/2020,15.6216
1207,egypt,usdegp,22/11/2020,15.6266
1208,egypt,usdegp,23/11/2020,15.6426
1209,egypt,usdegp,24/11/2020,15.6518
1210,egypt,usdegp,25/11/2020,15.6598
1211,egypt,usdegp,26/11/2020,15.6622
1212,egypt,usdegp,29/11/2020,15.6649
1213,egypt,usdegp,30/11/2020,15.6609
1214,egypt,usdegp,01/12/2020,15.6618
1215,egypt,usdegp,02/12/2020,15.6649
1216,egypt,usdegp,03/12/2020,15.675
1217,egypt,usdegp,06/12/2020,15.6723
