id,region,ticker,date,value
2,usa,nasdaq_historical_data_monthly,2016-01-04,4903.09
3,usa,nasdaq_historical_data_monthly,2016-01-05,4891.43
4,usa,nasdaq_historical_data_monthly,2016-01-06,4835.76
5,usa,nasdaq_historical_data_monthly,2016-01-07,4689.43
6,usa,nasdaq_historical_data_monthly,2016-01-08,4643.63
7,usa,nasdaq_historical_data_monthly,2016-01-11,4637.99
8,usa,nasdaq_historical_data_monthly,2016-01-12,4685.92
9,usa,nasdaq_historical_data_monthly,2016-01-13,4526.06
10,usa,nasdaq_historical_data_monthly,2016-01-14,4615.0
11,usa,nasdaq_historical_data_monthly,2016-01-15,4488.42
13,usa,nasdaq_historical_data_monthly,2016-01-19,4476.95
14,usa,nasdaq_historical_data_monthly,2016-01-20,4471.69
15,usa,nasdaq_historical_data_monthly,2016-01-21,4472.06
16,usa,nasdaq_historical_data_monthly,2016-01-22,4591.18
17,usa,nasdaq_historical_data_monthly,2016-01-25,4518.49
18,usa,nasdaq_historical_data_monthly,2016-01-26,4567.67
19,usa,nasdaq_historical_data_monthly,2016-01-27,4468.17
20,usa,nasdaq_historical_data_monthly,2016-01-28,4506.68
21,usa,nasdaq_historical_data_monthly,2016-01-29,4613.95
22,usa,nasdaq_historical_data_monthly,2016-02-01,4620.37
23,usa,nasdaq_historical_data_monthly,2016-02-02,4516.95
24,usa,nasdaq_historical_data_monthly,2016-02-03,4504.24
25,usa,nasdaq_historical_data_monthly,2016-02-04,4509.56
26,usa,nasdaq_historical_data_monthly,2016-02-05,4363.14
27,usa,nasdaq_historical_data_monthly,2016-02-08,4283.75
28,usa,nasdaq_historical_data_monthly,2016-02-09,4268.76
29,usa,nasdaq_historical_data_monthly,2016-02-10,4283.59
30,usa,nasdaq_historical_data_monthly,2016-02-11,4266.84
31,usa,nasdaq_historical_data_monthly,2016-02-12,4337.51
33,usa,nasdaq_historical_data_monthly,2016-02-16,4435.96
34,usa,nasdaq_historical_data_monthly,2016-02-17,4534.06
35,usa,nasdaq_historical_data_monthly,2016-02-18,4487.54
36,usa,nasdaq_historical_data_monthly,2016-02-19,4504.43
37,usa,nasdaq_historical_data_monthly,2016-02-22,4570.61
38,usa,nasdaq_historical_data_monthly,2016-02-23,4503.58
39,usa,nasdaq_historical_data_monthly,2016-02-24,4542.61
40,usa,nasdaq_historical_data_monthly,2016-02-25,4582.2
41,usa,nasdaq_historical_data_monthly,2016-02-26,4590.47
42,usa,nasdaq_historical_data_monthly,2016-02-29,4557.95
43,usa,nasdaq_historical_data_monthly,2016-03-01,4689.6
44,usa,nasdaq_historical_data_monthly,2016-03-02,4703.42
45,usa,nasdaq_historical_data_monthly,2016-03-03,4707.42
46,usa,nasdaq_historical_data_monthly,2016-03-04,4717.02
47,usa,nasdaq_historical_data_monthly,2016-03-07,4708.25
48,usa,nasdaq_historical_data_monthly,2016-03-08,4648.82
49,usa,nasdaq_historical_data_monthly,2016-03-09,4674.38
50,usa,nasdaq_historical_data_monthly,2016-03-10,4662.16
51,usa,nasdaq_historical_data_monthly,2016-03-11,4748.47
52,usa,nasdaq_historical_data_monthly,2016-03-14,4750.28
53,usa,nasdaq_historical_data_monthly,2016-03-15,4728.67
54,usa,nasdaq_historical_data_monthly,2016-03-16,4763.97
55,usa,nasdaq_historical_data_monthly,2016-03-17,4774.99
56,usa,nasdaq_historical_data_monthly,2016-03-18,4795.65
57,usa,nasdaq_historical_data_monthly,2016-03-21,4808.87
58,usa,nasdaq_historical_data_monthly,2016-03-22,4821.66
59,usa,nasdaq_historical_data_monthly,2016-03-23,4768.86
60,usa,nasdaq_historical_data_monthly,2016-03-24,4773.5
62,usa,nasdaq_historical_data_monthly,2016-03-28,4766.79
63,usa,nasdaq_historical_data_monthly,2016-03-29,4846.62
64,usa,nasdaq_historical_data_monthly,2016-03-30,4869.29
65,usa,nasdaq_historical_data_monthly,2016-03-31,4869.85
66,usa,nasdaq_historical_data_monthly,2016-04-01,4914.54
67,usa,nasdaq_historical_data_monthly,2016-04-04,4891.8
68,usa,nasdaq_historical_data_monthly,2016-04-05,4843.93
69,usa,nasdaq_historical_data_monthly,2016-04-06,4920.72
70,usa,nasdaq_historical_data_monthly,2016-04-07,4848.37
71,usa,nasdaq_historical_data_monthly,2016-04-08,4850.69
72,usa,nasdaq_historical_data_monthly,2016-04-11,4833.4
73,usa,nasdaq_historical_data_monthly,2016-04-12,4872.09
74,usa,nasdaq_historical_data_monthly,2016-04-13,4947.42
75,usa,nasdaq_historical_data_monthly,2016-04-14,4945.89
76,usa,nasdaq_historical_data_monthly,2016-04-15,4938.22
77,usa,nasdaq_historical_data_monthly,2016-04-18,4960.02
78,usa,nasdaq_historical_data_monthly,2016-04-19,4940.33
79,usa,nasdaq_historical_data_monthly,2016-04-20,4948.15
80,usa,nasdaq_historical_data_monthly,2016-04-21,4945.93
81,usa,nasdaq_historical_data_monthly,2016-04-22,4906.2
82,usa,nasdaq_historical_data_monthly,2016-04-25,4895.79
83,usa,nasdaq_historical_data_monthly,2016-04-26,4888.28
84,usa,nasdaq_historical_data_monthly,2016-04-27,4863.14
85,usa,nasdaq_historical_data_monthly,2016-04-28,4805.29
86,usa,nasdaq_historical_data_monthly,2016-04-29,4775.36
87,usa,nasdaq_historical_data_monthly,2016-05-02,4817.59
88,usa,nasdaq_historical_data_monthly,2016-05-03,4763.22
89,usa,nasdaq_historical_data_monthly,2016-05-04,4725.64
90,usa,nasdaq_historical_data_monthly,2016-05-05,4717.09
91,usa,nasdaq_historical_data_monthly,2016-05-06,4736.16
92,usa,nasdaq_historical_data_monthly,2016-05-09,4750.21
93,usa,nasdaq_historical_data_monthly,2016-05-10,4809.88
94,usa,nasdaq_historical_data_monthly,2016-05-11,4760.69
95,usa,nasdaq_historical_data_monthly,2016-05-12,4737.33
96,usa,nasdaq_historical_data_monthly,2016-05-13,4717.68
97,usa,nasdaq_historical_data_monthly,2016-05-16,4775.46
98,usa,nasdaq_historical_data_monthly,2016-05-17,4715.73
99,usa,nasdaq_historical_data_monthly,2016-05-18,4739.12
100,usa,nasdaq_historical_data_monthly,2016-05-19,4712.53
101,usa,nasdaq_historical_data_monthly,2016-05-20,4769.56
102,usa,nasdaq_historical_data_monthly,2016-05-23,4765.78
103,usa,nasdaq_historical_data_monthly,2016-05-24,4861.06
104,usa,nasdaq_historical_data_monthly,2016-05-25,4894.89
105,usa,nasdaq_historical_data_monthly,2016-05-26,4901.77
106,usa,nasdaq_historical_data_monthly,2016-05-27,4933.5
108,usa,nasdaq_historical_data_monthly,2016-05-31,4948.05
109,usa,nasdaq_historical_data_monthly,2016-06-01,4952.25
110,usa,nasdaq_historical_data_monthly,2016-06-02,4971.36
111,usa,nasdaq_historical_data_monthly,2016-06-03,4942.52
112,usa,nasdaq_historical_data_monthly,2016-06-06,4968.71
113,usa,nasdaq_historical_data_monthly,2016-06-07,4961.75
114,usa,nasdaq_historical_data_monthly,2016-06-08,4974.64
115,usa,nasdaq_historical_data_monthly,2016-06-09,4958.62
116,usa,nasdaq_historical_data_monthly,2016-06-10,4894.55
117,usa,nasdaq_historical_data_monthly,2016-06-13,4848.44
118,usa,nasdaq_historical_data_monthly,2016-06-14,4843.55
119,usa,nasdaq_historical_data_monthly,2016-06-15,4834.93
120,usa,nasdaq_historical_data_monthly,2016-06-16,4844.91
121,usa,nasdaq_historical_data_monthly,2016-06-17,4800.34
122,usa,nasdaq_historical_data_monthly,2016-06-20,4837.21
123,usa,nasdaq_historical_data_monthly,2016-06-21,4843.76
124,usa,nasdaq_historical_data_monthly,2016-06-22,4833.32
125,usa,nasdaq_historical_data_monthly,2016-06-23,4910.04
126,usa,nasdaq_historical_data_monthly,2016-06-24,4707.98
127,usa,nasdaq_historical_data_monthly,2016-06-27,4594.44
128,usa,nasdaq_historical_data_monthly,2016-06-28,4691.87
129,usa,nasdaq_historical_data_monthly,2016-06-29,4779.25
130,usa,nasdaq_historical_data_monthly,2016-06-30,4842.67
131,usa,nasdaq_historical_data_monthly,2016-07-01,4862.57
133,usa,nasdaq_historical_data_monthly,2016-07-05,4822.9
134,usa,nasdaq_historical_data_monthly,2016-07-06,4859.16
135,usa,nasdaq_historical_data_monthly,2016-07-07,4876.81
136,usa,nasdaq_historical_data_monthly,2016-07-08,4956.76
137,usa,nasdaq_historical_data_monthly,2016-07-11,4988.64
138,usa,nasdaq_historical_data_monthly,2016-07-12,5022.82
139,usa,nasdaq_historical_data_monthly,2016-07-13,5005.73
140,usa,nasdaq_historical_data_monthly,2016-07-14,5034.06
141,usa,nasdaq_historical_data_monthly,2016-07-15,5029.59
142,usa,nasdaq_historical_data_monthly,2016-07-18,5055.78
143,usa,nasdaq_historical_data_monthly,2016-07-19,5036.37
144,usa,nasdaq_historical_data_monthly,2016-07-20,5089.93
145,usa,nasdaq_historical_data_monthly,2016-07-21,5073.9
146,usa,nasdaq_historical_data_monthly,2016-07-22,5100.16
147,usa,nasdaq_historical_data_monthly,2016-07-25,5097.63
148,usa,nasdaq_historical_data_monthly,2016-07-26,5110.05
149,usa,nasdaq_historical_data_monthly,2016-07-27,5139.81
150,usa,nasdaq_historical_data_monthly,2016-07-28,5154.98
151,usa,nasdaq_historical_data_monthly,2016-07-29,5162.13
152,usa,nasdaq_historical_data_monthly,2016-08-01,5184.2
153,usa,nasdaq_historical_data_monthly,2016-08-02,5137.73
154,usa,nasdaq_historical_data_monthly,2016-08-03,5159.74
155,usa,nasdaq_historical_data_monthly,2016-08-04,5166.25
156,usa,nasdaq_historical_data_monthly,2016-08-05,5221.12
157,usa,nasdaq_historical_data_monthly,2016-08-08,5213.14
158,usa,nasdaq_historical_data_monthly,2016-08-09,5225.48
159,usa,nasdaq_historical_data_monthly,2016-08-10,5204.58
160,usa,nasdaq_historical_data_monthly,2016-08-11,5228.4
161,usa,nasdaq_historical_data_monthly,2016-08-12,5232.89
162,usa,nasdaq_historical_data_monthly,2016-08-15,5262.02
163,usa,nasdaq_historical_data_monthly,2016-08-16,5227.11
164,usa,nasdaq_historical_data_monthly,2016-08-17,5228.66
165,usa,nasdaq_historical_data_monthly,2016-08-18,5240.15
166,usa,nasdaq_historical_data_monthly,2016-08-19,5238.38
167,usa,nasdaq_historical_data_monthly,2016-08-22,5244.6
168,usa,nasdaq_historical_data_monthly,2016-08-23,5260.08
169,usa,nasdaq_historical_data_monthly,2016-08-24,5217.69
170,usa,nasdaq_historical_data_monthly,2016-08-25,5212.2
171,usa,nasdaq_historical_data_monthly,2016-08-26,5218.92
172,usa,nasdaq_historical_data_monthly,2016-08-29,5232.33
173,usa,nasdaq_historical_data_monthly,2016-08-30,5222.99
174,usa,nasdaq_historical_data_monthly,2016-08-31,5213.22
175,usa,nasdaq_historical_data_monthly,2016-09-01,5227.21
176,usa,nasdaq_historical_data_monthly,2016-09-02,5249.9
178,usa,nasdaq_historical_data_monthly,2016-09-06,5275.91
179,usa,nasdaq_historical_data_monthly,2016-09-07,5283.93
180,usa,nasdaq_historical_data_monthly,2016-09-08,5259.48
181,usa,nasdaq_historical_data_monthly,2016-09-09,5125.91
182,usa,nasdaq_historical_data_monthly,2016-09-12,5211.89
183,usa,nasdaq_historical_data_monthly,2016-09-13,5155.25
184,usa,nasdaq_historical_data_monthly,2016-09-14,5173.77
185,usa,nasdaq_historical_data_monthly,2016-09-15,5249.69
186,usa,nasdaq_historical_data_monthly,2016-09-16,5244.57
187,usa,nasdaq_historical_data_monthly,2016-09-19,5235.03
188,usa,nasdaq_historical_data_monthly,2016-09-20,5241.35
189,usa,nasdaq_historical_data_monthly,2016-09-21,5295.18
190,usa,nasdaq_historical_data_monthly,2016-09-22,5339.52
191,usa,nasdaq_historical_data_monthly,2016-09-23,5305.75
192,usa,nasdaq_historical_data_monthly,2016-09-26,5257.49
193,usa,nasdaq_historical_data_monthly,2016-09-27,5305.71
194,usa,nasdaq_historical_data_monthly,2016-09-28,5318.55
195,usa,nasdaq_historical_data_monthly,2016-09-29,5269.15
196,usa,nasdaq_historical_data_monthly,2016-09-30,5312.0
197,usa,nasdaq_historical_data_monthly,2016-10-03,5300.87
198,usa,nasdaq_historical_data_monthly,2016-10-04,5289.66
199,usa,nasdaq_historical_data_monthly,2016-10-05,5316.02
200,usa,nasdaq_historical_data_monthly,2016-10-06,5306.85
201,usa,nasdaq_historical_data_monthly,2016-10-07,5292.4
202,usa,nasdaq_historical_data_monthly,2016-10-10,5328.67
203,usa,nasdaq_historical_data_monthly,2016-10-11,5246.79
204,usa,nasdaq_historical_data_monthly,2016-10-12,5239.02
205,usa,nasdaq_historical_data_monthly,2016-10-13,5213.33
206,usa,nasdaq_historical_data_monthly,2016-10-14,5214.16
207,usa,nasdaq_historical_data_monthly,2016-10-17,5199.82
208,usa,nasdaq_historical_data_monthly,2016-10-18,5243.84
209,usa,nasdaq_historical_data_monthly,2016-10-19,5246.41
210,usa,nasdaq_historical_data_monthly,2016-10-20,5241.83
211,usa,nasdaq_historical_data_monthly,2016-10-21,5257.4
212,usa,nasdaq_historical_data_monthly,2016-10-24,5309.83
213,usa,nasdaq_historical_data_monthly,2016-10-25,5283.4
214,usa,nasdaq_historical_data_monthly,2016-10-26,5250.27
215,usa,nasdaq_historical_data_monthly,2016-10-27,5215.97
216,usa,nasdaq_historical_data_monthly,2016-10-28,5190.1
217,usa,nasdaq_historical_data_monthly,2016-10-31,5189.13
218,usa,nasdaq_historical_data_monthly,2016-11-01,5153.58
219,usa,nasdaq_historical_data_monthly,2016-11-02,5105.57
220,usa,nasdaq_historical_data_monthly,2016-11-03,5058.41
221,usa,nasdaq_historical_data_monthly,2016-11-04,5046.37
222,usa,nasdaq_historical_data_monthly,2016-11-07,5166.17
223,usa,nasdaq_historical_data_monthly,2016-11-08,5193.49
224,usa,nasdaq_historical_data_monthly,2016-11-09,5251.07
225,usa,nasdaq_historical_data_monthly,2016-11-10,5208.8
226,usa,nasdaq_historical_data_monthly,2016-11-11,5237.11
227,usa,nasdaq_historical_data_monthly,2016-11-14,5218.4
228,usa,nasdaq_historical_data_monthly,2016-11-15,5275.62
229,usa,nasdaq_historical_data_monthly,2016-11-16,5294.58
230,usa,nasdaq_historical_data_monthly,2016-11-17,5333.97
231,usa,nasdaq_historical_data_monthly,2016-11-18,5321.51
232,usa,nasdaq_historical_data_monthly,2016-11-21,5368.86
233,usa,nasdaq_historical_data_monthly,2016-11-22,5386.35
234,usa,nasdaq_historical_data_monthly,2016-11-23,5380.68
236,usa,nasdaq_historical_data_monthly,2016-11-25,5398.92
237,usa,nasdaq_historical_data_monthly,2016-11-28,5368.81
238,usa,nasdaq_historical_data_monthly,2016-11-29,5379.92
239,usa,nasdaq_historical_data_monthly,2016-11-30,5323.68
240,usa,nasdaq_historical_data_monthly,2016-12-01,5251.11
241,usa,nasdaq_historical_data_monthly,2016-12-02,5255.65
242,usa,nasdaq_historical_data_monthly,2016-12-05,5308.89
243,usa,nasdaq_historical_data_monthly,2016-12-06,5333.0
244,usa,nasdaq_historical_data_monthly,2016-12-07,5393.76
245,usa,nasdaq_historical_data_monthly,2016-12-08,5417.36
246,usa,nasdaq_historical_data_monthly,2016-12-09,5444.5
247,usa,nasdaq_historical_data_monthly,2016-12-12,5412.54
248,usa,nasdaq_historical_data_monthly,2016-12-13,5463.83
249,usa,nasdaq_historical_data_monthly,2016-12-14,5436.67
250,usa,nasdaq_historical_data_monthly,2016-12-15,5456.85
251,usa,nasdaq_historical_data_monthly,2016-12-16,5437.16
252,usa,nasdaq_historical_data_monthly,2016-12-19,5457.44
253,usa,nasdaq_historical_data_monthly,2016-12-20,5483.94
254,usa,nasdaq_historical_data_monthly,2016-12-21,5471.43
255,usa,nasdaq_historical_data_monthly,2016-12-22,5447.42
256,usa,nasdaq_historical_data_monthly,2016-12-23,5462.69
258,usa,nasdaq_historical_data_monthly,2016-12-27,5487.44
259,usa,nasdaq_historical_data_monthly,2016-12-28,5438.56
260,usa,nasdaq_historical_data_monthly,2016-12-29,5432.09
261,usa,nasdaq_historical_data_monthly,2016-12-30,5383.12
263,usa,nasdaq_historical_data_monthly,2017-01-03,5429.08
264,usa,nasdaq_historical_data_monthly,2017-01-04,5477.0
265,usa,nasdaq_historical_data_monthly,2017-01-05,5487.94
266,usa,nasdaq_historical_data_monthly,2017-01-06,5521.06
267,usa,nasdaq_historical_data_monthly,2017-01-09,5531.82
268,usa,nasdaq_historical_data_monthly,2017-01-10,5551.82
269,usa,nasdaq_historical_data_monthly,2017-01-11,5563.65
270,usa,nasdaq_historical_data_monthly,2017-01-12,5547.49
271,usa,nasdaq_historical_data_monthly,2017-01-13,5574.12
273,usa,nasdaq_historical_data_monthly,2017-01-17,5538.73
274,usa,nasdaq_historical_data_monthly,2017-01-18,5555.65
275,usa,nasdaq_historical_data_monthly,2017-01-19,5540.08
276,usa,nasdaq_historical_data_monthly,2017-01-20,5555.33
277,usa,nasdaq_historical_data_monthly,2017-01-23,5552.94
278,usa,nasdaq_historical_data_monthly,2017-01-24,5600.96
279,usa,nasdaq_historical_data_monthly,2017-01-25,5656.34
280,usa,nasdaq_historical_data_monthly,2017-01-26,5655.18
281,usa,nasdaq_historical_data_monthly,2017-01-27,5660.78
282,usa,nasdaq_historical_data_monthly,2017-01-30,5613.71
283,usa,nasdaq_historical_data_monthly,2017-01-31,5614.79
284,usa,nasdaq_historical_data_monthly,2017-02-01,5642.65
285,usa,nasdaq_historical_data_monthly,2017-02-02,5636.2
286,usa,nasdaq_historical_data_monthly,2017-02-03,5666.77
287,usa,nasdaq_historical_data_monthly,2017-02-06,5663.55
288,usa,nasdaq_historical_data_monthly,2017-02-07,5674.22
289,usa,nasdaq_historical_data_monthly,2017-02-08,5682.45
290,usa,nasdaq_historical_data_monthly,2017-02-09,5715.18
291,usa,nasdaq_historical_data_monthly,2017-02-10,5734.13
292,usa,nasdaq_historical_data_monthly,2017-02-13,5763.96
293,usa,nasdaq_historical_data_monthly,2017-02-14,5782.57
294,usa,nasdaq_historical_data_monthly,2017-02-15,5819.44
295,usa,nasdaq_historical_data_monthly,2017-02-16,5814.9
296,usa,nasdaq_historical_data_monthly,2017-02-17,5838.58
298,usa,nasdaq_historical_data_monthly,2017-02-21,5865.95
299,usa,nasdaq_historical_data_monthly,2017-02-22,5860.63
300,usa,nasdaq_historical_data_monthly,2017-02-23,5835.51
301,usa,nasdaq_historical_data_monthly,2017-02-24,5845.31
302,usa,nasdaq_historical_data_monthly,2017-02-27,5861.9
303,usa,nasdaq_historical_data_monthly,2017-02-28,5825.44
304,usa,nasdaq_historical_data_monthly,2017-03-01,5904.03
305,usa,nasdaq_historical_data_monthly,2017-03-02,5861.22
306,usa,nasdaq_historical_data_monthly,2017-03-03,5870.75
