date,energy_use
2016-08-02,897.218073562482
2016-08-03,897.218073562482
2016-08-04,897.218073562482
2016-08-05,897.218073562482
2016-08-06,897.218073562482
2016-08-07,897.218073562482
2016-08-08,897.218073562482
2016-08-09,897.218073562482
2016-08-10,897.218073562482
2016-08-11,897.218073562482
2016-08-12,897.218073562482
2016-08-13,897.218073562482
2016-08-14,897.218073562482
2016-08-15,897.218073562482
2016-08-16,897.218073562482
2016-08-17,897.218073562482
2016-08-18,897.218073562482
2016-08-19,897.218073562482
2016-08-20,897.218073562482
2016-08-21,897.218073562482
2016-08-22,897.218073562482
2016-08-23,897.218073562482
2016-08-24,897.218073562482
2016-08-25,897.218073562482
2016-08-26,897.218073562482
2016-08-27,897.218073562482
2016-08-28,897.218073562482
2016-08-29,897.218073562482
2016-08-30,897.218073562482
2016-08-31,897.218073562482
2016-09-01,897.218073562482
2016-09-02,897.218073562482
2016-09-03,897.218073562482
2016-09-04,897.218073562482
2016-09-05,897.218073562482
2016-09-06,897.218073562482
2016-09-07,897.218073562482
2016-09-08,897.218073562482
2016-09-09,897.218073562482
2016-09-10,897.218073562482
2016-09-11,897.218073562482
2016-09-12,897.218073562482
2016-09-13,897.218073562482
2016-09-14,897.218073562482
2016-09-15,897.218073562482
2016-09-16,897.218073562482
2016-09-17,897.218073562482
2016-09-18,897.218073562482
2016-09-19,897.218073562482
2016-09-20,897.218073562482
2016-09-21,897.218073562482
2016-09-22,897.218073562482
2016-09-23,897.218073562482
2016-09-24,897.218073562482
2016-09-25,897.218073562482
2016-09-26,897.218073562482
2016-09-27,897.218073562482
2016-09-28,897.218073562482
2016-09-29,897.218073562482
2016-09-30,897.218073562482
2016-10-01,897.218073562482
2016-10-02,897.218073562482
2016-10-03,897.218073562482
2016-10-04,897.218073562482
2016-10-05,897.218073562482
2016-10-06,897.218073562482
2016-10-07,897.218073562482
2016-10-08,897.218073562482
2016-10-09,897.218073562482
2016-10-10,897.218073562482
2016-10-11,897.218073562482
2016-10-12,897.218073562482
2016-10-13,897.218073562482
2016-10-14,897.218073562482
2016-10-15,897.218073562482
2016-10-16,897.218073562482
2016-10-17,897.218073562482
2016-10-18,897.218073562482
2016-10-19,897.218073562482
2016-10-20,897.218073562482
2016-10-21,897.218073562482
2016-10-22,897.218073562482
2016-10-23,897.218073562482
2016-10-24,897.218073562482
2016-10-25,897.218073562482
2016-10-26,897.218073562482
2016-10-27,897.218073562482
2016-10-28,897.218073562482
2016-10-29,897.218073562482
2016-10-30,897.218073562482
2016-10-31,897.218073562482
2016-11-01,897.218073562482
2016-11-02,897.218073562482
2016-11-03,897.218073562482
2016-11-04,897.218073562482
2016-11-05,897.218073562482
2016-11-06,897.218073562482
2016-11-07,897.218073562482
2016-11-08,897.218073562482
2016-11-09,897.218073562482
2016-11-10,897.218073562482
2016-11-11,897.218073562482
2016-11-12,897.218073562482
2016-11-13,897.218073562482
2016-11-14,897.218073562482
2016-11-15,897.218073562482
2016-11-16,897.218073562482
2016-11-17,897.218073562482
2016-11-18,897.218073562482
2016-11-19,897.218073562482
2016-11-20,897.218073562482
2016-11-21,897.218073562482
2016-11-22,897.218073562482
2016-11-23,897.218073562482
2016-11-24,897.218073562482
2016-11-25,897.218073562482
2016-11-26,897.218073562482
2016-11-27,897.218073562482
2016-11-28,897.218073562482
2016-11-29,897.218073562482
2016-11-30,897.218073562482
2016-12-01,897.218073562482
2016-12-02,897.218073562482
2016-12-03,897.218073562482
2016-12-04,897.218073562482
2016-12-05,897.218073562482
2016-12-06,897.218073562482
2016-12-07,897.218073562482
2016-12-08,897.218073562482
2016-12-09,897.218073562482
2016-12-10,897.218073562482
2016-12-11,897.218073562482
2016-12-12,897.218073562482
2016-12-13,897.218073562482
2016-12-14,897.218073562482
2016-12-15,897.218073562482
2016-12-16,897.218073562482
2016-12-17,897.218073562482
2016-12-18,897.218073562482
2016-12-19,897.218073562482
2016-12-20,897.218073562482
2016-12-21,897.218073562482
2016-12-22,897.218073562482
2016-12-23,897.218073562482
2016-12-24,897.218073562482
2016-12-25,897.218073562482
2016-12-26,897.218073562482
2016-12-27,897.218073562482
2016-12-28,897.218073562482
2016-12-29,897.218073562482
2016-12-30,897.218073562482
2016-12-31,897.218073562482
2017-01-01,897.218073562482
2017-01-02,870.813573488394
2017-01-03,870.813573488394
2017-01-04,870.813573488394
2017-01-05,870.813573488394
2017-01-06,870.813573488394
2017-01-07,870.813573488394
2017-01-08,870.813573488394
2017-01-09,870.813573488394
2017-01-10,870.813573488394
2017-01-11,870.813573488394
2017-01-12,870.813573488394
2017-01-13,870.813573488394
2017-01-14,870.813573488394
2017-01-15,870.813573488394
2017-01-16,870.813573488394
2017-01-17,870.813573488394
2017-01-18,870.813573488394
2017-01-19,870.813573488394
2017-01-20,870.813573488394
2017-01-21,870.813573488394
2017-01-22,870.813573488394
2017-01-23,870.813573488394
2017-01-24,870.813573488394
2017-01-25,870.813573488394
2017-01-26,870.813573488394
2017-01-27,870.813573488394
2017-01-28,870.813573488394
2017-01-29,870.813573488394
2017-01-30,870.813573488394
2017-01-31,870.813573488394
2017-02-01,870.813573488394
2017-02-02,870.813573488394
2017-02-03,870.813573488394
2017-02-04,870.813573488394
2017-02-05,870.813573488394
2017-02-06,870.813573488394
2017-02-07,870.813573488394
2017-02-08,870.813573488394
2017-02-09,870.813573488394
2017-02-10,870.813573488394
2017-02-11,870.813573488394
2017-02-12,870.813573488394
2017-02-13,870.813573488394
2017-02-14,870.813573488394
2017-02-15,870.813573488394
2017-02-16,870.813573488394
2017-02-17,870.813573488394
2017-02-18,870.813573488394
2017-02-19,870.813573488394
2017-02-20,870.813573488394
2017-02-21,870.813573488394
2017-02-22,870.813573488394
2017-02-23,870.813573488394
2017-02-24,870.813573488394
2017-02-25,870.813573488394
2017-02-26,870.813573488394
2017-02-27,870.813573488394
2017-02-28,870.813573488394
2017-03-01,870.813573488394
2017-03-02,870.813573488394
2017-03-03,870.813573488394
2017-03-04,870.813573488394
2017-03-05,870.813573488394
2017-03-06,870.813573488394
2017-03-07,870.813573488394
2017-03-08,870.813573488394
2017-03-09,870.813573488394
2017-03-10,870.813573488394
2017-03-11,870.813573488394
2017-03-12,870.813573488394
2017-03-13,870.813573488394
2017-03-14,870.813573488394
2017-03-15,870.813573488394
2017-03-16,870.813573488394
2017-03-17,870.813573488394
2017-03-18,870.813573488394
2017-03-19,870.813573488394
2017-03-20,870.813573488394
2017-03-21,870.813573488394
2017-03-22,870.813573488394
2017-03-23,870.813573488394
2017-03-24,870.813573488394
2017-03-25,870.813573488394
2017-03-26,870.813573488394
2017-03-27,870.813573488394
2017-03-28,870.813573488394
2017-03-29,870.813573488394
2017-03-30,870.813573488394
2017-03-31,870.813573488394
2017-04-01,870.813573488394
2017-04-02,870.813573488394
2017-04-03,870.813573488394
2017-04-04,870.813573488394
2017-04-05,870.813573488394
2017-04-06,870.813573488394
2017-04-07,870.813573488394
2017-04-08,870.813573488394
2017-04-09,870.813573488394
2017-04-10,870.813573488394
2017-04-11,870.813573488394
2017-04-12,870.813573488394
2017-04-13,870.813573488394
2017-04-14,870.813573488394
2017-04-15,870.813573488394
2017-04-16,870.813573488394
2017-04-17,870.813573488394
2017-04-18,870.813573488394
2017-04-19,870.813573488394
2017-04-20,870.813573488394
2017-04-21,870.813573488394
2017-04-22,870.813573488394
2017-04-23,870.813573488394
2017-04-24,870.813573488394
2017-04-25,870.813573488394
2017-04-26,870.813573488394
2017-04-27,870.813573488394
2017-04-28,870.813573488394
2017-04-29,870.813573488394
2017-04-30,870.813573488394
2017-05-01,870.813573488394
2017-05-02,870.813573488394
2017-05-03,870.813573488394
2017-05-04,870.813573488394
2017-05-05,870.813573488394
2017-05-06,870.813573488394
2017-05-07,870.813573488394
2017-05-08,870.813573488394
2017-05-09,870.813573488394
2017-05-10,870.813573488394
2017-05-11,870.813573488394
2017-05-12,870.813573488394
2017-05-13,870.813573488394
2017-05-14,870.813573488394
2017-05-15,870.813573488394
2017-05-16,870.813573488394
2017-05-17,870.813573488394
2017-05-18,870.813573488394
2017-05-19,870.813573488394
2017-05-20,870.813573488394
2017-05-21,870.813573488394
2017-05-22,870.813573488394
2017-05-23,870.813573488394
2017-05-24,870.813573488394
2017-05-25,870.813573488394
2017-05-26,870.813573488394
2017-05-27,870.813573488394
2017-05-28,870.813573488394
2017-05-29,870.813573488394
2017-05-30,870.813573488394
2017-05-31,870.813573488394
2017-06-01,870.813573488394
2017-06-02,870.813573488394
2017-06-03,870.813573488394
2017-06-04,870.813573488394
2017-06-05,870.813573488394
2017-06-06,870.813573488394
2017-06-07,870.813573488394
2017-06-08,870.813573488394
2017-06-09,870.813573488394
2017-06-10,870.813573488394
2017-06-11,870.813573488394
2017-06-12,870.813573488394
2017-06-13,870.813573488394
2017-06-14,870.813573488394
2017-06-15,870.813573488394
2017-06-16,870.813573488394
2017-06-17,870.813573488394
2017-06-18,870.813573488394
2017-06-19,870.813573488394
2017-06-20,870.813573488394
2017-06-21,870.813573488394
2017-06-22,870.813573488394
2017-06-23,870.813573488394
2017-06-24,870.813573488394
2017-06-25,870.813573488394
2017-06-26,870.813573488394
2017-06-27,870.813573488394
2017-06-28,870.813573488394
2017-06-29,870.813573488394
2017-06-30,870.813573488394
2017-07-01,870.813573488394
2017-07-02,870.813573488394
2017-07-03,870.813573488394
2017-07-04,870.813573488394
2017-07-05,870.813573488394
2017-07-06,870.813573488394
2017-07-07,870.813573488394
2017-07-08,870.813573488394
2017-07-09,870.813573488394
2017-07-10,870.813573488394
2017-07-11,870.813573488394
2017-07-12,870.813573488394
2017-07-13,870.813573488394
2017-07-14,870.813573488394
2017-07-15,870.813573488394
2017-07-16,870.813573488394
2017-07-17,870.813573488394
2017-07-18,870.813573488394
2017-07-19,870.813573488394
2017-07-20,870.813573488394
2017-07-21,870.813573488394
2017-07-22,870.813573488394
2017-07-23,870.813573488394
2017-07-24,870.813573488394
2017-07-25,870.813573488394
2017-07-26,870.813573488394
2017-07-27,870.813573488394
2017-07-28,870.813573488394
2017-07-29,870.813573488394
2017-07-30,870.813573488394
2017-07-31,870.813573488394
2017-08-01,870.813573488394
2017-08-02,870.813573488394
2017-08-03,870.813573488394
2017-08-04,870.813573488394
2017-08-05,870.813573488394
2017-08-06,870.813573488394
2017-08-07,870.813573488394
2017-08-08,870.813573488394
2017-08-09,870.813573488394
2017-08-10,870.813573488394
2017-08-11,870.813573488394
2017-08-12,870.813573488394
2017-08-13,870.813573488394
2017-08-14,870.813573488394
2017-08-15,870.813573488394
2017-08-16,870.813573488394
2017-08-17,870.813573488394
2017-08-18,870.813573488394
2017-08-19,870.813573488394
2017-08-20,870.813573488394
2017-08-21,870.813573488394
2017-08-22,870.813573488394
2017-08-23,870.813573488394
2017-08-24,870.813573488394
2017-08-25,870.813573488394
2017-08-26,870.813573488394
2017-08-27,870.813573488394
2017-08-28,870.813573488394
2017-08-29,870.813573488394
2017-08-30,870.813573488394
2017-08-31,870.813573488394
2017-09-01,870.813573488394
2017-09-02,870.813573488394
2017-09-03,870.813573488394
2017-09-04,870.813573488394
2017-09-05,870.813573488394
2017-09-06,870.813573488394
2017-09-07,870.813573488394
2017-09-08,870.813573488394
2017-09-09,870.813573488394
2017-09-10,870.813573488394
2017-09-11,870.813573488394
2017-09-12,870.813573488394
2017-09-13,870.813573488394
2017-09-14,870.813573488394
2017-09-15,870.813573488394
2017-09-16,870.813573488394
2017-09-17,870.813573488394
2017-09-18,870.813573488394
2017-09-19,870.813573488394
2017-09-20,870.813573488394
2017-09-21,870.813573488394
2017-09-22,870.813573488394
2017-09-23,870.813573488394
2017-09-24,870.813573488394
2017-09-25,870.813573488394
2017-09-26,870.813573488394
2017-09-27,870.813573488394
2017-09-28,870.813573488394
2017-09-29,870.813573488394
2017-09-30,870.813573488394
2017-10-01,870.813573488394
2017-10-02,870.813573488394
2017-10-03,870.813573488394
2017-10-04,870.813573488394
2017-10-05,870.813573488394
2017-10-06,870.813573488394
2017-10-07,870.813573488394
2017-10-08,870.813573488394
2017-10-09,870.813573488394
2017-10-10,870.813573488394
2017-10-11,870.813573488394
2017-10-12,870.813573488394
2017-10-13,870.813573488394
2017-10-14,870.813573488394
2017-10-15,870.813573488394
2017-10-16,870.813573488394
2017-10-17,870.813573488394
2017-10-18,870.813573488394
2017-10-19,870.813573488394
2017-10-20,870.813573488394
2017-10-21,870.813573488394
2017-10-22,870.813573488394
2017-10-23,870.813573488394
2017-10-24,870.813573488394
2017-10-25,870.813573488394
2017-10-26,870.813573488394
2017-10-27,870.813573488394
2017-10-28,870.813573488394
2017-10-29,870.813573488394
2017-10-30,870.813573488394
2017-10-31,870.813573488394
2017-11-01,870.813573488394
2017-11-02,870.813573488394
2017-11-03,870.813573488394
2017-11-04,870.813573488394
2017-11-05,870.813573488394
2017-11-06,870.813573488394
2017-11-07,870.813573488394
2017-11-08,870.813573488394
2017-11-09,870.813573488394
2017-11-10,870.813573488394
2017-11-11,870.813573488394
2017-11-12,870.813573488394
2017-11-13,870.813573488394
2017-11-14,870.813573488394
2017-11-15,870.813573488394
2017-11-16,870.813573488394
2017-11-17,870.813573488394
2017-11-18,870.813573488394
2017-11-19,870.813573488394
2017-11-20,870.813573488394
2017-11-21,870.813573488394
2017-11-22,870.813573488394
2017-11-23,870.813573488394
2017-11-24,870.813573488394
2017-11-25,870.813573488394
2017-11-26,870.813573488394
2017-11-27,870.813573488394
2017-11-28,870.813573488394
2017-11-29,870.813573488394
2017-11-30,870.813573488394
2017-12-01,870.813573488394
2017-12-02,870.813573488394
2017-12-03,870.813573488394
2017-12-04,870.813573488394
2017-12-05,870.813573488394
2017-12-06,870.813573488394
2017-12-07,870.813573488394
2017-12-08,870.813573488394
2017-12-09,870.813573488394
2017-12-10,870.813573488394
2017-12-11,870.813573488394
2017-12-12,870.813573488394
2017-12-13,870.813573488394
2017-12-14,870.813573488394
2017-12-15,870.813573488394
2017-12-16,870.813573488394
2017-12-17,870.813573488394
2017-12-18,870.813573488394
2017-12-19,870.813573488394
2017-12-20,870.813573488394
2017-12-21,870.813573488394
2017-12-22,870.813573488394
2017-12-23,870.813573488394
2017-12-24,870.813573488394
2017-12-25,870.813573488394
2017-12-26,870.813573488394
2017-12-27,870.813573488394
2017-12-28,870.813573488394
2017-12-29,870.813573488394
2017-12-30,870.813573488394
2017-12-31,870.813573488394
2018-01-01,870.813573488394
2018-01-02,844.783013447093
2018-01-03,844.783013447093
2018-01-04,844.783013447093
2018-01-05,844.783013447093
2018-01-06,844.783013447093
2018-01-07,844.783013447093
2018-01-08,844.783013447093
2018-01-09,844.783013447093
2018-01-10,844.783013447093
2018-01-11,844.783013447093
2018-01-12,844.783013447093
2018-01-13,844.783013447093
2018-01-14,844.783013447093
2018-01-15,844.783013447093
2018-01-16,844.783013447093
2018-01-17,844.783013447093
2018-01-18,844.783013447093
2018-01-19,844.783013447093
2018-01-20,844.783013447093
2018-01-21,844.783013447093
2018-01-22,844.783013447093
2018-01-23,844.783013447093
2018-01-24,844.783013447093
2018-01-25,844.783013447093
2018-01-26,844.783013447093
2018-01-27,844.783013447093
2018-01-28,844.783013447093
2018-01-29,844.783013447093
2018-01-30,844.783013447093
2018-01-31,844.783013447093
2018-02-01,844.783013447093
2018-02-02,844.783013447093
2018-02-03,844.783013447093
2018-02-04,844.783013447093
2018-02-05,844.783013447093
2018-02-06,844.783013447093
2018-02-07,844.783013447093
2018-02-08,844.783013447093
2018-02-09,844.783013447093
2018-02-10,844.783013447093
2018-02-11,844.783013447093
2018-02-12,844.783013447093
2018-02-13,844.783013447093
2018-02-14,844.783013447093
2018-02-15,844.783013447093
2018-02-16,844.783013447093
2018-02-17,844.783013447093
2018-02-18,844.783013447093
2018-02-19,844.783013447093
2018-02-20,844.783013447093
2018-02-21,844.783013447093
2018-02-22,844.783013447093
2018-02-23,844.783013447093
2018-02-24,844.783013447093
2018-02-25,844.783013447093
2018-02-26,844.783013447093
2018-02-27,844.783013447093
2018-02-28,844.783013447093
2018-03-01,844.783013447093
2018-03-02,844.783013447093
2018-03-03,844.783013447093
2018-03-04,844.783013447093
2018-03-05,844.783013447093
2018-03-06,844.783013447093
2018-03-07,844.783013447093
2018-03-08,844.783013447093
2018-03-09,844.783013447093
2018-03-10,844.783013447093
2018-03-11,844.783013447093
2018-03-12,844.783013447093
2018-03-13,844.783013447093
2018-03-14,844.783013447093
2018-03-15,844.783013447093
2018-03-16,844.783013447093
2018-03-17,844.783013447093
2018-03-18,844.783013447093
2018-03-19,844.783013447093
2018-03-20,844.783013447093
2018-03-21,844.783013447093
2018-03-22,844.783013447093
2018-03-23,844.783013447093
2018-03-24,844.783013447093
2018-03-25,844.783013447093
2018-03-26,844.783013447093
2018-03-27,844.783013447093
2018-03-28,844.783013447093
2018-03-29,844.783013447093
2018-03-30,844.783013447093
2018-03-31,844.783013447093
2018-04-01,844.783013447093
2018-04-02,844.783013447093
2018-04-03,844.783013447093
2018-04-04,844.783013447093
2018-04-05,844.783013447093
2018-04-06,844.783013447093
2018-04-07,844.783013447093
2018-04-08,844.783013447093
2018-04-09,844.783013447093
2018-04-10,844.783013447093
2018-04-11,844.783013447093
2018-04-12,844.783013447093
2018-04-13,844.783013447093
2018-04-14,844.783013447093
2018-04-15,844.783013447093
2018-04-16,844.783013447093
2018-04-17,844.783013447093
2018-04-18,844.783013447093
2018-04-19,844.783013447093
2018-04-20,844.783013447093
2018-04-21,844.783013447093
2018-04-22,844.783013447093
2018-04-23,844.783013447093
2018-04-24,844.783013447093
2018-04-25,844.783013447093
2018-04-26,844.783013447093
2018-04-27,844.783013447093
2018-04-28,844.783013447093
2018-04-29,844.783013447093
2018-04-30,844.783013447093
2018-05-01,844.783013447093
2018-05-02,844.783013447093
2018-05-03,844.783013447093
2018-05-04,844.783013447093
2018-05-05,844.783013447093
2018-05-06,844.783013447093
2018-05-07,844.783013447093
2018-05-08,844.783013447093
2018-05-09,844.783013447093
2018-05-10,844.783013447093
2018-05-11,844.783013447093
2018-05-12,844.783013447093
2018-05-13,844.783013447093
2018-05-14,844.783013447093
2018-05-15,844.783013447093
2018-05-16,844.783013447093
2018-05-17,844.783013447093
2018-05-18,844.783013447093
2018-05-19,844.783013447093
2018-05-20,844.783013447093
2018-05-21,844.783013447093
2018-05-22,844.783013447093
2018-05-23,844.783013447093
2018-05-24,844.783013447093
2018-05-25,844.783013447093
2018-05-26,844.783013447093
2018-05-27,844.783013447093
2018-05-28,844.783013447093
2018-05-29,844.783013447093
2018-05-30,844.783013447093
2018-05-31,844.783013447093
2018-06-01,844.783013447093
2018-06-02,844.783013447093
2018-06-03,844.783013447093
2018-06-04,844.783013447093
2018-06-05,844.783013447093
2018-06-06,844.783013447093
2018-06-07,844.783013447093
2018-06-08,844.783013447093
2018-06-09,844.783013447093
2018-06-10,844.783013447093
2018-06-11,844.783013447093
2018-06-12,844.783013447093
2018-06-13,844.783013447093
2018-06-14,844.783013447093
2018-06-15,844.783013447093
2018-06-16,844.783013447093
2018-06-17,844.783013447093
2018-06-18,844.783013447093
2018-06-19,844.783013447093
2018-06-20,844.783013447093
2018-06-21,844.783013447093
2018-06-22,844.783013447093
2018-06-23,844.783013447093
2018-06-24,844.783013447093
2018-06-25,844.783013447093
2018-06-26,844.783013447093
2018-06-27,844.783013447093
2018-06-28,844.783013447093
2018-06-29,844.783013447093
2018-06-30,844.783013447093
2018-07-01,844.783013447093
2018-07-02,844.783013447093
2018-07-03,844.783013447093
2018-07-04,844.783013447093
2018-07-05,844.783013447093
2018-07-06,844.783013447093
2018-07-07,844.783013447093
2018-07-08,844.783013447093
2018-07-09,844.783013447093
2018-07-10,844.783013447093
2018-07-11,844.783013447093
2018-07-12,844.783013447093
2018-07-13,844.783013447093
2018-07-14,844.783013447093
2018-07-15,844.783013447093
2018-07-16,844.783013447093
2018-07-17,844.783013447093
2018-07-18,844.783013447093
2018-07-19,844.783013447093
2018-07-20,844.783013447093
2018-07-21,844.783013447093
2018-07-22,844.783013447093
2018-07-23,844.783013447093
2018-07-24,844.783013447093
2018-07-25,844.783013447093
2018-07-26,844.783013447093
2018-07-27,844.783013447093
2018-07-28,844.783013447093
2018-07-29,844.783013447093
2018-07-30,844.783013447093
2018-07-31,844.783013447093
2018-08-01,844.783013447093
2018-08-02,844.783013447093
2018-08-03,844.783013447093
2018-08-04,844.783013447093
2018-08-05,844.783013447093
2018-08-06,844.783013447093
2018-08-07,844.783013447093
2018-08-08,844.783013447093
2018-08-09,844.783013447093
2018-08-10,844.783013447093
2018-08-11,844.783013447093
2018-08-12,844.783013447093
2018-08-13,844.783013447093
2018-08-14,844.783013447093
2018-08-15,844.783013447093
2018-08-16,844.783013447093
2018-08-17,844.783013447093
2018-08-18,844.783013447093
2018-08-19,844.783013447093
2018-08-20,844.783013447093
2018-08-21,844.783013447093
2018-08-22,844.783013447093
2018-08-23,844.783013447093
2018-08-24,844.783013447093
2018-08-25,844.783013447093
2018-08-26,844.783013447093
2018-08-27,844.783013447093
2018-08-28,844.783013447093
2018-08-29,844.783013447093
2018-08-30,844.783013447093
2018-08-31,844.783013447093
2018-09-01,844.783013447093
2018-09-02,844.783013447093
2018-09-03,844.783013447093
2018-09-04,844.783013447093
2018-09-05,844.783013447093
2018-09-06,844.783013447093
2018-09-07,844.783013447093
2018-09-08,844.783013447093
2018-09-09,844.783013447093
2018-09-10,844.783013447093
2018-09-11,844.783013447093
2018-09-12,844.783013447093
2018-09-13,844.783013447093
2018-09-14,844.783013447093
2018-09-15,844.783013447093
2018-09-16,844.783013447093
2018-09-17,844.783013447093
2018-09-18,844.783013447093
2018-09-19,844.783013447093
2018-09-20,844.783013447093
2018-09-21,844.783013447093
2018-09-22,844.783013447093
2018-09-23,844.783013447093
2018-09-24,844.783013447093
