date,fuel_exports
2016-01-01,92.7391106201563
2016-01-02,93.5741930367838
2016-01-03,93.5741930367838
2016-01-04,93.5741930367838
2016-01-05,93.5741930367838
2016-01-06,93.5741930367838
2016-01-07,93.5741930367838
2016-01-08,93.5741930367838
2016-01-09,93.5741930367838
2016-01-10,93.5741930367838
2016-01-11,93.5741930367838
2016-01-12,93.5741930367838
2016-01-13,93.5741930367838
2016-01-14,93.5741930367838
2016-01-15,93.5741930367838
2016-01-16,93.5741930367838
2016-01-17,93.5741930367838
2016-01-18,93.5741930367838
2016-01-19,93.5741930367838
2016-01-20,93.5741930367838
2016-01-21,93.5741930367838
2016-01-22,93.5741930367838
2016-01-23,93.5741930367838
2016-01-24,93.5741930367838
2016-01-25,93.5741930367838
2016-01-26,93.5741930367838
2016-01-27,93.5741930367838
2016-01-28,93.5741930367838
2016-01-29,93.5741930367838
2016-01-30,93.5741930367838
2016-01-31,93.5741930367838
2016-02-01,93.5741930367838
2016-02-02,93.5741930367838
2016-02-03,93.5741930367838
2016-02-04,93.5741930367838
2016-02-05,93.5741930367838
2016-02-06,93.5741930367838
2016-02-07,93.5741930367838
2016-02-08,93.5741930367838
2016-02-09,93.5741930367838
2016-02-10,93.5741930367838
2016-02-11,93.5741930367838
2016-02-12,93.5741930367838
2016-02-13,93.5741930367838
2016-02-14,93.5741930367838
2016-02-15,93.5741930367838
2016-02-16,93.5741930367838
2016-02-17,93.5741930367838
2016-02-18,93.5741930367838
2016-02-19,93.5741930367838
2016-02-20,93.5741930367838
2016-02-21,93.5741930367838
2016-02-22,93.5741930367838
2016-02-23,93.5741930367838
2016-02-24,93.5741930367838
2016-02-25,93.5741930367838
2016-02-26,93.5741930367838
2016-02-27,93.5741930367838
2016-02-28,93.5741930367838
2016-02-29,93.5741930367838
2016-03-01,93.5741930367838
2016-03-02,93.5741930367838
2016-03-03,93.5741930367838
2016-03-04,93.5741930367838
2016-03-05,93.5741930367838
2016-03-06,93.5741930367838
2016-03-07,93.5741930367838
2016-03-08,93.5741930367838
2016-03-09,93.5741930367838
2016-03-10,93.5741930367838
2016-03-11,93.5741930367838
2016-03-12,93.5741930367838
2016-03-13,93.5741930367838
2016-03-14,93.5741930367838
2016-03-15,93.5741930367838
2016-03-16,93.5741930367838
2016-03-17,93.5741930367838
2016-03-18,93.5741930367838
2016-03-19,93.5741930367838
2016-03-20,93.5741930367838
2016-03-21,93.5741930367838
2016-03-22,93.5741930367838
2016-03-23,93.5741930367838
2016-03-24,93.5741930367838
2016-03-25,93.5741930367838
2016-03-26,93.5741930367838
2016-03-27,93.5741930367838
