date,fuel_exports
2016-01-01,48.291548108568
2016-01-02,48.291548108568
2016-01-03,48.291548108568
2016-01-04,48.291548108568
2016-01-05,48.291548108568
2016-01-06,48.291548108568
2016-01-07,48.291548108568
2016-01-08,48.291548108568
2016-01-09,48.291548108568
2016-01-10,48.291548108568
2016-01-11,48.291548108568
2016-01-12,48.291548108568
2016-01-13,48.291548108568
2016-01-14,48.291548108568
2016-01-15,48.291548108568
2016-01-16,48.291548108568
2016-01-17,48.291548108568
2016-01-18,48.291548108568
2016-01-19,48.291548108568
2016-01-20,48.291548108568
2016-01-21,48.291548108568
2016-01-22,48.291548108568
2016-01-23,48.291548108568
2016-01-24,48.291548108568
2016-01-25,48.291548108568
2016-01-26,48.291548108568
2016-01-27,48.291548108568
2016-01-28,48.291548108568
2016-01-29,48.291548108568
2016-01-30,48.291548108568
2016-01-31,48.291548108568
2016-02-01,48.291548108568
2016-02-02,48.291548108568
2016-02-03,48.291548108568
2016-02-04,48.291548108568
2016-02-05,48.291548108568
2016-02-06,48.291548108568
2016-02-07,48.291548108568
2016-02-08,48.291548108568
2016-02-09,48.291548108568
2016-02-10,48.291548108568
2016-02-11,48.291548108568
2016-02-12,48.291548108568
2016-02-13,48.291548108568
2016-02-14,48.291548108568
2016-02-15,48.291548108568
2016-02-16,48.291548108568
2016-02-17,48.291548108568
2016-02-18,48.291548108568
2016-02-19,48.291548108568
2016-02-20,48.291548108568
2016-02-21,48.291548108568
2016-02-22,48.291548108568
2016-02-23,48.291548108568
2016-02-24,48.291548108568
2016-02-25,48.291548108568
2016-02-26,48.291548108568
2016-02-27,48.291548108568
2016-02-28,48.291548108568
2016-02-29,48.291548108568
2016-03-01,48.291548108568
2016-03-02,48.291548108568
2016-03-03,48.291548108568
2016-03-04,48.291548108568
2016-03-05,48.291548108568
2016-03-06,48.291548108568
2016-03-07,48.291548108568
2016-03-08,48.291548108568
2016-03-09,48.291548108568
2016-03-10,48.291548108568
2016-03-11,48.291548108568
2016-03-12,48.291548108568
2016-03-13,48.291548108568
2016-03-14,48.291548108568
2016-03-15,48.291548108568
2016-03-16,48.291548108568
2016-03-17,48.291548108568
2016-03-18,48.291548108568
2016-03-19,48.291548108568
2016-03-20,48.291548108568
2016-03-21,48.291548108568
2016-03-22,48.291548108568
2016-03-23,48.291548108568
2016-03-24,48.291548108568
2016-03-25,48.291548108568
2016-03-26,48.291548108568
2016-03-27,48.291548108568
2016-03-28,48.291548108568
2016-03-29,48.291548108568
2016-03-30,48.291548108568
2016-03-31,48.291548108568
2016-04-01,48.291548108568
2016-04-02,48.291548108568
2016-04-03,48.291548108568
2016-04-04,48.291548108568
2016-04-05,48.291548108568
2016-04-06,48.291548108568
2016-04-07,48.291548108568
2016-04-08,48.291548108568
2016-04-09,48.291548108568
2016-04-10,48.291548108568
2016-04-11,48.291548108568
2016-04-12,48.291548108568
2016-04-13,48.291548108568
2016-04-14,48.291548108568
2016-04-15,48.291548108568
2016-04-16,48.291548108568
2016-04-17,48.291548108568
2016-04-18,48.291548108568
2016-04-19,48.291548108568
2016-04-20,48.291548108568
2016-04-21,48.291548108568
2016-04-22,48.291548108568
2016-04-23,48.291548108568
2016-04-24,48.291548108568
2016-04-25,48.291548108568
2016-04-26,48.291548108568
2016-04-27,48.291548108568
2016-04-28,48.291548108568
2016-04-29,48.291548108568
2016-04-30,48.291548108568
2016-05-01,48.291548108568
2016-05-02,48.291548108568
2016-05-03,48.291548108568
2016-05-04,48.291548108568
2016-05-05,48.291548108568
2016-05-06,48.291548108568
2016-05-07,48.291548108568
2016-05-08,48.291548108568
2016-05-09,48.291548108568
2016-05-10,48.291548108568
2016-05-11,48.291548108568
2016-05-12,48.291548108568
2016-05-13,48.291548108568
2016-05-14,48.291548108568
2016-05-15,48.291548108568
2016-05-16,48.291548108568
2016-05-17,48.291548108568
2016-05-18,48.291548108568
2016-05-19,48.291548108568
2016-05-20,48.291548108568
2016-05-21,48.291548108568
2016-05-22,48.291548108568
2016-05-23,48.291548108568
2016-05-24,48.291548108568
2016-05-25,48.291548108568
2016-05-26,48.291548108568
2016-05-27,48.291548108568
2016-05-28,48.291548108568
2016-05-29,48.291548108568
