value
1.45
1.39
1.33
1.3
1.4
1.17
0.96
1.07
1.23
1.34
1.58
1.76
1.69
1.74
1.77
1.61
1.59
1.53
1.69
1.62
1.59
1.66
1.59
1.57
1.74
1.98
1.99
1.93
1.89
1.82
1.76
1.77
1.9
2.0
1.94
1.83
1.78
1.71
1.66
1.71
1.66
1.43
1.44
1.15
1.21
1.26
1.45
1.47
1.39
1.35
0.93
0.7
0.47
0.65
0.61
0.69
0.65
0.67
0.79
0.91
1.01
1.28
1.46
1.42
1.47
1.47
1.24
1.23
1.42
1.67566666666667
1.60777777777778
1.707
1.90988888888889
2.119
2.5315
2.6935
2.64225
3.12575
2.90942857142857
3.336
3.418
3.596875
3.122875
3.13588888888889
2.88445454545455
3.1458
2.97327272727273
3.175625
3.329
3.5665
3.66916666666667
3.7665
3.88671428571429
3.96742857142857
3.62157142857143
3.24058333333333
3.5805
3.76769230769231
3.607125
3.78866666666667
3.695875
3.5492
3.4625
3.30209090909091
3.34009090909091
3.60252941176471
3.61173333333333
3.59888888888889
3.88440909090909
3.88015
4.01747619047619
3.89547368421053
4.0091
3.94865
3.88286956521739
3.87309523809524
3.93572727272727
3.96395652173913
4.0223
4.09152631578947
4.12228571428571
4.1625
4.25786363636364
4.28527777777778
