id,region,ticker,date,value
1,japan,10y_yield,2016-01-01,0.095
2,japan,10y_yield,2016-01-02,0.095
3,japan,10y_yield,2016-01-03,0.095
4,japan,10y_yield,2016-01-04,0.095
5,japan,10y_yield,2016-01-05,0.095
6,japan,10y_yield,2016-01-06,0.095
7,japan,10y_yield,2016-01-07,0.095
8,japan,10y_yield,2016-01-08,0.095
9,japan,10y_yield,2016-01-09,0.095
10,japan,10y_yield,2016-01-10,0.095
11,japan,10y_yield,2016-01-11,0.095
12,japan,10y_yield,2016-01-12,0.095
13,japan,10y_yield,2016-01-13,0.095
14,japan,10y_yield,2016-01-14,0.095
15,japan,10y_yield,2016-01-15,0.095
16,japan,10y_yield,2016-01-16,0.095
17,japan,10y_yield,2016-01-17,0.095
18,japan,10y_yield,2016-01-18,0.095
19,japan,10y_yield,2016-01-19,0.095
20,japan,10y_yield,2016-01-20,0.095
21,japan,10y_yield,2016-01-21,0.095
22,japan,10y_yield,2016-01-22,0.095
23,japan,10y_yield,2016-01-23,0.095
24,japan,10y_yield,2016-01-24,0.095
25,japan,10y_yield,2016-01-25,0.095
26,japan,10y_yield,2016-01-26,0.095
27,japan,10y_yield,2016-01-27,0.095
28,japan,10y_yield,2016-01-28,0.095
29,japan,10y_yield,2016-01-29,0.095
30,japan,10y_yield,2016-01-30,0.095
31,japan,10y_yield,2016-01-31,0.095
32,japan,10y_yield,2016-02-01,-0.065
33,japan,10y_yield,2016-02-02,-0.065
34,japan,10y_yield,2016-02-03,-0.065
35,japan,10y_yield,2016-02-04,-0.065
36,japan,10y_yield,2016-02-05,-0.065
37,japan,10y_yield,2016-02-06,-0.065
38,japan,10y_yield,2016-02-07,-0.065
39,japan,10y_yield,2016-02-08,-0.065
40,japan,10y_yield,2016-02-09,-0.065
41,japan,10y_yield,2016-02-10,-0.065
42,japan,10y_yield,2016-02-11,-0.065
43,japan,10y_yield,2016-02-12,-0.065
44,japan,10y_yield,2016-02-13,-0.065
45,japan,10y_yield,2016-02-14,-0.065
46,japan,10y_yield,2016-02-15,-0.065
47,japan,10y_yield,2016-02-16,-0.065
48,japan,10y_yield,2016-02-17,-0.065
49,japan,10y_yield,2016-02-18,-0.065
50,japan,10y_yield,2016-02-19,-0.065
51,japan,10y_yield,2016-02-20,-0.065
52,japan,10y_yield,2016-02-21,-0.065
53,japan,10y_yield,2016-02-22,-0.065
54,japan,10y_yield,2016-02-23,-0.065
55,japan,10y_yield,2016-02-24,-0.065
56,japan,10y_yield,2016-02-25,-0.065
57,japan,10y_yield,2016-02-26,-0.065
58,japan,10y_yield,2016-02-27,-0.065
59,japan,10y_yield,2016-02-28,-0.065
60,japan,10y_yield,2016-02-29,-0.065
61,japan,10y_yield,2016-03-01,-0.05
62,japan,10y_yield,2016-03-02,-0.05
63,japan,10y_yield,2016-03-03,-0.05
64,japan,10y_yield,2016-03-04,-0.05
65,japan,10y_yield,2016-03-05,-0.05
66,japan,10y_yield,2016-03-06,-0.05
67,japan,10y_yield,2016-03-07,-0.05
68,japan,10y_yield,2016-03-08,-0.05
69,japan,10y_yield,2016-03-09,-0.05
70,japan,10y_yield,2016-03-10,-0.05
71,japan,10y_yield,2016-03-11,-0.05
72,japan,10y_yield,2016-03-12,-0.05
73,japan,10y_yield,2016-03-13,-0.05
74,japan,10y_yield,2016-03-14,-0.05
75,japan,10y_yield,2016-03-15,-0.05
76,japan,10y_yield,2016-03-16,-0.05
77,japan,10y_yield,2016-03-17,-0.05
78,japan,10y_yield,2016-03-18,-0.05
79,japan,10y_yield,2016-03-19,-0.05
80,japan,10y_yield,2016-03-20,-0.05
81,japan,10y_yield,2016-03-21,-0.05
82,japan,10y_yield,2016-03-22,-0.05
83,japan,10y_yield,2016-03-23,-0.05
84,japan,10y_yield,2016-03-24,-0.05
85,japan,10y_yield,2016-03-25,-0.05
86,japan,10y_yield,2016-03-26,-0.05
87,japan,10y_yield,2016-03-27,-0.05
88,japan,10y_yield,2016-03-28,-0.05
89,japan,10y_yield,2016-03-29,-0.05
90,japan,10y_yield,2016-03-30,-0.05
91,japan,10y_yield,2016-03-31,-0.05
92,japan,10y_yield,2016-04-01,-0.085
93,japan,10y_yield,2016-04-02,-0.085
94,japan,10y_yield,2016-04-03,-0.085
95,japan,10y_yield,2016-04-04,-0.085
96,japan,10y_yield,2016-04-05,-0.085
97,japan,10y_yield,2016-04-06,-0.085
98,japan,10y_yield,2016-04-07,-0.085
99,japan,10y_yield,2016-04-08,-0.085
100,japan,10y_yield,2016-04-09,-0.085
101,japan,10y_yield,2016-04-10,-0.085
102,japan,10y_yield,2016-04-11,-0.085
103,japan,10y_yield,2016-04-12,-0.085
104,japan,10y_yield,2016-04-13,-0.085
105,japan,10y_yield,2016-04-14,-0.085
106,japan,10y_yield,2016-04-15,-0.085
107,japan,10y_yield,2016-04-16,-0.085
108,japan,10y_yield,2016-04-17,-0.085
109,japan,10y_yield,2016-04-18,-0.085
110,japan,10y_yield,2016-04-19,-0.085
111,japan,10y_yield,2016-04-20,-0.085
112,japan,10y_yield,2016-04-21,-0.085
113,japan,10y_yield,2016-04-22,-0.085
114,japan,10y_yield,2016-04-23,-0.085
115,japan,10y_yield,2016-04-24,-0.085
116,japan,10y_yield,2016-04-25,-0.085
117,japan,10y_yield,2016-04-26,-0.085
118,japan,10y_yield,2016-04-27,-0.085
119,japan,10y_yield,2016-04-28,-0.085
120,japan,10y_yield,2016-04-29,-0.085
121,japan,10y_yield,2016-04-30,-0.085
122,japan,10y_yield,2016-05-01,-0.12
123,japan,10y_yield,2016-05-02,-0.12
124,japan,10y_yield,2016-05-03,-0.12
125,japan,10y_yield,2016-05-04,-0.12
126,japan,10y_yield,2016-05-05,-0.12
127,japan,10y_yield,2016-05-06,-0.12
128,japan,10y_yield,2016-05-07,-0.12
129,japan,10y_yield,2016-05-08,-0.12
130,japan,10y_yield,2016-05-09,-0.12
131,japan,10y_yield,2016-05-10,-0.12
132,japan,10y_yield,2016-05-11,-0.12
133,japan,10y_yield,2016-05-12,-0.12
134,japan,10y_yield,2016-05-13,-0.12
135,japan,10y_yield,2016-05-14,-0.12
136,japan,10y_yield,2016-05-15,-0.12
137,japan,10y_yield,2016-05-16,-0.12
138,japan,10y_yield,2016-05-17,-0.12
139,japan,10y_yield,2016-05-18,-0.12
140,japan,10y_yield,2016-05-19,-0.12
141,japan,10y_yield,2016-05-20,-0.12
142,japan,10y_yield,2016-05-21,-0.12
143,japan,10y_yield,2016-05-22,-0.12
144,japan,10y_yield,2016-05-23,-0.12
145,japan,10y_yield,2016-05-24,-0.12
146,japan,10y_yield,2016-05-25,-0.12
147,japan,10y_yield,2016-05-26,-0.12
148,japan,10y_yield,2016-05-27,-0.12
149,japan,10y_yield,2016-05-28,-0.12
150,japan,10y_yield,2016-05-29,-0.12
151,japan,10y_yield,2016-05-30,-0.12
152,japan,10y_yield,2016-05-31,-0.12
153,japan,10y_yield,2016-06-01,-0.23
154,japan,10y_yield,2016-06-02,-0.23
155,japan,10y_yield,2016-06-03,-0.23
156,japan,10y_yield,2016-06-04,-0.23
157,japan,10y_yield,2016-06-05,-0.23
158,japan,10y_yield,2016-06-06,-0.23
159,japan,10y_yield,2016-06-07,-0.23
160,japan,10y_yield,2016-06-08,-0.23
161,japan,10y_yield,2016-06-09,-0.23
162,japan,10y_yield,2016-06-10,-0.23
163,japan,10y_yield,2016-06-11,-0.23
164,japan,10y_yield,2016-06-12,-0.23
165,japan,10y_yield,2016-06-13,-0.23
166,japan,10y_yield,2016-06-14,-0.23
167,japan,10y_yield,2016-06-15,-0.23
168,japan,10y_yield,2016-06-16,-0.23
169,japan,10y_yield,2016-06-17,-0.23
170,japan,10y_yield,2016-06-18,-0.23
171,japan,10y_yield,2016-06-19,-0.23
172,japan,10y_yield,2016-06-20,-0.23
173,japan,10y_yield,2016-06-21,-0.23
174,japan,10y_yield,2016-06-22,-0.23
175,japan,10y_yield,2016-06-23,-0.23
176,japan,10y_yield,2016-06-24,-0.23
177,japan,10y_yield,2016-06-25,-0.23
178,japan,10y_yield,2016-06-26,-0.23
179,japan,10y_yield,2016-06-27,-0.23
180,japan,10y_yield,2016-06-28,-0.23
181,japan,10y_yield,2016-06-29,-0.23
182,japan,10y_yield,2016-06-30,-0.23
183,japan,10y_yield,2016-07-01,-0.195
184,japan,10y_yield,2016-07-02,-0.195
185,japan,10y_yield,2016-07-03,-0.195
186,japan,10y_yield,2016-07-04,-0.195
187,japan,10y_yield,2016-07-05,-0.195
188,japan,10y_yield,2016-07-06,-0.195
189,japan,10y_yield,2016-07-07,-0.195
190,japan,10y_yield,2016-07-08,-0.195
191,japan,10y_yield,2016-07-09,-0.195
192,japan,10y_yield,2016-07-10,-0.195
193,japan,10y_yield,2016-07-11,-0.195
194,japan,10y_yield,2016-07-12,-0.195
195,japan,10y_yield,2016-07-13,-0.195
196,japan,10y_yield,2016-07-14,-0.195
197,japan,10y_yield,2016-07-15,-0.195
198,japan,10y_yield,2016-07-16,-0.195
199,japan,10y_yield,2016-07-17,-0.195
200,japan,10y_yield,2016-07-18,-0.195
201,japan,10y_yield,2016-07-19,-0.195
202,japan,10y_yield,2016-07-20,-0.195
203,japan,10y_yield,2016-07-21,-0.195
204,japan,10y_yield,2016-07-22,-0.195
205,japan,10y_yield,2016-07-23,-0.195
206,japan,10y_yield,2016-07-24,-0.195
207,japan,10y_yield,2016-07-25,-0.195
208,japan,10y_yield,2016-07-26,-0.195
209,japan,10y_yield,2016-07-27,-0.195
210,japan,10y_yield,2016-07-28,-0.195
211,japan,10y_yield,2016-07-29,-0.195
212,japan,10y_yield,2016-07-30,-0.195
213,japan,10y_yield,2016-07-31,-0.195
214,japan,10y_yield,2016-08-01,-0.07
215,japan,10y_yield,2016-08-02,-0.07
216,japan,10y_yield,2016-08-03,-0.07
217,japan,10y_yield,2016-08-04,-0.07
218,japan,10y_yield,2016-08-05,-0.07
219,japan,10y_yield,2016-08-06,-0.07
220,japan,10y_yield,2016-08-07,-0.07
221,japan,10y_yield,2016-08-08,-0.07
222,japan,10y_yield,2016-08-09,-0.07
223,japan,10y_yield,2016-08-10,-0.07
224,japan,10y_yield,2016-08-11,-0.07
225,japan,10y_yield,2016-08-12,-0.07
226,japan,10y_yield,2016-08-13,-0.07
227,japan,10y_yield,2016-08-14,-0.07
228,japan,10y_yield,2016-08-15,-0.07
229,japan,10y_yield,2016-08-16,-0.07
230,japan,10y_yield,2016-08-17,-0.07
231,japan,10y_yield,2016-08-18,-0.07
232,japan,10y_yield,2016-08-19,-0.07
233,japan,10y_yield,2016-08-20,-0.07
234,japan,10y_yield,2016-08-21,-0.07
235,japan,10y_yield,2016-08-22,-0.07
236,japan,10y_yield,2016-08-23,-0.07
237,japan,10y_yield,2016-08-24,-0.07
238,japan,10y_yield,2016-08-25,-0.07
239,japan,10y_yield,2016-08-26,-0.07
240,japan,10y_yield,2016-08-27,-0.07
241,japan,10y_yield,2016-08-28,-0.07
242,japan,10y_yield,2016-08-29,-0.07
243,japan,10y_yield,2016-08-30,-0.07
244,japan,10y_yield,2016-08-31,-0.07
245,japan,10y_yield,2016-09-01,-0.085
246,japan,10y_yield,2016-09-02,-0.085
247,japan,10y_yield,2016-09-03,-0.085
248,japan,10y_yield,2016-09-04,-0.085
249,japan,10y_yield,2016-09-05,-0.085
250,japan,10y_yield,2016-09-06,-0.085
251,japan,10y_yield,2016-09-07,-0.085
252,japan,10y_yield,2016-09-08,-0.085
253,japan,10y_yield,2016-09-09,-0.085
254,japan,10y_yield,2016-09-10,-0.085
255,japan,10y_yield,2016-09-11,-0.085
256,japan,10y_yield,2016-09-12,-0.085
257,japan,10y_yield,2016-09-13,-0.085
258,japan,10y_yield,2016-09-14,-0.085
259,japan,10y_yield,2016-09-15,-0.085
260,japan,10y_yield,2016-09-16,-0.085
261,japan,10y_yield,2016-09-17,-0.085
262,japan,10y_yield,2016-09-18,-0.085
263,japan,10y_yield,2016-09-19,-0.085
264,japan,10y_yield,2016-09-20,-0.085
265,japan,10y_yield,2016-09-21,-0.085
266,japan,10y_yield,2016-09-22,-0.085
267,japan,10y_yield,2016-09-23,-0.085
268,japan,10y_yield,2016-09-24,-0.085
269,japan,10y_yield,2016-09-25,-0.085
270,japan,10y_yield,2016-09-26,-0.085
271,japan,10y_yield,2016-09-27,-0.085
272,japan,10y_yield,2016-09-28,-0.085
273,japan,10y_yield,2016-09-29,-0.085
274,japan,10y_yield,2016-09-30,-0.085
275,japan,10y_yield,2016-10-01,-0.05
276,japan,10y_yield,2016-10-02,-0.05
277,japan,10y_yield,2016-10-03,-0.05
278,japan,10y_yield,2016-10-04,-0.05
279,japan,10y_yield,2016-10-05,-0.05
280,japan,10y_yield,2016-10-06,-0.05
281,japan,10y_yield,2016-10-07,-0.05
282,japan,10y_yield,2016-10-08,-0.05
283,japan,10y_yield,2016-10-09,-0.05
284,japan,10y_yield,2016-10-10,-0.05
285,japan,10y_yield,2016-10-11,-0.05
286,japan,10y_yield,2016-10-12,-0.05
287,japan,10y_yield,2016-10-13,-0.05
288,japan,10y_yield,2016-10-14,-0.05
289,japan,10y_yield,2016-10-15,-0.05
290,japan,10y_yield,2016-10-16,-0.05
291,japan,10y_yield,2016-10-17,-0.05
292,japan,10y_yield,2016-10-18,-0.05
293,japan,10y_yield,2016-10-19,-0.05
294,japan,10y_yield,2016-10-20,-0.05
295,japan,10y_yield,2016-10-21,-0.05
296,japan,10y_yield,2016-10-22,-0.05
297,japan,10y_yield,2016-10-23,-0.05
298,japan,10y_yield,2016-10-24,-0.05
299,japan,10y_yield,2016-10-25,-0.05
300,japan,10y_yield,2016-10-26,-0.05
301,japan,10y_yield,2016-10-27,-0.05
302,japan,10y_yield,2016-10-28,-0.05
303,japan,10y_yield,2016-10-29,-0.05
304,japan,10y_yield,2016-10-30,-0.05
305,japan,10y_yield,2016-10-31,-0.05
306,japan,10y_yield,2016-11-01,0.02
307,japan,10y_yield,2016-11-02,0.02
308,japan,10y_yield,2016-11-03,0.02
309,japan,10y_yield,2016-11-04,0.02
310,japan,10y_yield,2016-11-05,0.02
311,japan,10y_yield,2016-11-06,0.02
312,japan,10y_yield,2016-11-07,0.02
313,japan,10y_yield,2016-11-08,0.02
314,japan,10y_yield,2016-11-09,0.02
315,japan,10y_yield,2016-11-10,0.02
316,japan,10y_yield,2016-11-11,0.02
317,japan,10y_yield,2016-11-12,0.02
318,japan,10y_yield,2016-11-13,0.02
319,japan,10y_yield,2016-11-14,0.02
320,japan,10y_yield,2016-11-15,0.02
321,japan,10y_yield,2016-11-16,0.02
322,japan,10y_yield,2016-11-17,0.02
323,japan,10y_yield,2016-11-18,0.02
324,japan,10y_yield,2016-11-19,0.02
325,japan,10y_yield,2016-11-20,0.02
326,japan,10y_yield,2016-11-21,0.02
327,japan,10y_yield,2016-11-22,0.02
328,japan,10y_yield,2016-11-23,0.02
329,japan,10y_yield,2016-11-24,0.02
330,japan,10y_yield,2016-11-25,0.02
331,japan,10y_yield,2016-11-26,0.02
332,japan,10y_yield,2016-11-27,0.02
333,japan,10y_yield,2016-11-28,0.02
334,japan,10y_yield,2016-11-29,0.02
335,japan,10y_yield,2016-11-30,0.02
336,japan,10y_yield,2016-12-01,0.04
337,japan,10y_yield,2016-12-02,0.04
338,japan,10y_yield,2016-12-03,0.04
339,japan,10y_yield,2016-12-04,0.04
340,japan,10y_yield,2016-12-05,0.04
341,japan,10y_yield,2016-12-06,0.04
342,japan,10y_yield,2016-12-07,0.04
343,japan,10y_yield,2016-12-08,0.04
344,japan,10y_yield,2016-12-09,0.04
345,japan,10y_yield,2016-12-10,0.04
346,japan,10y_yield,2016-12-11,0.04
347,japan,10y_yield,2016-12-12,0.04
348,japan,10y_yield,2016-12-13,0.04
349,japan,10y_yield,2016-12-14,0.04
350,japan,10y_yield,2016-12-15,0.04
351,japan,10y_yield,2016-12-16,0.04
352,japan,10y_yield,2016-12-17,0.04
353,japan,10y_yield,2016-12-18,0.04
354,japan,10y_yield,2016-12-19,0.04
355,japan,10y_yield,2016-12-20,0.04
356,japan,10y_yield,2016-12-21,0.04
357,japan,10y_yield,2016-12-22,0.04
358,japan,10y_yield,2016-12-23,0.04
359,japan,10y_yield,2016-12-24,0.04
360,japan,10y_yield,2016-12-25,0.04
361,japan,10y_yield,2016-12-26,0.04
362,japan,10y_yield,2016-12-27,0.04
363,japan,10y_yield,2016-12-28,0.04
364,japan,10y_yield,2016-12-29,0.04
365,japan,10y_yield,2016-12-30,0.04
