id,region,date,oil_elec_pct,energy_use,fuel_imports,fuel_exports,gas_elec_pct
1,kuwait,01/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
2,kuwait,02/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
3,kuwait,03/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
4,kuwait,04/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
5,kuwait,05/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
6,kuwait,06/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
7,kuwait,07/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
8,kuwait,08/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
9,kuwait,09/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
10,kuwait,10/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
11,kuwait,11/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
12,kuwait,12/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
13,kuwait,13/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
14,kuwait,14/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
15,kuwait,15/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
16,kuwait,16/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
17,kuwait,17/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
18,kuwait,18/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
19,kuwait,19/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
20,kuwait,20/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
21,kuwait,21/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
22,kuwait,22/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
23,kuwait,23/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
24,kuwait,24/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
25,kuwait,25/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
26,kuwait,26/01/2016,47.4609402867946,9693.77926411987,0.535971444272376,92.7391106201563,52.4905471926946
