Price,Open,High,Low,Close,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
9/22/2020,23839.66992,23908.50977,23675.61914,23716.84961,1553200000.00
9/23/2020,23701.11914,23795.18945,23559.99023,23742.50977,1642900000.00
9/24/2020,23537.83008,23590.41992,23225.33008,23311.07031,1913700000.00
9/25/2020,23425.75,23495.25977,23124.25,23235.41992,1794100000.00
9/28/2020,23284.08984,23523.81055,23250.33984,23476.05078,1446800000.00
9/29/2020,23584.60938,23601.40039,23256.91992,23275.5293,1526700000.00
9/30/2020,23548.89063,23780.86914,23368.49023,23459.05078,1453000000.00
10/5/2020,24039.39063,24039.39063,23674.51953,23767.7793,1420400000.00
10/6/2020,23895.21094,24005.0293,23842.25,23980.65039,1325500000.00
10/7/2020,23999.78906,24243.91016,23905.41992,24242.85938,1537100000.00
10/8/2020,24263.33008,24263.33008,24021.92969,24193.34961,1182000000.00
10/9/2020,24343.81055,24343.81055,24059.28906,24119.13086,1359000000.00
10/12/2020,24217.25,24702.81055,24196.80078,24649.67969,2430400000.00
10/14/2020,24808.84961,24808.84961,24498.93945,24667.08984,2550000000.00
10/15/2020,24533.75,24573.25,24102.21094,24158.53906,2134200000.00
10/16/2020,24194.41016,24456.9707,24194.41016,24386.78906,2697500000.00
10/19/2020,24565.42969,24771.84961,24478.4707,24542.25977,3605500000.00
10/20/2020,24571.64063,24600.39063,24456.83984,24569.53906,1879100000.00
10/21/2020,24695.53906,24903,24653.16016,24754.41992,1929400000.00
10/22/2020,24696.31055,24817.00977,24556.55078,24786.13086,2486900000.00
10/23/2020,24773.11914,24970.58984,24683.25,24918.7793,2368200000.00
10/27/2020,24839.9707,24872.51953,24602.10938,24787.18945,2435200000.00
10/28/2020,24773.53906,24844.78906,24586.06055,24708.80078,2011900000.00
10/29/2020,24290.00977,24678.90039,24258.56055,24586.59961,1936700000.00
10/30/2020,24535.90039,24600.53906,24029.94922,24107.41992,2537700000.00
11/2/2020,24274.83008,24486.01953,24232.66016,24460.00977,2355400000.00
11/3/2020,24689.56055,25048.5293,24689.50977,24939.73047,2244400000.00
11/4/2020,24790,25093.7207,24733.23047,24886.14063,2305600000.00
11/5/2020,25500.91016,25695.91992,25343.43945,25695.91992,2617500000.00
11/6/2020,25750.7793,25799.9707,25540.98047,25712.9707,2370500000.00
11/9/2020,26157.76953,26172.23047,25950.41016,26016.16992,2350100000.00
11/10/2020,26474.03906,26474.03906,26041.86914,26301.48047,3847100000.00
11/11/2020,26226.80078,26432.56055,26168.63086,26226.98047,4120800000.00
11/12/2020,26409.33984,26460.93945,26071.15039,26169.38086,2679000000.00
11/13/2020,26114.59961,26156.85938,25909.17969,26156.85938,2435100000.00
11/16/2020,26362.07031,26394.40039,26191.53906,26381.66992,2090200000.00
11/17/2020,26515.08984,26530.53906,26339.88086,26415.08984,2394600000.00
11/18/2020,26434.24023,26618.00977,26344.85938,26544.28906,2292800000.00
11/19/2020,26460.60938,26460.60938,26311.64063,26356.9707,2413900000.00
11/20/2020,26406.86914,26564.25,26313.2793,26451.53906,2149400000.00
11/23/2020,26659.78906,26662.66016,26369.33984,26486.19922,2235200000.00
11/24/2020,26630.33984,26630.33984,26409.76953,26588.19922,2015000000.00
11/25/2020,26819.96094,27040.41016,26591.30078,26669.75,2860000000.00
11/26/2020,26695.25,26819.44922,26612,26819.44922,1977700000.00
11/27/2020,26758.49023,27009.15039,26704.59961,26894.67969,2733600000.00
11/30/2020,26853.39063,26960.92969,26322.67969,26341.49023,5742100000.00
12/1/2020,26422.71094,26662.17969,26375.24023,26567.67969,3564200000.00
12/2/2020,26670.11914,26670.11914,26379.48047,26532.58008,3704100000.00
12/3/2020,26623.41992,26781.99023,26556.01953,26728.5,2830400000.00
12/4/2020,26811.58984,26835.91992,26652.33984,26835.91992,3205400000.00
12/7/2020,26870.58008,26870.58008,26256.40039,26506.84961,2806000000.00
12/8/2020,26460.34961,26460.34961,26270.91016,26304.56055,2542700000.00
12/9/2020,26510.41992,26666.93945,26445.66016,26502.83984,2537700000.00
12/10/2020,26335.25977,26434.4707,26287.01953,26410.58984,2000600000.00
12/11/2020,26634.21094,26704.00977,26443.00977,26505.86914,2497400000.00
12/14/2020,26522.09961,26544.11914,26318.10938,26389.51953,2211000000.00
12/15/2020,26418.92969,26436.03906,26127.67969,26207.28906,2587100000.00
12/16/2020,26421.21094,26510.18945,26318.74023,26460.28906,2043400000.00
12/17/2020,26608.43945,26678.38086,26390.58984,26678.38086,2262400000.00
12/18/2020,26650.49023,26668.09961,26363.05078,26498.59961,3080000000.00
12/21/2020,26422.61914,26498.65039,26274.65039,26306.67969,2045000000.00
12/22/2020,26260.7793,26365.19922,25998.86914,26119.25,1747500000.00
12/23/2020,26083.10938,26343.09961,26071.75977,26343.09961,2009500000.00
12/24/2020,26342.86914,26470.40039,26221.30078,26386.56055,1297800000.00
12/28/2020,26288.36914,26514.08008,26264.32031,26314.63086,2669600000.00
12/29/2020,26490.44922,26618.7793,26432.91016,26568.49023,2304700000.00
12/30/2020,26695.10938,27159.4707,26670.9707,27147.10938,2552800000.00
12/31/2020,27194.78906,27340.99023,27163.50977,27231.13086,2054700000.00
1/4/2021,27087.13086,27502.83008,27079.24023,27472.81055,2870400000.00
1/5/2021,27281.33984,27690.21094,27150.38086,27649.85938,3282500000.00
1/6/2021,27613.33984,27756.42969,27389.7793,27692.30078,3079400000.00
1/7/2021,27715.93945,27752.35938,27457.4707,27548.51953,3775100000.00
1/8/2021,27630.0293,27920.76953,27538.19922,27878.2207,5667300000.00
1/11/2021,28003.98047,28176.65039,27794.81055,27908.2207,4366100000.00
1/12/2021,27894.28906,28276.75,27781.41992,28276.75,3399600000.00
1/13/2021,28309.32031,28414.53906,28136.64063,28235.59961,3559400000.00
1/14/2021,28408.11914,28510.91992,28280.08984,28496.85938,3205600000.00
1/15/2021,28394.36914,28667.58984,28294.66016,28573.85938,4485400000.00
1/18/2021,28454.58984,28864.25,28390.28906,28862.76953,2956400000.00
1/19/2021,29100.16992,29848.42969,29100.16992,29642.2793,4568200000.00
