Date,USD_Open,USD_Close,Gold_Open_USD,Gold_Close_USD,Gold_High_USD,Gold_Low_USD,Volume,Open_EGP_Ounce,Close_EGP_Ounce,High_EGP_Ounce,Low_EGP_Ounce,Open_EGP,Close_EGP,High_EGP,Low_EGP,Daily_Range,Return,MA_7,MA_21,MA_50,EMA_21,Volatility_21,RSI_14
2/9/2015,7.6153998374938965,7.615300178527832,1237.5,1240.800048828125,1242.300048828125,1235.4000244140625,319,9424.057298898697,9449.064833358163,9460.487783625955,9407.942026473698,302.99025186550375,303.7942621685072,304.16151827369765,302.4721342123458,1.6893840613518591,0.006252738,307.4059795457324,299.8975878518629,285.4905418170631,299.7547207,0.013758019338365885,53.52768833054983
2/10/2015,7.613800048828125,7.6128997802734375,1237.5,1231.5999755859375,1245,1231.199951171875,231,9422.077560424805,9376.047183522955,9478.060226,9373.001837749034,302.9266018430339,301.44669196466486,304.72648500781037,301.3487818975046,3.377703110305788,-0.0077275,306.06262570703893,300.9918186152464,286.0352018808168,299.9085362507068,0.014012536625434726,48.506643710460764
2/11/2015,7.587299823760986,7.585599899291992,1233.300048828125,1219,1237.4000244140625,1219,102,9357.417243118049,9246.846277236938,9386.421500579221,9246.846277236938,300.84772591888526,297.29278946861086,301.78023375437556,297.29278946861086,4.4874442857646955,-0.013779891,304.2561544589048,301.7261379830826,286.5925975787358,299.67074108869804,0.014381991255835221,39.26152490074194
2/12/2015,7.599100112915039,7.599100112915039,1217.9000244140625,1220.0999755859375,1229.800048828125,1217.9000244140625,99,9254.944213044131,9271.661862242734,9345.373689912725,9254.944213044131,297.55314395627926,298.0906284579785,300.4605169808133,297.55314395627926,2.9073730245340244,0.002683681,302.91799512449603,302.4536258519065,287.03236097105156,299.52709448590537,0.014381102569980632,39.97100285505583
2/13/2015,7.602799892425537,7.602900028,1222.199951171875,1226.5,1232.800048828125,1222.199951171875,65,9292.141657292028,9324.956884622574,9372.855526035768,9292.264043265837,298.7490687,299.8041019378068,301.34407787020007,298.75300346474955,2.591074405450513,0.005748163,301.53712383854776,303.26369582881205,287.5297082036752,299.55227698153277,0.014382977032044308,43.11862003260139
2/17/2015,7.605999946594238,7.607100009918213,1227.699951171875,1208.0999755859375,1234,1203,204,9337.885763,9190.137336261978,9387.161412239075,9151.341312,300.2197747213989,295.4695560390946,301.8040224488908,294.2222358233514,7.581786625539394,-0.014457927,299.6863642452757,303.53545555834074,287.8998964916808,299.1811205322202,0.013949285781634931,36.426479238771044
2/18/2015,7.612800121307373,7.6132001876831055,1207.0999755859375,1199.699951171875,1210.199951171875,1197.800048828125,147,9189.410840570752,9133.555893425131,9213.494495395804,9119.091556545114,295.44619867766494,293.65042176684716,296.2205055828381,293.1853828844057,3.0351226984323603,-0.006156757,298.5069216862157,303.5861153057488,288.23859625740823,298.67832973536804,0.013883470845882442,36.23815379042882
2/19/2015,7.609899997711182,7.609600067138672,1216.5,1207.0999755859375,1220,1205,65,9257.443347215652,9185.548055,9283.712082,9169.568081,297.63349292573673,295.32200733878307,298.4780517275927,294.80823961618785,3.6698121114048377,0.005692434,297.2965995676837,303.3245152029275,288.69055351972594,298.37320951749666,0.012418283714128451,44.06047142322899
2/20/2015,7.605500221252441,7.605400085449219,1206.5,1204.4000244140625,1213.0999755859375,1199.0999755859375,51,9176.036017,9159.944048593752,9226.110657979734,9119.635056783445,295.01618843349047,294.49882002326916,296.62612432619267,293.2028568097946,3.4232675163980844,-0.002787423,296.30404643319855,302.9329904644062,289.10719189887635,298.0209922907487,0.012315232246936265,24.857651094875834
2/23/2015,7.611700057983398,7.610099792480469,1201.300048828125,1200.300048828125,1203.300048828125,1191.5999755859375,268,9143.935651320498,9134.403153,9157.233451878652,9068.194726926275,293.98413848346644,293.6776617583619,294.4116723802354,291.5490130347477,2.862659345487714,-0.002788324,295.7875996174488,302.3210131102222,289.33184472773274,297.6261440605318,0.011902708594921017,24.927350505510958
2/24/2015,7.611499786376953,7.611499786376953,1203.4000244140625,1196.9000244140625,1203.5,1193.800048828125,151,9159.679028753657,9110.204280142207,9160.439992904663,9086.608817,294.4902994439101,292.8996505262175,294.5147649912281,292.1410393245799,2.3737256666482267,-0.002649201,295.0460313414829,301.65819934435757,289.5533378282324,297.1964628301395,0.011884523010460616,26.308494142541278
2/25/2015,7.601099967956543,7.609300136566162,1204.300048828125,1201,1204.5999755859375,1201,570,9154.005062557524,9138.769464,9166.162759,9138.769464,294.3078773307674,293.8180418286032,294.69875604782965,293.8180418286032,0.8807142192264337,0.003135515,294.19087989731094,301.0827432956187,289.8155121,296.88933364818166,0.01193773,23.587510242434632
2/26/2015,7.6057000160217285,7.606200218200684,1204.800048828125,1209.5999755859375,1219,1204.800048828125,560,9163.347751,9200.459598,9271.958065986633,9163.950394284679,294.6082515046554,295.8014242203385,298.10015162237795,294.6276269321677,3.472524690210264,0.006750376,294.23828963748866,300.4978812022438,290.1258240956223,296.7904328,0.011923752473622231,29.352043952663095
2/27/2015,7.605100154876709,7.604400157928467,1207.699951171875,1212.5999755859375,1217.800048828125,1204.5,195,9184.679086,9221.095445849758,9260.638883633888,9159.499990224838,295.2940693395219,296.4648816322844,297.73623173063766,294.48454322583757,3.251688504800086,0.002242915,294.6403553325511,300.0197389474824,290.52374064747767,296.7608372312122,0.011931586664071472,38.99050280135133
3/2/2015,7.625800132751465,7.629300117492676,1214.300048828125,1207.699951171875,1222.699951171875,1204.9000244140625,124,9260.009473553626,9213.905379371485,9328.344881133875,9192.543897829135,297.7159957417534,296.23371579955585,299.91302847376903,295.54692873242993,4.366099741339099,-0.000779741,294.7705993983758,299.82439283726393,290.97352159234947,296.7129171010616,0.011143500652743714,33.604522657535455
3/3/2015,7.607500076293945,7.607699871063232,1201.5,1204,1212,1195,51,9140.411341667175,9159.670644760132,9220.532243728638,9091.201345920563,293.8708294,294.4900298924601,296.4467742771276,292.2886924597091,4.158081817418463,-0.005886183,294.7693436654031,299.0453386018802,291.3904342672434,296.5108364457341,0.007629716,34.50833575628654
3/4/2015,7.602499961853027,7.604700088500977,1204.800048828125,1200.5999755859375,1206.9000244140625,1198,27,9159.492325256346,9130.202741,9178.112722473452,9110.430706,294.4842967915619,293.54261548033656,295.08295601695795,292.90693028193516,2.1760257350227903,-0.003217136,294.75005133997087,298.2646018054415,291.78456860619156,296.2409981761525,0.00763069,40.2574827
3/5/2015,7.605199813842773,7.6057000160217285,1201.699951171875,1195.9000244140625,1205.4000244140625,1195.9000244140625,29,9139.168244947214,9095.656835,9167.910984998627,9095.656835,293.8308629236971,292.4319396,294.75496278549446,292.4319396,2.3230231373384527,-0.003783695,294.6832355002478,297.5490873220756,292.15221828548533,295.8947201281528,0.007535081,35.53450854037925
3/6/2015,7.605199813842773,7.605800151824951,1195,1164.0999755859375,1195.699951171875,1163.699951171875,168,9088.213777542114,8853.911771050945,9094.254870160134,8850.869265301735,292.19263997756246,284.65966116517257,292.3868654704497,284.5618424068589,7.825023063590834,-0.026578077,293.37489540547205,296.36763304711025,292.4342702619918,294.87335113151823,0.008918463,20.44188275709719
3/9/2015,7.608500003814697,7.6092000007629395,1169.4000244140625,1166.4000244140625,1174.199951171875,1166.300048828125,45,8897.380090215302,8875.371066661377,8934.722269352875,8874.610332432785,286.05719903597026,285.34959302526653,287.25777707823477,285.3251348701202,1.9326422081145438,0.002423708,291.8817766633189,295.2688101820278,292.7414066909551,294.0075549400408,0.009025739,26.972304379082203
3/10/2015,7.612299919128418,7.614099979400635,1166.4000244140625,1160.0999755859375,1168.4000244140625,1156.5,94,8878.986811518553,8833.117200211564,8896.314601822814,8805.706626176834,285.4658418351167,283.9911006867897,286.0229428142432,283.1098309250352,2.9131118892079826,-0.0047608,290.0998079568196,294.41569499186215,293.04109133475094,293.0969681897452,0.008100228,27.549847235494028
3/11/2015,7.606500148773193,7.605000019073486,1162,1150.699951171875,1162,1147.699951171875,74,8838.753173,8751.073151,8837.010022163391,8728.258150552749,284.1723012803849,281.35332520809453,284.1162577254454,280.6198064704213,3.4964512550241125,-0.009288233,287.97403787232514,293.3470789461282,293.1907640067051,292.02936428232243,0.007932576,18.929496151401977
3/12/2015,7.610300064086914,7.611400127410889,1155.4000244140625,1152.0999755859375,1160.5,1149.699951171875,63,8792.940879844362,8769.093900964886,8833.029847860336,8750.826354833902,282.6994029560777,281.9327053535739,283.9882922,281.34539054556245,2.642901700015557,0.002059262,286.18013436676995,292.4178414884572,293.3970213885109,291.1114861978907,0.007966444,21.742745365379236
3/13/2015,7.605800151824951,7.606400012969971,1158.199951171875,1152.5999755859375,1159.199951171875,1152.5999755859375,44,8809.037364466698,8767.136469246063,8817.338524,8767.136469246063,283.2169165678042,281.86977250939805,283.4838048331712,281.86977250939805,1.6140323237731309,-0.000223219,284.5125853709216,291.6834121094471,293.5324086062463,290.2713304080277,0.007603091,22.510353554615435
3/16/2015,7.604300022125244,7.60890007,1159.699951171875,1153.300048828125,1162.300048828125,1150.0999755859375,56,8818.706364354934,8775.344822478946,8843.824923,8750.995784961851,283.52778190090936,282.1336769970886,284.33536171526225,281.3508378466041,2.9845238686581297,0.000936264,283.0414049921977,290.9235572779761,293.74756841238525,289.53154373430596,0.007552853,24.321325795318288
3/17/2015,7.607699871063232,7.6072001457214355,1153.5999755859375,1148.300048828125,1158.199951171875,1144.300048828125,71,8776.242385523685,8735.348298777244,8810.658837329247,8704.919498194358,282.1625342975448,280.84775985909124,283.2690480919912,279.8694519328808,3.399596159110388,-0.004557829,282.4968476627575,290.0208743218468,293.9231120462058,288.74210883655917,0.007315131,19.59671343406407
3/18/2015,7.602600098,7.600599765777588,1148.699951171875,1151.4000244140625,1174.300048828125,1147,112,8733.106360957026,8751.330755877832,8925.384676075657,8717.887931346893,280.7756799,281.3616074035987,286.9575667071441,280.2863964295624,6.671170277581723,0.00182963,281.9271354310907,289.3490672439661,294.0007186533345,288.0711541608355,0.006900103,13.647553471765875
3/19/2015,7.607600212097168,7.605400085449219,1171.5999755859375,1169.0999755859375,1171.5999755859375,1159.300048828125,39,8913.064222760615,8891.473054219969,8910.486554433592,8816.940690418705,286.56145523046007,285.8672836,286.4785813311554,283.4710142080057,3.007567123,0.016013827,282.19516155588786,288.9784416150862,294.13665072102214,287.8708022880659,0.007904196,27.64510190237253
3/20/2015,7.609799861907959,7.610099792480469,1171,1184.800048828125,1185.4000244140625,1171,54,8911.075638,9016.446605717763,9021.01248,8911.426856994629,286.4975208029392,289.88527354534904,290.0320697,286.50881273794363,3.523256958386355,0.014055438366141315,283.41401131835283,288.71954952968457,294.3849831452709,288.053936,0.008462351,38.45313796938146
3/23/2015,7.602099895477295,7.602099895477295,1181.5999755859375,1188,1188,1181.199951171875,5,8982.641051,9031.294675827026,9031.294675827026,8979.600025341497,288.79840053041715,290.36264972839155,290.36264972839155,288.7006294,1.6620203670175329,0.001646776,284.6182890861839,288.5225890394523,294.6479746342935,288.2638191014247,0.008466915,42.13040680293499
3/24/2015,7.610799789428711,7.610400199890137,1188,1191.699951171875,1193,1186,411,9041.630149841309,9069.313546607504,9079.207438468933,9025.934637069702,290.6949426862349,291.5849838959443,291.9030796684917,290.1903206092466,1.7127590592451156,0.004209681,286.00617642711904,288.4229377126705,294.9103173935402,288.56574317365374,0.008515665,46.30614818
3/25/2015,7.611299991607666,7.614799976348877,1192.5,1197.300048828125,1199.199951171875,1192.5,11,9076.475239992142,9117.200383498915,9131.667759821168,9080.648971796036,291.8152375132105,293.12458030443247,293.58971690713804,291.94942600659203,1.640290900546006,0.005280095,287.57630547102536,288.4336486544903,295.13536734474775,288.98018291281545,0.008582094,51.28612454553967
3/26/2015,7.605100154876709,7.60890007,1198.199951171875,1205.0999755859375,1213.699951171875,1198.199951171875,68,9112.430634230492,9169.485288822325,9234.921644,9116.983693,292.9712294188915,294.8055777909986,296.90940388257917,293.11761353461344,3.791790348,0.005734754,289.57027946129784,288.4806741765091,295.37521123631427,289.50976426537756,0.008646987,74.34690560066076
3/27/2015,7.604000091552734,7.6031999588012695,1197,1199.800048828125,1199.800048828125,1196.300048828125,172260,9101.988109588623,9122.319681819761,9122.319681819761,9095.708481963957,292.63549470601777,293.2891694445886,293.2891694445886,292.43360014030435,0.8555693042842449,-0.005143757,291.2742168957249,288.36104299671143,295.5851419767502,289.8533465543967,0.008585496,68.32551470392838
3/30/2015,7.613800048828125,7.612699986,1198,1184.800048828125,1198.5,1181.5999755859375,37990,9121.332458496094,9019.527314539184,9123.820932626724,8995.166117,293.25742950137743,289.98432056003935,293.3374357428175,289.2010904565329,4.136345286284609,-0.011268227,291.86236503853485,288.05244485041413,295.58957635357115,289.8652532821824,0.008881005,62.69266723671825
3/31/2015,7.601399898529053,7.600999832,1185.800048828125,1183.0999755859375,1190.0999755859375,1178.199951171875,3409,9013.740370837855,8992.742715849308,9045.949714674382,8955.497631100472,289.7982661384685,289.1231763579439,290.83381981688177,287.9257199704365,2.908099846445282,-0.002969623,291.75349401176265,287.7138477341469,295.52030853930444,289.7977917436152,0.008890966,67.79435043252435
4/1/2015,7.600900173187256,7.610099792480469,1182.9000244140625,1208.0999755859375,1208.199951171875,1181,1632,8991.105000432057,9193.761373502202,9194.522197687998,8987.527854919434,289.0705226238866,295.58607145505175,295.6105325023871,288.95551481085516,6.6550176915319526,0.022353431428501436,292.4996971155713,287.7660401895084,295.41571777844484,290.32399899010943,0.010176463171001895,74.63095444528295
4/2/2015,7.607399940490723,7.6066999435424805,1204,1200.9000244140625,1205.699951171875,1194.800048828125,1684,9159.309528,9134.886147910613,9171.397750508273,9088.485463965451,294.4784197389628,293.69319040978064,294.8670648161227,292.20137489238994,2.6656899237327707,-0.006403824,292.8008694746908,287.7732104242438,295.2351647959961,290.6302891191704,0.010253842602725875,70.00861551255817
4/6/2015,7.525000095367432,7.520400047302246,1209.9000244140625,1218.5999755859375,1224.199951171875,1209.9000244140625,343,9104.497799100878,9164.359314,9206.473370700376,9098.932200834504,292.716183,294.6407739977495,295.9947713505032,292.5372450314114,3.457526319091812,0.00322644,293.01746857373604,287.8783930123197,294.9973965520266,290.9948786535867,0.010236049,70.68690940817001
4/7/2015,7.566500186920166,7.566400051116943,1214.800048828125,1210.5999755859375,1214.800048828125,1208.199951171875,406,9191.784796528635,9159.883717155608,9191.663152,9141.724172306363,295.52252307710177,294.49688032393806,295.5186121031392,293.9130378351749,1.6055742679643004,-0.00048837,292.9733689355845,288.34683201987997,294.7509593663179,291.3132424418004,0.008172077,73.46219723725275
4/8/2015,7.609499931335449,7.608799934387207,1208.9000244140625,1203.0999755859375,1211.4000244140625,1197.5999755859375,236,9199.124652770231,9154.147015299532,9217.300426,9112.298615660402,295.7585047589574,294.31244121399624,296.3428690108309,292.9669849264681,3.375884084362781,-0.000626285,293.11955061692845,288.77363431458133,294.51915581355547,291.58589687563637,0.008184746,72.51687328419362
4/9/2015,7.608099937438965,7.608799934387207,1201.699951171875,1193.5999755859375,1202.5,1193,521,9142.653323,9081.863415922853,9149.581921100616,9077.298321723938,293.9429107120147,291.98847126281134,294.1656701368211,291.8417001856363,2.3239699511848357,-0.007896268,293.40585786018164,289.15446148486814,294.1972546751874,291.62249454719773,0.008332046,61.51622745437233
4/10/2015,7.600399971008301,7.600800037384033,1195.800048828125,1204.5999755859375,1209.5999755859375,1195.800048828125,202,9088.558656445006,9155.923539,9193.92754,9089.037055836641,292.2037280834956,294.36955774965514,295.59141381687976,292.2191089696221,3.3723048472576806,0.008154728,294.15534091614035,289.7742820820853,293.95452845053507,291.87222756560294,0.008083588,58.99034135005092
4/13/2015,7.6031999588012695,7.601099967956543,1208.0999755859375,1199.300048828125,1208.0999755859375,1198.300048828125,424,9185.425684602815,9115.999562717741,9182.888686,9108.398462749785,295.3180730336719,293.0859730486196,295.2365066862112,292.8415921921901,2.3949144940211227,-0.004360453,293.79818400093575,290.3053900675636,293.8095282292246,291.98256806405897,0.008209067,55.288897210542736
4/14/2015,7.607800006866455,7.607800006866455,1198.800048828125,1192.800048828125,1200.5999755859375,1184.0999755859375,546,9120.231019706116,9074.584219664917,9133.924502506561,9008.395802393265,293.2220174483938,291.75443984326256,293.66227281516746,289.6264344010566,4.035838414110856,-0.004543149,293.5212196342904,290.7760885120334,293.42761364937945,291.96182913489565,0.008317842,50.32770615077171
4/15/2015,7.606999874,7.606900215148926,1194.5999755859375,1201.5,1203.0999755859375,1188.5999755859375,196,9087.321863899997,9139.690608501434,9151.861463130335,9041.561410010676,292.16396430948276,293.8476572894187,294.2389590602452,290.6927326510096,3.546226409235601,0.007174586,293.4079172,291.3338970973825,293.10580503105683,292.1332680580341,0.008401106,51.36902407238766
4/16/2015,7.607500076293945,7.607100009918213,1204.300048828125,1198,1208.5,1194.5999755859375,199,9161.712713340763,9113.305811882019,9193.180362,9087.441486128082,294.55568387290054,292.9993670127805,295.56739151497936,292.1678102505532,3.3995812644261605,-0.002886837,293.19398677436345,291.91254505708196,292.81663749533567,292.21200432664745,0.00834388,46.46890327549952
4/17/2015,7.6092000007629395,7.6118998527526855,1200.199951171875,1202.9000244140625,1206,1200.199951171875,21,9132.561469372711,9156.354518713604,9179.951222419739,9135.801831598976,293.6184503150035,294.383414,295.14206511870816,293.7226303020231,1.4194348166850546,0.00472372,293.2041257500601,292.5326310875712,292.5149017574242,292.4094052100316,0.0083639,52.15034933837932
4/20/2015,7.609600067138672,7.604000091552734,1205.699951171875,1193.5,1206.9000244140625,1191,67,9174.894429386593,9075.374109268188,9177.267896139529,9056.364109039307,294.9794855687171,291.77983536477205,295.05579423986137,291.16865012102517,3.887144118836204,-0.008844176,293.1743206217688,292.81418117349506,292.18200100087967,292.35217158773526,0.008063245,53.628454286160895
4/21/2015,7.603799819946289,7.604000091552734,1193.199951171875,1202.9000244140625,1202.9000244140625,1192.800048828125,33,9072.853573880624,9146.851895773318,9146.851895773318,9070.051680493169,291.6987983307545,294.07789784986636,294.07789784986636,291.60871543373474,2.4691824161316163,0.007876015,293.1326549,293.01382994990064,292.0254285642717,292.5090557933835,0.007666195,59.46313764973733
4/22/2015,7.6041998863220215,7.601799964904785,1199.0999755859375,1186.9000244140625,1202.5999755859375,1185.199951171875,93,9118.195898039325,9022.576563936309,9141.924452203675,9009.652947223512,293.15658681625297,290.0823561315064,293.91947697859325,289.6668525157462,4.252624462847052,-0.013586678,292.70356679078276,293.00048263576326,291.75119044353164,292.2884467332129,0.008270233,38.394520126746166
