id,region,ticker,date,price_usd,high_usd,low_usd,open_usd
1,global,nokusd,2016-01-01,8.858480453491211,8.858480453491211,8.775099754333496,8.858480453491211
2,global,nokusd,2016-01-02,8.82863998413086,8.906089782714844,8.811969757080078,8.831500053405762
3,global,nokusd,2016-01-03,8.82863998413086,8.906089782714844,8.811969757080078,8.831500053405762
4,global,nokusd,2016-01-04,8.82863998413086,8.906089782714844,8.811969757080078,8.831500053405762
5,global,nokusd,2016-01-05,8.878450393676758,8.96282958984375,8.856599807739258,8.8779296875
6,global,nokusd,2016-01-06,8.905850410461426,8.989680290222168,8.888919830322266,8.905269622802734
7,global,nokusd,2016-01-07,8.946049690246582,8.982029914855957,8.904999732971191,8.934639930725098
8,global,nokusd,2016-01-08,8.88578987121582,8.956299781799316,8.869600296020508,8.886099815368652
9,global,nokusd,2016-01-09,8.871060371398926,8.954500198364258,8.86044979095459,8.874930381774902
10,global,nokusd,2016-01-10,8.871060371398926,8.954500198364258,8.86044979095459,8.874930381774902
11,global,nokusd,2016-01-11,8.871060371398926,8.954500198364258,8.86044979095459,8.874930381774902
12,global,nokusd,2016-01-12,8.940299987792969,8.94120979309082,8.847100257873535,8.94120979309082
13,global,nokusd,2016-01-13,8.874990463256836,8.893919944763184,8.791199684143066,8.868579864501953
14,global,nokusd,2016-01-14,8.820059776306152,8.8506498336792,8.772740364074707,8.818289756774902
15,global,nokusd,2016-01-15,8.76278018951416,8.838379859924316,8.75529956817627,8.758549690246582
16,global,nokusd,2016-01-16,8.849349975585938,8.897760391235352,8.841329574584961,8.849699974060059
17,global,nokusd,2016-01-17,8.849349975585938,8.897760391235352,8.841329574584961,8.849699974060059
18,global,nokusd,2016-01-18,8.849349975585938,8.897760391235352,8.841329574584961,8.849699974060059
19,global,nokusd,2016-01-19,8.893969535827637,8.903470039367676,8.81350040435791,8.894960403442383
20,global,nokusd,2016-01-20,8.810580253601074,8.910240173339844,8.79520034790039,8.810379981994629
21,global,nokusd,2016-01-21,8.877479553222656,8.951629638671875,8.860090255737305,8.878439903259277
22,global,nokusd,2016-01-22,8.7808198928833,8.80698013305664,8.715920448303223,8.781020164489746
23,global,nokusd,2016-01-23,8.734600067138672,8.788880348205566,8.703900337219238,8.735159873962402
24,global,nokusd,2016-01-24,8.734600067138672,8.788880348205566,8.703900337219238,8.735159873962402
25,global,nokusd,2016-01-25,8.734600067138672,8.788880348205566,8.703900337219238,8.735159873962402
26,global,nokusd,2016-01-26,8.757699966430664,8.77612018585205,8.701199531555176,8.748800277709961
27,global,nokusd,2016-01-27,8.705100059509277,8.729180335998535,8.656089782714844,8.7047700881958
28,global,nokusd,2016-01-28,8.65287971496582,8.675399780273438,8.607410430908203,8.656299591064453
29,global,nokusd,2016-01-29,8.614649772644043,8.73069953918457,8.57861042022705,8.615579605102539
30,global,nokusd,2016-01-30,8.685449600219727,8.697400093078613,8.636360168457031,8.685680389404297
31,global,nokusd,2016-01-31,8.685449600219727,8.697400093078613,8.636360168457031,8.685680389404297
32,global,nokusd,2016-02-01,8.685449600219727,8.697400093078613,8.636360168457031,8.685680389404297
33,global,nokusd,2016-02-02,8.680450439453125,8.738750457763672,8.674599647521973,8.67527961730957
34,global,nokusd,2016-02-03,8.719679832458496,8.739669799804688,8.626870155334473,8.723199844360352
35,global,nokusd,2016-02-04,8.563610076904297,8.569510459899902,8.447580337524414,8.563309669494629
36,global,nokusd,2016-02-05,8.496109962463379,8.611149787902832,8.48369026184082,8.496199607849121
37,global,nokusd,2016-02-06,8.56177043914795,8.65149974822998,8.531200408935547,8.564000129699707
38,global,nokusd,2016-02-07,8.56177043914795,8.65149974822998,8.531200408935547,8.564000129699707
39,global,nokusd,2016-02-08,8.56177043914795,8.65149974822998,8.531200408935547,8.564000129699707
40,global,nokusd,2016-02-09,8.583160400390625,8.62289047241211,8.547100067138672,8.582900047302246
41,global,nokusd,2016-02-10,8.581000328063965,8.593290328979492,8.502280235290527,8.579859733581543
42,global,nokusd,2016-02-11,8.514100074768066,8.59138011932373,8.489859580993652,8.504059791564941
43,global,nokusd,2016-02-12,8.554200172424316,8.626509666442871,8.537360191345215,8.554229736328125
44,global,nokusd,2016-02-13,8.591329574584961,8.65470027923584,8.566800117492676,8.589679718017578
45,global,nokusd,2016-02-14,8.591329574584961,8.65470027923584,8.566800117492676,8.589679718017578
46,global,nokusd,2016-02-15,8.591329574584961,8.65470027923584,8.566800117492676,8.589679718017578
47,global,nokusd,2016-02-16,8.60949993133545,8.639670372009277,8.578200340270996,8.608960151672363
48,global,nokusd,2016-02-17,8.6274995803833,8.64387035369873,8.585200309753418,8.626799583435059
49,global,nokusd,2016-02-18,8.54833984375,8.602259635925293,8.524129867553711,8.550749778747559
50,global,nokusd,2016-02-19,8.589400291442871,8.623510360717773,8.563929557800293,8.591429710388184
51,global,nokusd,2016-02-20,8.56410026550293,8.625200271606445,8.552430152893066,8.564629554748535
52,global,nokusd,2016-02-21,8.56410026550293,8.625200271606445,8.552430152893066,8.564629554748535
53,global,nokusd,2016-02-22,8.56410026550293,8.625200271606445,8.552430152893066,8.564629554748535
54,global,nokusd,2016-02-23,8.60696029663086,8.625530242919922,8.581729888916016,8.602160453796387
55,global,nokusd,2016-02-24,8.599780082702637,8.752869606018066,8.593199729919434,8.6003999710083
56,global,nokusd,2016-02-25,8.666279792785645,8.681940078735352,8.621190071105957,8.6560697555542
57,global,nokusd,2016-02-26,8.623220443725586,8.687800407409668,8.592100143432617,8.623519897460938
58,global,nokusd,2016-02-27,8.691109657287598,8.733200073242188,8.668319702148438,8.689129829406738
59,global,nokusd,2016-02-28,8.691109657287598,8.733200073242188,8.668319702148438,8.689129829406738
