id,region,ticker,date,price_usd,high_usd,low_usd,open_usd
1,global,vix,2016-01-01,20.700000762939453,23.360000610351562,20.670000076293945,22.479999542236328
2,global,vix,2016-01-02,20.700000762939453,23.360000610351562,20.670000076293945,22.479999542236328
3,global,vix,2016-01-03,20.700000762939453,23.360000610351562,20.670000076293945,22.479999542236328
4,global,vix,2016-01-04,20.700000762939453,23.360000610351562,20.670000076293945,22.479999542236328
5,global,vix,2016-01-05,19.34000015258789,21.059999465942383,19.25,20.75
6,global,vix,2016-01-06,20.59000015258789,21.860000610351562,19.799999237060547,21.670000076293945
7,global,vix,2016-01-07,24.989999771118164,25.860000610351562,22.399999618530273,23.219999313354492
8,global,vix,2016-01-08,27.010000228881836,27.079999923706055,22.479999542236328,22.959999084472656
9,global,vix,2016-01-09,24.299999237060547,27.389999389648438,23.829999923706055,25.579999923706055
10,global,vix,2016-01-10,24.299999237060547,27.389999389648438,23.829999923706055,25.579999923706055
11,global,vix,2016-01-11,24.299999237060547,27.389999389648438,23.829999923706055,25.579999923706055
12,global,vix,2016-01-12,22.469999313354492,23.93000030517578,21.90999984741211,22.969999313354492
13,global,vix,2016-01-13,25.219999313354492,26.110000610351562,21.440000534057617,21.719999313354492
14,global,vix,2016-01-14,23.950000762939453,26.280000686645508,23.06999969482422,24.75
15,global,vix,2016-01-15,27.020000457763672,30.950000762939453,26.670000076293945,28.959999084472656
16,global,vix,2016-01-16,26.049999237060547,27.59000015258789,25.209999084472656,25.399999618530273
17,global,vix,2016-01-17,26.049999237060547,27.59000015258789,25.209999084472656,25.399999618530273
18,global,vix,2016-01-18,26.049999237060547,27.59000015258789,25.209999084472656,25.399999618530273
19,global,vix,2016-01-19,26.049999237060547,27.59000015258789,25.209999084472656,25.399999618530273
20,global,vix,2016-01-20,27.59000015258789,32.09000015258789,26.59000015258789,27.780000686645508
21,global,vix,2016-01-21,26.690000534057617,28.43000030517578,25.010000228881836,27.790000915527344
22,global,vix,2016-01-22,22.34000015258789,24.549999237060547,22.219999313354492,24.209999084472656
23,global,vix,2016-01-23,24.149999618530273,24.309999465942383,22.3799991607666,23.299999237060547
24,global,vix,2016-01-24,24.149999618530273,24.309999465942383,22.3799991607666,23.299999237060547
25,global,vix,2016-01-25,24.149999618530273,24.309999465942383,22.3799991607666,23.299999237060547
26,global,vix,2016-01-26,22.5,24.020000457763672,22.329999923706055,23.75
27,global,vix,2016-01-27,23.110000610351562,27.219999313354492,20.420000076293945,22.8799991607666
28,global,vix,2016-01-28,22.420000076293945,23.809999465942383,21.899999618530273,22.149999618530273
29,global,vix,2016-01-29,20.200000762939453,21.739999771118164,19.5,21.59000015258789
30,global,vix,2016-01-30,19.979999542236328,23.65999984741211,19.610000610351562,21.31999969482422
31,global,vix,2016-01-31,19.979999542236328,23.65999984741211,19.610000610351562,21.31999969482422
32,global,vix,2016-02-01,19.979999542236328,23.65999984741211,19.610000610351562,21.31999969482422
33,global,vix,2016-02-02,21.979999542236328,22.420000076293945,21.059999465942383,21.34000015258789
34,global,vix,2016-02-03,21.649999618530273,27.700000762939453,21.420000076293945,21.489999771118164
35,global,vix,2016-02-04,21.84000015258789,23.139999389648438,21.239999771118164,22.290000915527344
36,global,vix,2016-02-05,23.3799991607666,24.110000610351562,21.90999984741211,22.09000015258789
37,global,vix,2016-02-06,26.0,27.719999313354492,25.559999465942383,25.889999389648438
38,global,vix,2016-02-07,26.0,27.719999313354492,25.559999465942383,25.889999389648438
39,global,vix,2016-02-08,26.0,27.719999313354492,25.559999465942383,25.889999389648438
40,global,vix,2016-02-09,26.540000915527344,28.309999465942383,25.989999771118164,28.299999237060547
41,global,vix,2016-02-10,26.290000915527344,26.600000381469727,24.469999313354492,25.75
42,global,vix,2016-02-11,28.139999389648438,30.899999618530273,26.670000076293945,29.010000228881836
43,global,vix,2016-02-12,25.399999618530273,27.56999969482422,24.920000076293945,27.15999984741211
44,global,vix,2016-02-13,24.110000610351562,25.520000457763672,23.31999969482422,24.959999084472656
