id,region,ticker,date,price_egp,high_egp,low_egp
909,egypt,egx30,2018-06-27,28356.259765625,28988.830078125,28342.8203125
910,egypt,egx30,2018-06-28,28497.3203125,28567.2890625,28169.099609375
911,egypt,egx30,2018-06-29,28955.109375,28962.2890625,28463.849609375
912,egypt,egx30,2018-06-30,28545.5703125,28617.0,27990.44921875
913,egypt,egx30,2018-07-01,28545.5703125,28617.0,27990.44921875
914,egypt,egx30,2018-07-02,28545.5703125,28617.0,27990.44921875
915,egypt,egx30,2018-07-03,28545.5703125,28617.0,27990.44921875
916,egypt,egx30,2018-07-04,28241.669921875,28642.33984375,28141.279296875
917,egypt,egx30,2018-07-05,28182.08984375,28320.900390625,27830.75
918,egypt,egx30,2018-07-06,28315.619140625,28554.2109375,27925.330078125
919,egypt,egx30,2018-07-07,28688.5,28821.5390625,28518.51953125
920,egypt,egx30,2018-07-08,28688.5,28821.5390625,28518.51953125
921,egypt,egx30,2018-07-09,28688.5,28821.5390625,28518.51953125
922,egypt,egx30,2018-07-10,28682.25,28981.9296875,28682.25
923,egypt,egx30,2018-07-11,28311.689453125,28365.720703125,28013.720703125
924,egypt,egx30,2018-07-12,28480.830078125,28614.529296875,28217.310546875
925,egypt,egx30,2018-07-13,28525.439453125,28715.359375,28500.509765625
926,egypt,egx30,2018-07-14,28539.66015625,28699.2109375,28327.0
927,egypt,egx30,2018-07-15,28539.66015625,28699.2109375,28327.0
928,egypt,egx30,2018-07-16,28539.66015625,28699.2109375,28327.0
929,egypt,egx30,2018-07-17,28181.6796875,28460.869140625,28137.94921875
930,egypt,egx30,2018-07-18,28117.419921875,28386.380859375,28045.470703125
931,egypt,egx30,2018-07-19,28010.859375,28329.98046875,27998.359375
932,egypt,egx30,2018-07-20,28224.48046875,28294.740234375,27745.849609375
933,egypt,egx30,2018-07-21,28256.119140625,28391.580078125,28091.060546875
934,egypt,egx30,2018-07-22,28256.119140625,28391.580078125,28091.060546875
935,egypt,egx30,2018-07-23,28256.119140625,28391.580078125,28091.060546875
936,egypt,egx30,2018-07-24,28662.5703125,28718.0,28282.30078125
937,egypt,egx30,2018-07-25,28920.900390625,28964.7890625,28764.349609375
938,egypt,egx30,2018-07-26,28781.140625,29083.400390625,28625.080078125
939,egypt,egx30,2018-07-27,28804.279296875,28816.689453125,28572.7890625
940,egypt,egx30,2018-07-28,28733.130859375,28839.240234375,28539.560546875
941,egypt,egx30,2018-07-29,28733.130859375,28839.240234375,28539.560546875
942,egypt,egx30,2018-07-30,28733.130859375,28839.240234375,28539.560546875
943,egypt,egx30,2018-07-31,28583.009765625,28682.310546875,28538.029296875
944,egypt,egx30,2018-08-01,28340.740234375,28772.80078125,28219.970703125
945,egypt,egx30,2018-08-02,27714.560546875,28218.279296875,27578.08984375
946,egypt,egx30,2018-08-03,27676.3203125,27786.150390625,27604.560546875
947,egypt,egx30,2018-08-04,27819.560546875,28074.529296875,27730.419921875
948,egypt,egx30,2018-08-05,27819.560546875,28074.529296875,27730.419921875
949,egypt,egx30,2018-08-06,27819.560546875,28074.529296875,27730.419921875
950,egypt,egx30,2018-08-07,28248.880859375,28266.6796875,27843.16015625
951,egypt,egx30,2018-08-08,28359.140625,28473.48046875,28224.4609375
952,egypt,egx30,2018-08-09,28607.30078125,28728.169921875,28192.810546875
953,egypt,egx30,2018-08-10,28366.619140625,28665.900390625,28296.990234375
954,egypt,egx30,2018-08-11,27936.5703125,28085.169921875,27823.2109375
955,egypt,egx30,2018-08-12,27936.5703125,28085.169921875,27823.2109375
956,egypt,egx30,2018-08-13,27936.5703125,28085.169921875,27823.2109375
957,egypt,egx30,2018-08-14,27752.9296875,27946.55078125,27522.8203125
958,egypt,egx30,2018-08-15,27323.58984375,27727.26953125,27249.080078125
959,egypt,egx30,2018-08-16,27100.060546875,27405.25,26871.109375
960,egypt,egx30,2018-08-17,27213.41015625,27450.83984375,27101.099609375
961,egypt,egx30,2018-08-18,27598.01953125,27609.80078125,27209.220703125
962,egypt,egx30,2018-08-19,27598.01953125,27609.80078125,27209.220703125
963,egypt,egx30,2018-08-20,27598.01953125,27609.80078125,27209.220703125
964,egypt,egx30,2018-08-21,27752.7890625,27771.30078125,27526.30078125
965,egypt,egx30,2018-08-22,27927.580078125,27954.51953125,27579.80078125
966,egypt,egx30,2018-08-23,27790.4609375,28051.650390625,27659.2109375
967,egypt,egx30,2018-08-24,27671.869140625,27830.91015625,27532.060546875
968,egypt,egx30,2018-08-25,28271.26953125,28289.060546875,27956.0390625
969,egypt,egx30,2018-08-26,28271.26953125,28289.060546875,27956.0390625
970,egypt,egx30,2018-08-27,28271.26953125,28289.060546875,27956.0390625
971,egypt,egx30,2018-08-28,28351.619140625,28579.640625,28234.529296875
972,egypt,egx30,2018-08-29,28416.439453125,28485.830078125,28272.130859375
973,egypt,egx30,2018-08-30,28164.05078125,28533.9296875,28121.400390625
974,egypt,egx30,2018-08-31,27888.55078125,27962.029296875,27720.3203125
975,egypt,egx30,2018-09-01,27712.5390625,27822.189453125,27577.0390625
976,egypt,egx30,2018-09-02,27712.5390625,27822.189453125,27577.0390625
977,egypt,egx30,2018-09-03,27712.5390625,27822.189453125,27577.0390625
978,egypt,egx30,2018-09-04,27973.33984375,27984.890625,27563.7890625
979,egypt,egx30,2018-09-05,27243.849609375,27861.990234375,27208.33984375
980,egypt,egx30,2018-09-06,26974.8203125,27268.390625,26818.8203125
981,egypt,egx30,2018-09-07,26973.470703125,27196.5703125,26669.580078125
982,egypt,egx30,2018-09-08,26613.419921875,26926.630859375,26453.2890625
983,egypt,egx30,2018-09-09,26613.419921875,26926.630859375,26453.2890625
984,egypt,egx30,2018-09-10,26613.419921875,26926.630859375,26453.2890625
985,egypt,egx30,2018-09-11,26422.55078125,26690.650390625,26394.869140625
986,egypt,egx30,2018-09-12,26345.0390625,26468.91015625,26219.560546875
987,egypt,egx30,2018-09-13,27014.490234375,27014.490234375,26648.76953125
988,egypt,egx30,2018-09-14,27286.41015625,27340.01953125,27027.44921875
989,egypt,egx30,2018-09-15,26932.849609375,27037.48046875,26763.2109375
990,egypt,egx30,2018-09-16,26932.849609375,27037.48046875,26763.2109375
991,egypt,egx30,2018-09-17,26932.849609375,27037.48046875,26763.2109375
992,egypt,egx30,2018-09-18,27084.66015625,27156.55078125,26648.990234375
993,egypt,egx30,2018-09-19,27407.369140625,27488.349609375,27085.7890625
994,egypt,egx30,2018-09-20,27477.669921875,27628.189453125,27327.23046875
995,egypt,egx30,2018-09-21,27953.580078125,27965.9609375,27536.26953125
996,egypt,egx30,2018-09-22,27499.390625,27783.849609375,27425.009765625
997,egypt,egx30,2018-09-23,27499.390625,27783.849609375,27425.009765625
998,egypt,egx30,2018-09-24,27499.390625,27783.849609375,27425.009765625
999,egypt,egx30,2018-09-25,27816.869140625,28031.810546875,27589.369140625
1000,egypt,egx30,2018-09-26,27816.869140625,28031.810546875,27589.369140625
1001,egypt,egx30,2018-09-27,27715.669921875,27928.2890625,27638.5390625
1002,egypt,egx30,2018-09-28,27788.51953125,27927.94921875,27672.830078125
1003,egypt,egx30,2018-09-29,27126.380859375,27716.16015625,27073.080078125
1004,egypt,egx30,2018-09-30,27126.380859375,27716.16015625,27073.080078125
1005,egypt,egx30,2018-10-01,27126.380859375,27716.16015625,27073.080078125
1006,egypt,egx30,2018-10-02,27126.380859375,27716.16015625,27073.080078125
1007,egypt,egx30,2018-10-03,27091.259765625,27270.16015625,26840.19921875
1008,egypt,egx30,2018-10-04,26623.869140625,27029.400390625,26551.439453125
1009,egypt,egx30,2018-10-05,26572.5703125,26639.640625,26373.4609375
1010,egypt,egx30,2018-10-06,26202.5703125,26717.599609375,26187.830078125
1011,egypt,egx30,2018-10-07,26202.5703125,26717.599609375,26187.830078125
1012,egypt,egx30,2018-10-08,26202.5703125,26717.599609375,26187.830078125
1013,egypt,egx30,2018-10-09,26172.91015625,26366.599609375,26067.509765625
1014,egypt,egx30,2018-10-10,26193.0703125,26499.83984375,26193.0703125
1015,egypt,egx30,2018-10-11,25266.369140625,25437.849609375,25125.220703125
1016,egypt,egx30,2018-10-12,25801.490234375,25835.759765625,25286.859375
1017,egypt,egx30,2018-10-13,25445.060546875,25683.58984375,25399.5390625
1018,egypt,egx30,2018-10-14,25445.060546875,25683.58984375,25399.5390625
1019,egypt,egx30,2018-10-15,25445.060546875,25683.58984375,25399.5390625
1020,egypt,egx30,2018-10-16,25462.259765625,25712.130859375,25266.5390625
1021,egypt,egx30,2018-10-17,25454.55078125,25674.66015625,25261.720703125
1022,egypt,egx30,2018-10-18,25454.55078125,25674.66015625,25261.720703125
1023,egypt,egx30,2018-10-19,25561.400390625,25743.44921875,25090.30078125
1024,egypt,egx30,2018-10-20,26153.150390625,26234.859375,25668.330078125
1025,egypt,egx30,2018-10-21,26153.150390625,26234.859375,25668.330078125
1026,egypt,egx30,2018-10-22,26153.150390625,26234.859375,25668.330078125
1027,egypt,egx30,2018-10-23,25346.55078125,26015.490234375,25315.759765625
1028,egypt,egx30,2018-10-24,25249.779296875,25653.359375,25194.2890625
1029,egypt,egx30,2018-10-25,24994.4609375,24994.4609375,24653.7890625
1030,egypt,egx30,2018-10-26,24717.630859375,25062.19921875,24589.0390625
1031,egypt,egx30,2018-10-27,24812.0390625,24955.7890625,24594.740234375
1032,egypt,egx30,2018-10-28,24812.0390625,24955.7890625,24594.740234375
1033,egypt,egx30,2018-10-29,24812.0390625,24955.7890625,24594.740234375
1034,egypt,egx30,2018-10-30,24585.529296875,24939.1796875,24540.630859375
1035,egypt,egx30,2018-10-31,24979.689453125,24979.689453125,24700.109375
1036,egypt,egx30,2018-11-01,25416.0,25535.119140625,25190.900390625
1037,egypt,egx30,2018-11-02,26486.349609375,26486.349609375,25909.7109375
1038,egypt,egx30,2018-11-03,25934.390625,26146.810546875,25747.51953125
1039,egypt,egx30,2018-11-04,25934.390625,26146.810546875,25747.51953125
1040,egypt,egx30,2018-11-05,25934.390625,26146.810546875,25747.51953125
1041,egypt,egx30,2018-11-06,26120.9609375,26159.830078125,25826.689453125
1042,egypt,egx30,2018-11-07,26147.689453125,26530.869140625,25920.720703125
1043,egypt,egx30,2018-11-08,26227.720703125,26491.26953125,26141.25
1044,egypt,egx30,2018-11-09,25601.919921875,25925.08984375,25475.3203125
1045,egypt,egx30,2018-11-10,25633.1796875,25765.9609375,25505.330078125
1046,egypt,egx30,2018-11-11,25633.1796875,25765.9609375,25505.330078125
1047,egypt,egx30,2018-11-12,25633.1796875,25765.9609375,25505.330078125
1048,egypt,egx30,2018-11-13,25792.869140625,25792.869140625,25092.30078125
1049,egypt,egx30,2018-11-14,25654.4296875,25874.359375,25489.859375
1050,egypt,egx30,2018-11-15,26103.33984375,26127.140625,25611.720703125
1051,egypt,egx30,2018-11-16,26183.529296875,26197.310546875,25850.0390625
1052,egypt,egx30,2018-11-17,26372.0,26397.390625,26146.390625
1053,egypt,egx30,2018-11-18,26372.0,26397.390625,26146.390625
1054,egypt,egx30,2018-11-19,26372.0,26397.390625,26146.390625
1055,egypt,egx30,2018-11-20,25840.33984375,26132.2890625,25776.220703125
1056,egypt,egx30,2018-11-21,25971.470703125,25998.279296875,25494.509765625
1057,egypt,egx30,2018-11-22,26019.41015625,26139.390625,25873.380859375
1058,egypt,egx30,2018-11-23,25927.6796875,25983.25,25807.259765625
1059,egypt,egx30,2018-11-24,26376.1796875,26413.759765625,26031.900390625
1060,egypt,egx30,2018-11-25,26376.1796875,26413.759765625,26031.900390625
1061,egypt,egx30,2018-11-26,26376.1796875,26413.759765625,26031.900390625
1062,egypt,egx30,2018-11-27,26331.9609375,26417.83984375,26158.970703125
1063,egypt,egx30,2018-11-28,26682.560546875,26705.30078125,26332.66015625
1064,egypt,egx30,2018-11-29,26451.029296875,26923.330078125,26399.810546875
1065,egypt,egx30,2018-11-30,26506.75,26683.25,26396.619140625
1066,egypt,egx30,2018-12-01,27182.0390625,27259.4296875,27006.830078125
1067,egypt,egx30,2018-12-02,27182.0390625,27259.4296875,27006.830078125
1068,egypt,egx30,2018-12-03,27182.0390625,27259.4296875,27006.830078125
1069,egypt,egx30,2018-12-04,27260.439453125,27260.439453125,26984.7109375
1070,egypt,egx30,2018-12-05,26819.6796875,26914.869140625,26745.689453125
1071,egypt,egx30,2018-12-06,26156.380859375,26381.119140625,26016.08984375
1072,egypt,egx30,2018-12-07,26063.759765625,26280.66015625,26055.779296875
1073,egypt,egx30,2018-12-08,25752.380859375,25845.33984375,25570.890625
1074,egypt,egx30,2018-12-09,25752.380859375,25845.33984375,25570.890625
1075,egypt,egx30,2018-12-10,25752.380859375,25845.33984375,25570.890625
1076,egypt,egx30,2018-12-11,25771.669921875,25861.73046875,25623.400390625
1077,egypt,egx30,2018-12-12,26186.7109375,26238.73046875,26013.359375
1078,egypt,egx30,2018-12-13,26524.349609375,26581.9296875,26314.76953125
1079,egypt,egx30,2018-12-14,26094.7890625,26219.0,26061.470703125
1080,egypt,egx30,2018-12-15,26087.98046875,26186.30078125,26002.30078125
1081,egypt,egx30,2018-12-16,26087.98046875,26186.30078125,26002.30078125
1082,egypt,egx30,2018-12-17,26087.98046875,26186.30078125,26002.30078125
1083,egypt,egx30,2018-12-18,25814.25,26152.880859375,25713.5
1084,egypt,egx30,2018-12-19,25865.390625,25925.990234375,25784.08984375
1085,egypt,egx30,2018-12-20,25623.529296875,25859.8203125,25416.880859375
1086,egypt,egx30,2018-12-21,25753.419921875,25805.609375,25313.75
1087,egypt,egx30,2018-12-22,25651.380859375,25651.380859375,25421.4296875
1088,egypt,egx30,2018-12-23,25651.380859375,25651.380859375,25421.4296875
1089,egypt,egx30,2018-12-24,25651.380859375,25651.380859375,25421.4296875
1090,egypt,egx30,2018-12-25,25478.880859375,25920.630859375,25446.80078125
1091,egypt,egx30,2018-12-26,25478.880859375,25920.630859375,25446.80078125
1092,egypt,egx30,2018-12-27,25478.880859375,25920.630859375,25446.80078125
1093,egypt,egx30,2018-12-28,25504.19921875,25600.25,25416.359375
1094,egypt,egx30,2018-12-29,25845.69921875,25916.23046875,25682.66015625
1095,egypt,egx30,2018-12-30,25845.69921875,25916.23046875,25682.66015625
1096,egypt,egx30,2018-12-31,25845.69921875,25916.23046875,25682.66015625
1097,egypt,egx30,2019-01-01,25130.349609375,25824.439453125,25055.26953125
1098,egypt,egx30,2019-01-02,25130.349609375,25824.439453125,25055.26953125
1099,egypt,egx30,2019-01-03,25064.359375,25262.2109375,24896.869140625
1100,egypt,egx30,2019-01-04,25626.029296875,25626.029296875,24924.73046875
1101,egypt,egx30,2019-01-05,25835.69921875,26043.640625,25753.4609375
1102,egypt,egx30,2019-01-06,25835.69921875,26043.640625,25753.4609375
1103,egypt,egx30,2019-01-07,25835.69921875,26043.640625,25753.4609375
1104,egypt,egx30,2019-01-08,25875.44921875,25960.890625,25688.5
1105,egypt,egx30,2019-01-09,26462.3203125,26597.0703125,26192.650390625
1106,egypt,egx30,2019-01-10,26521.4296875,26588.2109375,26212.33984375
1107,egypt,egx30,2019-01-11,26667.26953125,26692.01953125,26494.859375
1108,egypt,egx30,2019-01-12,26298.330078125,26575.330078125,26195.779296875
1109,egypt,egx30,2019-01-13,26298.330078125,26575.330078125,26195.779296875
1110,egypt,egx30,2019-01-14,26298.330078125,26575.330078125,26195.779296875
1111,egypt,egx30,2019-01-15,26830.2890625,26838.55078125,26427.44921875
1112,egypt,egx30,2019-01-16,26902.099609375,26903.779296875,26567.51953125
1113,egypt,egx30,2019-01-17,26755.630859375,27012.189453125,26703.310546875
1114,egypt,egx30,2019-01-18,27090.810546875,27116.650390625,26915.080078125
1115,egypt,egx30,2019-01-19,27196.5390625,27323.609375,27084.30078125
1116,egypt,egx30,2019-01-20,27196.5390625,27323.609375,27084.30078125
1117,egypt,egx30,2019-01-21,27196.5390625,27323.609375,27084.30078125
1118,egypt,egx30,2019-01-22,27005.44921875,27223.69921875,26854.66015625
1119,egypt,egx30,2019-01-23,27008.19921875,27131.220703125,26879.91015625
1120,egypt,egx30,2019-01-24,27120.98046875,27120.98046875,26889.7890625
1121,egypt,egx30,2019-01-25,27569.189453125,27569.189453125,27217.75
1122,egypt,egx30,2019-01-26,27576.9609375,27790.220703125,27462.369140625
1123,egypt,egx30,2019-01-27,27576.9609375,27790.220703125,27462.369140625
1124,egypt,egx30,2019-01-28,27576.9609375,27790.220703125,27462.369140625
1125,egypt,egx30,2019-01-29,27531.6796875,27575.369140625,27328.169921875
1126,egypt,egx30,2019-01-30,27642.849609375,27642.849609375,27369.75
1127,egypt,egx30,2019-01-31,27942.470703125,28010.900390625,27773.98046875
1128,egypt,egx30,2019-02-01,27930.740234375,28193.279296875,27802.5
1129,egypt,egx30,2019-02-02,27990.2109375,28005.150390625,27847.4296875
1130,egypt,egx30,2019-02-03,27990.2109375,28005.150390625,27847.4296875
1131,egypt,egx30,2019-02-04,27990.2109375,28005.150390625,27847.4296875
1132,egypt,egx30,2019-02-05,27946.3203125,28008.8203125,27534.19921875
1133,egypt,egx30,2019-02-06,27946.3203125,28008.8203125,27534.19921875
1134,egypt,egx30,2019-02-07,27946.3203125,28008.8203125,27534.19921875
1135,egypt,egx30,2019-02-08,27946.3203125,28008.8203125,27534.19921875
1136,egypt,egx30,2019-02-09,28143.83984375,28143.83984375,27847.849609375
1137,egypt,egx30,2019-02-10,28143.83984375,28143.83984375,27847.849609375
1138,egypt,egx30,2019-02-11,28143.83984375,28143.83984375,27847.849609375
1139,egypt,egx30,2019-02-12,28171.330078125,28219.58984375,27983.48046875
1140,egypt,egx30,2019-02-13,28497.58984375,28533.359375,28160.4609375
1141,egypt,egx30,2019-02-14,28432.05078125,28476.650390625,28275.1796875
1142,egypt,egx30,2019-02-15,27900.83984375,28256.689453125,27845.869140625
1143,egypt,egx30,2019-02-16,28347.009765625,28412.080078125,28186.75
1144,egypt,egx30,2019-02-17,28347.009765625,28412.080078125,28186.75
1145,egypt,egx30,2019-02-18,28347.009765625,28412.080078125,28186.75
1146,egypt,egx30,2019-02-19,28228.130859375,28488.970703125,28208.869140625
1147,egypt,egx30,2019-02-20,28514.05078125,28599.76953125,28357.30078125
1148,egypt,egx30,2019-02-21,28629.919921875,28759.349609375,28364.849609375
1149,egypt,egx30,2019-02-22,28816.30078125,28816.30078125,28430.19921875
1150,egypt,egx30,2019-02-23,28959.30078125,29009.98046875,28763.4609375
1151,egypt,egx30,2019-02-24,28959.30078125,29009.98046875,28763.4609375
1152,egypt,egx30,2019-02-25,28959.30078125,29009.98046875,28763.4609375
1153,egypt,egx30,2019-02-26,28772.060546875,28971.23046875,28700.009765625
1154,egypt,egx30,2019-02-27,28757.439453125,29014.189453125,28701.470703125
1155,egypt,egx30,2019-02-28,28633.1796875,28917.490234375,28571.130859375
1156,egypt,egx30,2019-03-01,28812.169921875,28860.19921875,28663.7109375
1157,egypt,egx30,2019-03-02,28959.58984375,29241.80078125,28760.669921875
1158,egypt,egx30,2019-03-03,28959.58984375,29241.80078125,28760.669921875
1159,egypt,egx30,2019-03-04,28959.58984375,29241.80078125,28760.669921875
1160,egypt,egx30,2019-03-05,28961.599609375,29025.7890625,28734.810546875
1161,egypt,egx30,2019-03-06,29037.599609375,29122.810546875,28938.390625
1162,egypt,egx30,2019-03-07,28779.44921875,29007.0703125,28772.44921875
1163,egypt,egx30,2019-03-08,28228.419921875,28533.759765625,28201.08984375
1164,egypt,egx30,2019-03-09,28503.30078125,28512.26953125,28240.779296875
1165,egypt,egx30,2019-03-10,28503.30078125,28512.26953125,28240.779296875
1166,egypt,egx30,2019-03-11,28503.30078125,28512.26953125,28240.779296875
1167,egypt,egx30,2019-03-12,28920.869140625,28941.08984375,28734.08984375
1168,egypt,egx30,2019-03-13,28807.44921875,28924.279296875,28690.369140625
1169,egypt,egx30,2019-03-14,28851.390625,28932.470703125,28696.310546875
1170,egypt,egx30,2019-03-15,29012.259765625,29204.73046875,28828.259765625
1171,egypt,egx30,2019-03-16,29409.009765625,29409.009765625,29034.130859375
1172,egypt,egx30,2019-03-17,29409.009765625,29409.009765625,29034.130859375
1173,egypt,egx30,2019-03-18,29409.009765625,29409.009765625,29034.130859375
1174,egypt,egx30,2019-03-19,29466.279296875,29486.150390625,29319.509765625
1175,egypt,egx30,2019-03-20,29320.970703125,29435.810546875,29251.25
1176,egypt,egx30,2019-03-21,29071.560546875,29446.76953125,29051.849609375
1177,egypt,egx30,2019-03-22,29113.359375,29243.099609375,28847.33984375
1178,egypt,egx30,2019-03-23,28523.349609375,28702.240234375,28463.109375
1179,egypt,egx30,2019-03-24,28523.349609375,28702.240234375,28463.109375
1180,egypt,egx30,2019-03-25,28523.349609375,28702.240234375,28463.109375
1181,egypt,egx30,2019-03-26,28566.91015625,28701.599609375,28435.060546875
1182,egypt,egx30,2019-03-27,28728.25,28781.630859375,28551.650390625
1183,egypt,egx30,2019-03-28,28775.2109375,28816.58984375,28558.80078125
1184,egypt,egx30,2019-03-29,29051.359375,29100.689453125,28761.880859375
1185,egypt,egx30,2019-03-30,29562.01953125,29612.369140625,29383.720703125
1186,egypt,egx30,2019-03-31,29562.01953125,29612.369140625,29383.720703125
1187,egypt,egx30,2019-04-01,29562.01953125,29612.369140625,29383.720703125
1188,egypt,egx30,2019-04-02,29624.669921875,29736.990234375,29534.419921875
1189,egypt,egx30,2019-04-03,29986.390625,29999.33984375,29715.76953125
1190,egypt,egx30,2019-04-04,29936.3203125,30050.91015625,29765.55078125
1191,egypt,egx30,2019-04-05,30077.150390625,30185.060546875,29913.619140625
1192,egypt,egx30,2019-04-06,30077.150390625,30185.060546875,29913.619140625
1193,egypt,egx30,2019-04-07,30077.150390625,30185.060546875,29913.619140625
1194,egypt,egx30,2019-04-08,30077.150390625,30185.060546875,29913.619140625
1195,egypt,egx30,2019-04-09,30157.490234375,30222.01953125,30018.98046875
1196,egypt,egx30,2019-04-10,30119.560546875,30139.609375,29892.619140625
1197,egypt,egx30,2019-04-11,29839.44921875,30184.609375,29783.669921875
1198,egypt,egx30,2019-04-12,29909.759765625,29909.759765625,29694.849609375
1199,egypt,egx30,2019-04-13,29810.720703125,30280.119140625,29810.720703125
1200,egypt,egx30,2019-04-14,29810.720703125,30280.119140625,29810.720703125
1201,egypt,egx30,2019-04-15,29810.720703125,30280.119140625,29810.720703125
1202,egypt,egx30,2019-04-16,30129.869140625,30142.859375,29665.109375
1203,egypt,egx30,2019-04-17,30124.6796875,30178.580078125,30004.970703125
1204,egypt,egx30,2019-04-18,29963.259765625,30101.830078125,29896.859375
1205,egypt,egx30,2019-04-19,29963.240234375,30055.939453125,29755.869140625
1206,egypt,egx30,2019-04-20,29963.240234375,30055.939453125,29755.869140625
1207,egypt,egx30,2019-04-21,29963.240234375,30055.939453125,29755.869140625
1208,egypt,egx30,2019-04-22,29963.240234375,30055.939453125,29755.869140625
1209,egypt,egx30,2019-04-23,29963.240234375,30055.939453125,29755.869140625
1210,egypt,egx30,2019-04-24,29805.830078125,30112.189453125,29682.869140625
1211,egypt,egx30,2019-04-25,29549.80078125,29849.69921875,29535.19921875
1212,egypt,egx30,2019-04-26,29605.009765625,29672.7890625,29504.140625
1213,egypt,egx30,2019-04-27,29892.810546875,29917.109375,29639.380859375
1214,egypt,egx30,2019-04-28,29892.810546875,29917.109375,29639.380859375
1215,egypt,egx30,2019-04-29,29892.810546875,29917.109375,29639.380859375
1216,egypt,egx30,2019-04-30,29699.109375,29855.759765625,29620.44921875
1217,egypt,egx30,2019-05-01,29944.1796875,29967.740234375,29643.05078125
1218,egypt,egx30,2019-05-02,29944.1796875,29967.740234375,29643.05078125
1219,egypt,egx30,2019-05-03,30081.55078125,30081.55078125,29678.859375
1220,egypt,egx30,2019-05-04,29209.8203125,29384.009765625,28956.470703125
1221,egypt,egx30,2019-05-05,29209.8203125,29384.009765625,28956.470703125
1222,egypt,egx30,2019-05-06,29209.8203125,29384.009765625,28956.470703125
1223,egypt,egx30,2019-05-07,29363.01953125,29480.0390625,29156.44921875
1224,egypt,egx30,2019-05-08,29003.19921875,29252.0,28945.91015625
1225,egypt,egx30,2019-05-09,28311.0703125,28891.109375,28281.98046875
1226,egypt,egx30,2019-05-10,28550.240234375,28833.44921875,28203.220703125
1227,egypt,egx30,2019-05-11,28122.01953125,28205.9609375,27925.619140625
1228,egypt,egx30,2019-05-12,28122.01953125,28205.9609375,27925.619140625
1229,egypt,egx30,2019-05-13,28122.01953125,28205.9609375,27925.619140625
1230,egypt,egx30,2019-05-14,28122.01953125,28205.9609375,27925.619140625
1231,egypt,egx30,2019-05-15,28268.7109375,28441.490234375,28171.3203125
1232,egypt,egx30,2019-05-16,28275.0703125,28379.369140625,28050.779296875
1233,egypt,egx30,2019-05-17,27946.4609375,28428.0,27909.73046875
1234,egypt,egx30,2019-05-18,27787.609375,27999.599609375,27699.23046875
1235,egypt,egx30,2019-05-19,27787.609375,27999.599609375,27699.23046875
1236,egypt,egx30,2019-05-20,27787.609375,27999.599609375,27699.23046875
1237,egypt,egx30,2019-05-21,27657.240234375,27915.16015625,27598.060546875
1238,egypt,egx30,2019-05-22,27705.939453125,27828.810546875,27640.619140625
1239,egypt,egx30,2019-05-23,27267.130859375,27523.859375,27169.669921875
1240,egypt,egx30,2019-05-24,27353.9296875,27457.58984375,27291.939453125
1241,egypt,egx30,2019-05-25,27288.08984375,27371.349609375,27105.220703125
1242,egypt,egx30,2019-05-26,27288.08984375,27371.349609375,27105.220703125
1243,egypt,egx30,2019-05-27,27288.08984375,27371.349609375,27105.220703125
1244,egypt,egx30,2019-05-28,27390.810546875,27490.55078125,27230.08984375
1245,egypt,egx30,2019-05-29,27235.7109375,27429.369140625,27178.7109375
1246,egypt,egx30,2019-05-30,27114.880859375,27319.25,27020.73046875
1247,egypt,egx30,2019-05-31,26901.08984375,27155.359375,26850.26953125
1248,egypt,egx30,2019-06-01,26893.859375,26968.099609375,26735.48046875
1249,egypt,egx30,2019-06-02,26893.859375,26968.099609375,26735.48046875
1250,egypt,egx30,2019-06-03,26893.859375,26968.099609375,26735.48046875
1251,egypt,egx30,2019-06-04,26761.51953125,26994.080078125,26671.900390625
1252,egypt,egx30,2019-06-05,26895.439453125,27119.48046875,26803.66015625
1253,egypt,egx30,2019-06-06,26965.279296875,26984.01953125,26837.669921875
1254,egypt,egx30,2019-06-07,27578.640625,27606.419921875,27155.029296875
1255,egypt,egx30,2019-06-08,27578.640625,27606.419921875,27155.029296875
1256,egypt,egx30,2019-06-09,27578.640625,27606.419921875,27155.029296875
1257,egypt,egx30,2019-06-10,27578.640625,27606.419921875,27155.029296875
1258,egypt,egx30,2019-06-11,27789.33984375,27857.849609375,27577.91015625
1259,egypt,egx30,2019-06-12,27308.4609375,27603.119140625,27222.029296875
1260,egypt,egx30,2019-06-13,27294.7109375,27294.7109375,26825.349609375
1261,egypt,egx30,2019-06-14,27118.349609375,27275.880859375,27051.75
1262,egypt,egx30,2019-06-15,27227.16015625,27503.099609375,27227.16015625
1263,egypt,egx30,2019-06-16,27227.16015625,27503.099609375,27227.16015625
1264,egypt,egx30,2019-06-17,27227.16015625,27503.099609375,27227.16015625
1265,egypt,egx30,2019-06-18,27498.76953125,27584.119140625,27201.01953125
1266,egypt,egx30,2019-06-19,28202.140625,28224.869140625,28022.490234375
