id,region,ticker,date,price_usd,high_usd,low_usd,open_usd
1,hongkong,hongkong,2016-01-01,21327.119140625,21794.83984375,21227.609375,21782.619140625
2,hongkong,hongkong,2016-01-02,21327.119140625,21794.83984375,21227.609375,21782.619140625
3,hongkong,hongkong,2016-01-03,21327.119140625,21794.83984375,21227.609375,21782.619140625
4,hongkong,hongkong,2016-01-04,21327.119140625,21794.83984375,21227.609375,21782.619140625
5,hongkong,hongkong,2016-01-05,21188.720703125,21452.740234375,21095.900390625,21318.689453125
6,hongkong,hongkong,2016-01-06,20980.810546875,21199.619140625,20947.30078125,21142.630859375
7,hongkong,hongkong,2016-01-07,20333.33984375,20826.439453125,20323.970703125,20772.599609375
8,hongkong,hongkong,2016-01-08,20453.7109375,20596.419921875,20324.619140625,20491.880859375
9,hongkong,hongkong,2016-01-09,19888.5,20068.779296875,19865.1796875,19997.419921875
10,hongkong,hongkong,2016-01-10,19888.5,20068.779296875,19865.1796875,19997.419921875
11,hongkong,hongkong,2016-01-11,19888.5,20068.779296875,19865.1796875,19997.419921875
12,hongkong,hongkong,2016-01-12,19711.759765625,20130.80078125,19694.990234375,20030.029296875
13,hongkong,hongkong,2016-01-13,19934.880859375,20234.779296875,19850.73046875,20028.859375
14,hongkong,hongkong,2016-01-14,19817.41015625,19893.880859375,19509.080078125,19578.919921875
15,hongkong,hongkong,2016-01-15,19520.76953125,19828.9296875,19500.380859375,19781.4609375
16,hongkong,hongkong,2016-01-16,19237.44921875,19439.490234375,19195.560546875,19287.380859375
17,hongkong,hongkong,2016-01-17,19237.44921875,19439.490234375,19195.560546875,19287.380859375
18,hongkong,hongkong,2016-01-18,19237.44921875,19439.490234375,19195.560546875,19287.380859375
19,hongkong,hongkong,2016-01-19,19635.810546875,19647.75,19204.220703125,19283.5703125
20,hongkong,hongkong,2016-01-20,18886.30078125,19332.220703125,18833.880859375,19332.220703125
21,hongkong,hongkong,2016-01-21,18542.150390625,19238.26953125,18534.30078125,19079.130859375
22,hongkong,hongkong,2016-01-22,19080.509765625,19152.80078125,18769.609375,19000.7890625
23,hongkong,hongkong,2016-01-23,19340.140625,19490.26953125,19291.91015625,19341.41015625
24,hongkong,hongkong,2016-01-24,19340.140625,19490.26953125,19291.91015625,19341.41015625
25,hongkong,hongkong,2016-01-25,19340.140625,19490.26953125,19291.91015625,19341.41015625
26,hongkong,hongkong,2016-01-26,18860.80078125,19098.0703125,18811.830078125,19068.83984375
27,hongkong,hongkong,2016-01-27,19052.44921875,19216.990234375,18931.33984375,19211.859375
28,hongkong,hongkong,2016-01-28,19195.830078125,19223.58984375,18982.220703125,19093.76953125
29,hongkong,hongkong,2016-01-29,19683.109375,19709.990234375,19130.58984375,19138.419921875
30,hongkong,hongkong,2016-01-30,19595.5,19770.9609375,19444.259765625,19770.9609375
31,hongkong,hongkong,2016-01-31,19595.5,19770.9609375,19444.259765625,19770.9609375
32,hongkong,hongkong,2016-02-01,19595.5,19770.9609375,19444.259765625,19770.9609375
33,hongkong,hongkong,2016-02-02,19446.83984375,19628.5703125,19403.490234375,19474.869140625
34,hongkong,hongkong,2016-02-03,18991.58984375,19032.7109375,18764.8203125,18910.880859375
35,hongkong,hongkong,2016-02-04,19183.08984375,19338.369140625,19166.1796875,19190.359375
36,hongkong,hongkong,2016-02-05,19288.169921875,19397.880859375,19230.0,19287.359375
37,hongkong,hongkong,2016-02-06,18545.80078125,18627.509765625,18446.560546875,18486.9296875
38,hongkong,hongkong,2016-02-07,18545.80078125,18627.509765625,18446.560546875,18486.9296875
39,hongkong,hongkong,2016-02-08,18545.80078125,18627.509765625,18446.560546875,18486.9296875
40,hongkong,hongkong,2016-02-09,18545.80078125,18627.509765625,18446.560546875,18486.9296875
41,hongkong,hongkong,2016-02-10,18545.80078125,18627.509765625,18446.560546875,18486.9296875
42,hongkong,hongkong,2016-02-11,18545.80078125,18627.509765625,18446.560546875,18486.9296875
