id,region,ticker,date,Adj Close,price_usd,high_usd,low_usd,open_usd
234,egypt,egx30,2016-08-21,,,,,
235,egypt,egx30,2016-08-22,,,,,
236,egypt,egx30,2016-08-23,,,,,
237,egypt,egx30,2016-08-24,,,,,
238,egypt,egx30,2016-08-25,,,,,
239,egypt,egx30,2016-08-26,,,,,
240,egypt,egx30,2016-08-27,,,,,
241,egypt,egx30,2016-08-28,,,,,
242,egypt,egx30,2016-08-29,,,,,
243,egypt,egx30,2016-08-30,,,,,
244,egypt,egx30,2016-08-31,,,,,
245,egypt,egx30,2016-09-01,,,,,
246,egypt,egx30,2016-09-02,,,,,
247,egypt,egx30,2016-09-03,,,,,
248,egypt,egx30,2016-09-04,,,,,
249,egypt,egx30,2016-09-05,,,,,
250,egypt,egx30,2016-09-06,,,,,
251,egypt,egx30,2016-09-07,,,,,
252,egypt,egx30,2016-09-08,,,,,
253,egypt,egx30,2016-09-09,,,,,
254,egypt,egx30,2016-09-10,,,,,
255,egypt,egx30,2016-09-11,,,,,
256,egypt,egx30,2016-09-12,,,,,
257,egypt,egx30,2016-09-13,,,,,
258,egypt,egx30,2016-09-14,,,,,
259,egypt,egx30,2016-09-15,,,,,
260,egypt,egx30,2016-09-16,,,,,
261,egypt,egx30,2016-09-17,,,,,
262,egypt,egx30,2016-09-18,,,,,
263,egypt,egx30,2016-09-19,,,,,
264,egypt,egx30,2016-09-20,,,,,
265,egypt,egx30,2016-09-21,,,,,
266,egypt,egx30,2016-09-22,,,,,
267,egypt,egx30,2016-09-23,,,,,
268,egypt,egx30,2016-09-24,,,,,
269,egypt,egx30,2016-09-25,,,,,
270,egypt,egx30,2016-09-26,,,,,
271,egypt,egx30,2016-09-27,,,,,
272,egypt,egx30,2016-09-28,,,,,
273,egypt,egx30,2016-09-29,,,,,
274,egypt,egx30,2016-09-30,,,,,
275,egypt,egx30,2016-10-01,,,,,
276,egypt,egx30,2016-10-02,,,,,
277,egypt,egx30,2016-10-03,,,,,
278,egypt,egx30,2016-10-04,,,,,
279,egypt,egx30,2016-10-05,,,,,
280,egypt,egx30,2016-10-06,,,,,
281,egypt,egx30,2016-10-07,,,,,
282,egypt,egx30,2016-10-08,,,,,
283,egypt,egx30,2016-10-09,,,,,
284,egypt,egx30,2016-10-10,,,,,
285,egypt,egx30,2016-10-11,,,,,
286,egypt,egx30,2016-10-12,,,,,
287,egypt,egx30,2016-10-13,,,,,
288,egypt,egx30,2016-10-14,,,,,
289,egypt,egx30,2016-10-15,,,,,
290,egypt,egx30,2016-10-16,,,,,
291,egypt,egx30,2016-10-17,,,,,
292,egypt,egx30,2016-10-18,,,,,
293,egypt,egx30,2016-10-19,,,,,
294,egypt,egx30,2016-10-20,,,,,
295,egypt,egx30,2016-10-21,,,,,
296,egypt,egx30,2016-10-22,,,,,
297,egypt,egx30,2016-10-23,,,,,
298,egypt,egx30,2016-10-24,,,,,
299,egypt,egx30,2016-10-25,,,,,
300,egypt,egx30,2016-10-26,,,,,
301,egypt,egx30,2016-10-27,,,,,
302,egypt,egx30,2016-10-28,,,,,
303,egypt,egx30,2016-10-29,,,,,
304,egypt,egx30,2016-10-30,,,,,
305,egypt,egx30,2016-10-31,,,,,
306,egypt,egx30,2016-11-01,,,,,
307,egypt,egx30,2016-11-02,,,,,
308,egypt,egx30,2016-11-03,,,,,
309,egypt,egx30,2016-11-04,,,,,
310,egypt,egx30,2016-11-05,,,,,
311,egypt,egx30,2016-11-06,,,,,
312,egypt,egx30,2016-11-07,,,,,
313,egypt,egx30,2016-11-08,,,,,
314,egypt,egx30,2016-11-09,,,,,
315,egypt,egx30,2016-11-10,,,,,
316,egypt,egx30,2016-11-11,,,,,
317,egypt,egx30,2016-11-12,,,,,
318,egypt,egx30,2016-11-13,,,,,
319,egypt,egx30,2016-11-14,,,,,
320,egypt,egx30,2016-11-15,,,,,
321,egypt,egx30,2016-11-16,,,,,
322,egypt,egx30,2016-11-17,,,,,
323,egypt,egx30,2016-11-18,,,,,
324,egypt,egx30,2016-11-19,,,,,
325,egypt,egx30,2016-11-20,,,,,
326,egypt,egx30,2016-11-21,,,,,
327,egypt,egx30,2016-11-22,,,,,
328,egypt,egx30,2016-11-23,,,,,
329,egypt,egx30,2016-11-24,,,,,
330,egypt,egx30,2016-11-25,,,,,
331,egypt,egx30,2016-11-26,,,,,
332,egypt,egx30,2016-11-27,,,,,
333,egypt,egx30,2016-11-28,,,,,
334,egypt,egx30,2016-11-29,,,,,
335,egypt,egx30,2016-11-30,,,,,
336,egypt,egx30,2016-12-01,,,,,
337,egypt,egx30,2016-12-02,,,,,
338,egypt,egx30,2016-12-03,,,,,
339,egypt,egx30,2016-12-04,,,,,
340,egypt,egx30,2016-12-05,,,,,
341,egypt,egx30,2016-12-06,,,,,
342,egypt,egx30,2016-12-07,,,,,
343,egypt,egx30,2016-12-08,,,,,
344,egypt,egx30,2016-12-09,,,,,
345,egypt,egx30,2016-12-10,,,,,
346,egypt,egx30,2016-12-11,,,,,
347,egypt,egx30,2016-12-12,,,,,
348,egypt,egx30,2016-12-13,,,,,
349,egypt,egx30,2016-12-14,,,,,
350,egypt,egx30,2016-12-15,,,,,
351,egypt,egx30,2016-12-16,,,,,
352,egypt,egx30,2016-12-17,,,,,
353,egypt,egx30,2016-12-18,,,,,
354,egypt,egx30,2016-12-19,,,,,
355,egypt,egx30,2016-12-20,,,,,
356,egypt,egx30,2016-12-21,,,,,
357,egypt,egx30,2016-12-22,,,,,
358,egypt,egx30,2016-12-23,,,,,
359,egypt,egx30,2016-12-24,,,,,
360,egypt,egx30,2016-12-25,,,,,
361,egypt,egx30,2016-12-26,,,,,
362,egypt,egx30,2016-12-27,,,,,
363,egypt,egx30,2016-12-28,,,,,
364,egypt,egx30,2016-12-29,,,,,
365,egypt,egx30,2016-12-30,,,,,
366,egypt,egx30,2016-12-31,,,,,
367,egypt,egx30,2017-01-01,,,,,
368,egypt,egx30,2017-01-02,,,,,
369,egypt,egx30,2017-01-03,,,,,
370,egypt,egx30,2017-01-04,,,,,
371,egypt,egx30,2017-01-05,,,,,
372,egypt,egx30,2017-01-06,,,,,
373,egypt,egx30,2017-01-07,,,,,
374,egypt,egx30,2017-01-08,,,,,
375,egypt,egx30,2017-01-09,,,,,
376,egypt,egx30,2017-01-10,,,,,
377,egypt,egx30,2017-01-11,,,,,
378,egypt,egx30,2017-01-12,,,,,
379,egypt,egx30,2017-01-13,,,,,
380,egypt,egx30,2017-01-14,,,,,
381,egypt,egx30,2017-01-15,,,,,
382,egypt,egx30,2017-01-16,,,,,
383,egypt,egx30,2017-01-17,,,,,
384,egypt,egx30,2017-01-18,,,,,
385,egypt,egx30,2017-01-19,,,,,
386,egypt,egx30,2017-01-20,,,,,
387,egypt,egx30,2017-01-21,,,,,
388,egypt,egx30,2017-01-22,,,,,
389,egypt,egx30,2017-01-23,,,,,
390,egypt,egx30,2017-01-24,,,,,
391,egypt,egx30,2017-01-25,,,,,
392,egypt,egx30,2017-01-26,,,,,
393,egypt,egx30,2017-01-27,,,,,
394,egypt,egx30,2017-01-28,,,,,
395,egypt,egx30,2017-01-29,,,,,
396,egypt,egx30,2017-01-30,,,,,
397,egypt,egx30,2017-01-31,,,,,
398,egypt,egx30,2017-02-01,,,,,
399,egypt,egx30,2017-02-02,,,,,
400,egypt,egx30,2017-02-03,,,,,
401,egypt,egx30,2017-02-04,,,,,
402,egypt,egx30,2017-02-05,,,,,
403,egypt,egx30,2017-02-06,,,,,
404,egypt,egx30,2017-02-07,,,,,
405,egypt,egx30,2017-02-08,,,,,
406,egypt,egx30,2017-02-09,,,,,
407,egypt,egx30,2017-02-10,,,,,
408,egypt,egx30,2017-02-11,,,,,
409,egypt,egx30,2017-02-12,,,,,
410,egypt,egx30,2017-02-13,,,,,
411,egypt,egx30,2017-02-14,,,,,
412,egypt,egx30,2017-02-15,,,,,
413,egypt,egx30,2017-02-16,,,,,
414,egypt,egx30,2017-02-17,,,,,
415,egypt,egx30,2017-02-18,,,,,
416,egypt,egx30,2017-02-19,,,,,
417,egypt,egx30,2017-02-20,,,,,
418,egypt,egx30,2017-02-21,,,,,
419,egypt,egx30,2017-02-22,,,,,
420,egypt,egx30,2017-02-23,,,,,
421,egypt,egx30,2017-02-24,,,,,
422,egypt,egx30,2017-02-25,,,,,
423,egypt,egx30,2017-02-26,,,,,
424,egypt,egx30,2017-02-27,,,,,
425,egypt,egx30,2017-02-28,,,,,
426,egypt,egx30,2017-03-01,,,,,
427,egypt,egx30,2017-03-02,,,,,
428,egypt,egx30,2017-03-03,,,,,
429,egypt,egx30,2017-03-04,,,,,
430,egypt,egx30,2017-03-05,,,,,
431,egypt,egx30,2017-03-06,,,,,
432,egypt,egx30,2017-03-07,,,,,
433,egypt,egx30,2017-03-08,,,,,
434,egypt,egx30,2017-03-09,,,,,
435,egypt,egx30,2017-03-10,,,,,
436,egypt,egx30,2017-03-11,,,,,
437,egypt,egx30,2017-03-12,,,,,
438,egypt,egx30,2017-03-13,,,,,
439,egypt,egx30,2017-03-14,,,,,
440,egypt,egx30,2017-03-15,,,,,
441,egypt,egx30,2017-03-16,,,,,
442,egypt,egx30,2017-03-17,,,,,
443,egypt,egx30,2017-03-18,,,,,
444,egypt,egx30,2017-03-19,,,,,
445,egypt,egx30,2017-03-20,,,,,
446,egypt,egx30,2017-03-21,,,,,
447,egypt,egx30,2017-03-22,,,,,
448,egypt,egx30,2017-03-23,,,,,
449,egypt,egx30,2017-03-24,,,,,
450,egypt,egx30,2017-03-25,,,,,
451,egypt,egx30,2017-03-26,,,,,
452,egypt,egx30,2017-03-27,,,,,
453,egypt,egx30,2017-03-28,,,,,
454,egypt,egx30,2017-03-29,,,,,
455,egypt,egx30,2017-03-30,,,,,
456,egypt,egx30,2017-03-31,,,,,
457,egypt,egx30,2017-04-01,,,,,
458,egypt,egx30,2017-04-02,,,,,
459,egypt,egx30,2017-04-03,,,,,
460,egypt,egx30,2017-04-04,,,,,
461,egypt,egx30,2017-04-05,,,,,
462,egypt,egx30,2017-04-06,,,,,
463,egypt,egx30,2017-04-07,,,,,
464,egypt,egx30,2017-04-08,,,,,
465,egypt,egx30,2017-04-09,,,,,
466,egypt,egx30,2017-04-10,,,,,
467,egypt,egx30,2017-04-11,,,,,
468,egypt,egx30,2017-04-12,,,,,
469,egypt,egx30,2017-04-13,,,,,
470,egypt,egx30,2017-04-14,,,,,
471,egypt,egx30,2017-04-15,,,,,
472,egypt,egx30,2017-04-16,,,,,
473,egypt,egx30,2017-04-17,,,,,
474,egypt,egx30,2017-04-18,,,,,
475,egypt,egx30,2017-04-19,,,,,
476,egypt,egx30,2017-04-20,,,,,
477,egypt,egx30,2017-04-21,,,,,
478,egypt,egx30,2017-04-22,,,,,
479,egypt,egx30,2017-04-23,,,,,
480,egypt,egx30,2017-04-24,,,,,
481,egypt,egx30,2017-04-25,,,,,
482,egypt,egx30,2017-04-26,,,,,
483,egypt,egx30,2017-04-27,,,,,
484,egypt,egx30,2017-04-28,,,,,
485,egypt,egx30,2017-04-29,,,,,
486,egypt,egx30,2017-04-30,,,,,
487,egypt,egx30,2017-05-01,,,,,
488,egypt,egx30,2017-05-02,,,,,
489,egypt,egx30,2017-05-03,,,,,
490,egypt,egx30,2017-05-04,,,,,
491,egypt,egx30,2017-05-05,,,,,
492,egypt,egx30,2017-05-06,,,,,
493,egypt,egx30,2017-05-07,,,,,
494,egypt,egx30,2017-05-08,,,,,
495,egypt,egx30,2017-05-09,,,,,
496,egypt,egx30,2017-05-10,,,,,
497,egypt,egx30,2017-05-11,,,,,
498,egypt,egx30,2017-05-12,,,,,
499,egypt,egx30,2017-05-13,,,,,
500,egypt,egx30,2017-05-14,,,,,
501,egypt,egx30,2017-05-15,,,,,
502,egypt,egx30,2017-05-16,,,,,
503,egypt,egx30,2017-05-17,,,,,
504,egypt,egx30,2017-05-18,,,,,
505,egypt,egx30,2017-05-19,,,,,
506,egypt,egx30,2017-05-20,,,,,
507,egypt,egx30,2017-05-21,,,,,
508,egypt,egx30,2017-05-22,,,,,
509,egypt,egx30,2017-05-23,,,,,
510,egypt,egx30,2017-05-24,,,,,
511,egypt,egx30,2017-05-25,,,,,
512,egypt,egx30,2017-05-26,,,,,
513,egypt,egx30,2017-05-27,,,,,
514,egypt,egx30,2017-05-28,,,,,
515,egypt,egx30,2017-05-29,,,,,
516,egypt,egx30,2017-05-30,,,,,
517,egypt,egx30,2017-05-31,,,,,
518,egypt,egx30,2017-06-01,,,,,
519,egypt,egx30,2017-06-02,,,,,
520,egypt,egx30,2017-06-03,,,,,
521,egypt,egx30,2017-06-04,,,,,
522,egypt,egx30,2017-06-05,,,,,
523,egypt,egx30,2017-06-06,,,,,
524,egypt,egx30,2017-06-07,,,,,
525,egypt,egx30,2017-06-08,,,,,
526,egypt,egx30,2017-06-09,,,,,
527,egypt,egx30,2017-06-10,,,,,
528,egypt,egx30,2017-06-11,,,,,
529,egypt,egx30,2017-06-12,,,,,
530,egypt,egx30,2017-06-13,,,,,
531,egypt,egx30,2017-06-14,,,,,
532,egypt,egx30,2017-06-15,,,,,
533,egypt,egx30,2017-06-16,,,,,
534,egypt,egx30,2017-06-17,,,,,
535,egypt,egx30,2017-06-18,,,,,
536,egypt,egx30,2017-06-19,,,,,
537,egypt,egx30,2017-06-20,,,,,
538,egypt,egx30,2017-06-21,,,,,
539,egypt,egx30,2017-06-22,,,,,
540,egypt,egx30,2017-06-23,,,,,
541,egypt,egx30,2017-06-24,,,,,
542,egypt,egx30,2017-06-25,,,,,
543,egypt,egx30,2017-06-26,,,,,
544,egypt,egx30,2017-06-27,,,,,
545,egypt,egx30,2017-06-28,,,,,
546,egypt,egx30,2017-06-29,,,,,
547,egypt,egx30,2017-06-30,,,,,
548,egypt,egx30,2017-07-01,,,,,
549,egypt,egx30,2017-07-02,,,,,
550,egypt,egx30,2017-07-03,,,,,
551,egypt,egx30,2017-07-04,,,,,
552,egypt,egx30,2017-07-05,,,,,
553,egypt,egx30,2017-07-06,,,,,
554,egypt,egx30,2017-07-07,,,,,
555,egypt,egx30,2017-07-08,,,,,
556,egypt,egx30,2017-07-09,,,,,
557,egypt,egx30,2017-07-10,,,,,
558,egypt,egx30,2017-07-11,,,,,
559,egypt,egx30,2017-07-12,,,,,
560,egypt,egx30,2017-07-13,,,,,
561,egypt,egx30,2017-07-14,,,,,
562,egypt,egx30,2017-07-15,,,,,
563,egypt,egx30,2017-07-16,,,,,
564,egypt,egx30,2017-07-17,,,,,
565,egypt,egx30,2017-07-18,,,,,
566,egypt,egx30,2017-07-19,,,,,
567,egypt,egx30,2017-07-20,,,,,
568,egypt,egx30,2017-07-21,,,,,
569,egypt,egx30,2017-07-22,,,,,
570,egypt,egx30,2017-07-23,,,,,
571,egypt,egx30,2017-07-24,,,,,
572,egypt,egx30,2017-07-25,,,,,
573,egypt,egx30,2017-07-26,,,,,
574,egypt,egx30,2017-07-27,,,,,
575,egypt,egx30,2017-07-28,,,,,
576,egypt,egx30,2017-07-29,,,,,
577,egypt,egx30,2017-07-30,,,,,
578,egypt,egx30,2017-07-31,,,,,
579,egypt,egx30,2017-08-01,,,,,
580,egypt,egx30,2017-08-02,,,,,
581,egypt,egx30,2017-08-03,,,,,
582,egypt,egx30,2017-08-04,,,,,
583,egypt,egx30,2017-08-05,,,,,
584,egypt,egx30,2017-08-06,,,,,
585,egypt,egx30,2017-08-07,,,,,
586,egypt,egx30,2017-08-08,,,,,
587,egypt,egx30,2017-08-09,,,,,
588,egypt,egx30,2017-08-10,,,,,
589,egypt,egx30,2017-08-11,,,,,
590,egypt,egx30,2017-08-12,,,,,
591,egypt,egx30,2017-08-13,,,,,
592,egypt,egx30,2017-08-14,,,,,
593,egypt,egx30,2017-08-15,,,,,
594,egypt,egx30,2017-08-16,,,,,
595,egypt,egx30,2017-08-17,,,,,
596,egypt,egx30,2017-08-18,,,,,
597,egypt,egx30,2017-08-19,,,,,
598,egypt,egx30,2017-08-20,,,,,
599,egypt,egx30,2017-08-21,,,,,
600,egypt,egx30,2017-08-22,,,,,
601,egypt,egx30,2017-08-23,,,,,
602,egypt,egx30,2017-08-24,,,,,
603,egypt,egx30,2017-08-25,,,,,
604,egypt,egx30,2017-08-26,,,,,
605,egypt,egx30,2017-08-27,,,,,
606,egypt,egx30,2017-08-28,,,,,
607,egypt,egx30,2017-08-29,,,,,
608,egypt,egx30,2017-08-30,,,,,
609,egypt,egx30,2017-08-31,,,,,
610,egypt,egx30,2017-09-01,,,,,
611,egypt,egx30,2017-09-02,,,,,
612,egypt,egx30,2017-09-03,,,,,
613,egypt,egx30,2017-09-04,,,,,
614,egypt,egx30,2017-09-05,,,,,
615,egypt,egx30,2017-09-06,,,,,
616,egypt,egx30,2017-09-07,,,,,
617,egypt,egx30,2017-09-08,,,,,
618,egypt,egx30,2017-09-09,,,,,
619,egypt,egx30,2017-09-10,,,,,
620,egypt,egx30,2017-09-11,,,,,
621,egypt,egx30,2017-09-12,,,,,
622,egypt,egx30,2017-09-13,,,,,
623,egypt,egx30,2017-09-14,,,,,
624,egypt,egx30,2017-09-15,,,,,
625,egypt,egx30,2017-09-16,,,,,
626,egypt,egx30,2017-09-17,,,,,
627,egypt,egx30,2017-09-18,,,,,
628,egypt,egx30,2017-09-19,,,,,
629,egypt,egx30,2017-09-20,,,,,
630,egypt,egx30,2017-09-21,,,,,
631,egypt,egx30,2017-09-22,,,,,
632,egypt,egx30,2017-09-23,,,,,
633,egypt,egx30,2017-09-24,,,,,
634,egypt,egx30,2017-09-25,,,,,
635,egypt,egx30,2017-09-26,,,,,
636,egypt,egx30,2017-09-27,,,,,
637,egypt,egx30,2017-09-28,,,,,
638,egypt,egx30,2017-09-29,,,,,
639,egypt,egx30,2017-09-30,,,,,
640,egypt,egx30,2017-10-01,,,,,
641,egypt,egx30,2017-10-02,,,,,
642,egypt,egx30,2017-10-03,,,,,
643,egypt,egx30,2017-10-04,,,,,
644,egypt,egx30,2017-10-05,,,,,
645,egypt,egx30,2017-10-06,,,,,
646,egypt,egx30,2017-10-07,,,,,
647,egypt,egx30,2017-10-08,,,,,
648,egypt,egx30,2017-10-09,,,,,
649,egypt,egx30,2017-10-10,,,,,
650,egypt,egx30,2017-10-11,,,,,
651,egypt,egx30,2017-10-12,,,,,
652,egypt,egx30,2017-10-13,,,,,
653,egypt,egx30,2017-10-14,,,,,
654,egypt,egx30,2017-10-15,,,,,
655,egypt,egx30,2017-10-16,,,,,
656,egypt,egx30,2017-10-17,,,,,
657,egypt,egx30,2017-10-18,,,,,
658,egypt,egx30,2017-10-19,,,,,
659,egypt,egx30,2017-10-20,,,,,
660,egypt,egx30,2017-10-21,,,,,
661,egypt,egx30,2017-10-22,,,,,
662,egypt,egx30,2017-10-23,,,,,
663,egypt,egx30,2017-10-24,,,,,
664,egypt,egx30,2017-10-25,,,,,
665,egypt,egx30,2017-10-26,,,,,
666,egypt,egx30,2017-10-27,,,,,
667,egypt,egx30,2017-10-28,,,,,
668,egypt,egx30,2017-10-29,,,,,
669,egypt,egx30,2017-10-30,,,,,
670,egypt,egx30,2017-10-31,,,,,
671,egypt,egx30,2017-11-01,,,,,
672,egypt,egx30,2017-11-02,,,,,
673,egypt,egx30,2017-11-03,,,,,
674,egypt,egx30,2017-11-04,,,,,
675,egypt,egx30,2017-11-05,,,,,
676,egypt,egx30,2017-11-06,,,,,
677,egypt,egx30,2017-11-07,,,,,
678,egypt,egx30,2017-11-08,,,,,
679,egypt,egx30,2017-11-09,,,,,
680,egypt,egx30,2017-11-10,,,,,
681,egypt,egx30,2017-11-11,,,,,
682,egypt,egx30,2017-11-12,,,,,
683,egypt,egx30,2017-11-13,,,,,
684,egypt,egx30,2017-11-14,,,,,
685,egypt,egx30,2017-11-15,,,,,
686,egypt,egx30,2017-11-16,,,,,
687,egypt,egx30,2017-11-17,,,,,
688,egypt,egx30,2017-11-18,,,,,
689,egypt,egx30,2017-11-19,,,,,
690,egypt,egx30,2017-11-20,,,,,
691,egypt,egx30,2017-11-21,,,,,
692,egypt,egx30,2017-11-22,,,,,
693,egypt,egx30,2017-11-23,,,,,
694,egypt,egx30,2017-11-24,,,,,
695,egypt,egx30,2017-11-25,,,,,
696,egypt,egx30,2017-11-26,,,,,
697,egypt,egx30,2017-11-27,,,,,
698,egypt,egx30,2017-11-28,,,,,
699,egypt,egx30,2017-11-29,,,,,
700,egypt,egx30,2017-11-30,,,,,
701,egypt,egx30,2017-12-01,,,,,
702,egypt,egx30,2017-12-02,,,,,
703,egypt,egx30,2017-12-03,,,,,
704,egypt,egx30,2017-12-04,,,,,
705,egypt,egx30,2017-12-05,,,,,
706,egypt,egx30,2017-12-06,,,,,
707,egypt,egx30,2017-12-07,,,,,
708,egypt,egx30,2017-12-08,,,,,
709,egypt,egx30,2017-12-09,,,,,
710,egypt,egx30,2017-12-10,,,,,
711,egypt,egx30,2017-12-11,,,,,
712,egypt,egx30,2017-12-12,,,,,
713,egypt,egx30,2017-12-13,,,,,
714,egypt,egx30,2017-12-14,,,,,
715,egypt,egx30,2017-12-15,,,,,
716,egypt,egx30,2017-12-16,,,,,
717,egypt,egx30,2017-12-17,,,,,
718,egypt,egx30,2017-12-18,,,,,
719,egypt,egx30,2017-12-19,,,,,
720,egypt,egx30,2017-12-20,,,,,
721,egypt,egx30,2017-12-21,,,,,
722,egypt,egx30,2017-12-22,,,,,
723,egypt,egx30,2017-12-23,,,,,
724,egypt,egx30,2017-12-24,,,,,
725,egypt,egx30,2017-12-25,,,,,
726,egypt,egx30,2017-12-26,,,,,
727,egypt,egx30,2017-12-27,,,,,
728,egypt,egx30,2017-12-28,,,,,
729,egypt,egx30,2017-12-29,,,,,
730,egypt,egx30,2017-12-30,,,,,
731,egypt,egx30,2017-12-31,,,,,
732,egypt,egx30,2018-01-01,,,,,
733,egypt,egx30,2018-01-02,,,,,
734,egypt,egx30,2018-01-03,,,,,
735,egypt,egx30,2018-01-04,,,,,
736,egypt,egx30,2018-01-05,,,,,
737,egypt,egx30,2018-01-06,,,,,
738,egypt,egx30,2018-01-07,,,,,
739,egypt,egx30,2018-01-08,,,,,
740,egypt,egx30,2018-01-09,,,,,
741,egypt,egx30,2018-01-10,,,,,
742,egypt,egx30,2018-01-11,,,,,
743,egypt,egx30,2018-01-12,,,,,
744,egypt,egx30,2018-01-13,,,,,
745,egypt,egx30,2018-01-14,,,,,
746,egypt,egx30,2018-01-15,,,,,
747,egypt,egx30,2018-01-16,,,,,
748,egypt,egx30,2018-01-17,,,,,
749,egypt,egx30,2018-01-18,,,,,
750,egypt,egx30,2018-01-19,,,,,
751,egypt,egx30,2018-01-20,,,,,
752,egypt,egx30,2018-01-21,,,,,
753,egypt,egx30,2018-01-22,,,,,
754,egypt,egx30,2018-01-23,,,,,
755,egypt,egx30,2018-01-24,,,,,
756,egypt,egx30,2018-01-25,,,,,
757,egypt,egx30,2018-01-26,,,,,
758,egypt,egx30,2018-01-27,,,,,
759,egypt,egx30,2018-01-28,,,,,
760,egypt,egx30,2018-01-29,,,,,
761,egypt,egx30,2018-01-30,,,,,
762,egypt,egx30,2018-01-31,,,,,
763,egypt,egx30,2018-02-01,,,,,
764,egypt,egx30,2018-02-02,,,,,
765,egypt,egx30,2018-02-03,,,,,
766,egypt,egx30,2018-02-04,,,,,
767,egypt,egx30,2018-02-05,,,,,
768,egypt,egx30,2018-02-06,,,,,
769,egypt,egx30,2018-02-07,,,,,
770,egypt,egx30,2018-02-08,,,,,
771,egypt,egx30,2018-02-09,,,,,
772,egypt,egx30,2018-02-10,,,,,
773,egypt,egx30,2018-02-11,,,,,
774,egypt,egx30,2018-02-12,,,,,
775,egypt,egx30,2018-02-13,,,,,
776,egypt,egx30,2018-02-14,,,,,
777,egypt,egx30,2018-02-15,,,,,
778,egypt,egx30,2018-02-16,,,,,
779,egypt,egx30,2018-02-17,,,,,
780,egypt,egx30,2018-02-18,,,,,
781,egypt,egx30,2018-02-19,,,,,
782,egypt,egx30,2018-02-20,,,,,
783,egypt,egx30,2018-02-21,,,,,
784,egypt,egx30,2018-02-22,,,,,
785,egypt,egx30,2018-02-23,,,,,
786,egypt,egx30,2018-02-24,,,,,
787,egypt,egx30,2018-02-25,,,,,
788,egypt,egx30,2018-02-26,,,,,
789,egypt,egx30,2018-02-27,,,,,
790,egypt,egx30,2018-02-28,,,,,
791,egypt,egx30,2018-03-01,,,,,
792,egypt,egx30,2018-03-02,,,,,
793,egypt,egx30,2018-03-03,,,,,
794,egypt,egx30,2018-03-04,,,,,
795,egypt,egx30,2018-03-05,,,,,
796,egypt,egx30,2018-03-06,,,,,
797,egypt,egx30,2018-03-07,,,,,
798,egypt,egx30,2018-03-08,,,,,
799,egypt,egx30,2018-03-09,,,,,
800,egypt,egx30,2018-03-10,,,,,
801,egypt,egx30,2018-03-11,,,,,
802,egypt,egx30,2018-03-12,,,,,
803,egypt,egx30,2018-03-13,,,,,
804,egypt,egx30,2018-03-14,,,,,
805,egypt,egx30,2018-03-15,,,,,
806,egypt,egx30,2018-03-16,,,,,
807,egypt,egx30,2018-03-17,,,,,
808,egypt,egx30,2018-03-18,,,,,
809,egypt,egx30,2018-03-19,,,,,
810,egypt,egx30,2018-03-20,,,,,
811,egypt,egx30,2018-03-21,,,,,
812,egypt,egx30,2018-03-22,,,,,
813,egypt,egx30,2018-03-23,,,,,
814,egypt,egx30,2018-03-24,,,,,
815,egypt,egx30,2018-03-25,,,,,
816,egypt,egx30,2018-03-26,,,,,
817,egypt,egx30,2018-03-27,,,,,
818,egypt,egx30,2018-03-28,,,,,
819,egypt,egx30,2018-03-29,,,,,
820,egypt,egx30,2018-03-30,,,,,
821,egypt,egx30,2018-03-31,,,,,
822,egypt,egx30,2018-04-01,,,,,
823,egypt,egx30,2018-04-02,,,,,
824,egypt,egx30,2018-04-03,,,,,
825,egypt,egx30,2018-04-04,,,,,
826,egypt,egx30,2018-04-05,,,,,
827,egypt,egx30,2018-04-06,,,,,
828,egypt,egx30,2018-04-07,,,,,
829,egypt,egx30,2018-04-08,,,,,
830,egypt,egx30,2018-04-09,,,,,
831,egypt,egx30,2018-04-10,,,,,
832,egypt,egx30,2018-04-11,,,,,
833,egypt,egx30,2018-04-12,,,,,
834,egypt,egx30,2018-04-13,,,,,
835,egypt,egx30,2018-04-14,,,,,
836,egypt,egx30,2018-04-15,,,,,
837,egypt,egx30,2018-04-16,,,,,
838,egypt,egx30,2018-04-17,,,,,
839,egypt,egx30,2018-04-18,,,,,
840,egypt,egx30,2018-04-19,,,,,
841,egypt,egx30,2018-04-20,,,,,
842,egypt,egx30,2018-04-21,,,,,
843,egypt,egx30,2018-04-22,,,,,
844,egypt,egx30,2018-04-23,,,,,
845,egypt,egx30,2018-04-24,,,,,
846,egypt,egx30,2018-04-25,,,,,
847,egypt,egx30,2018-04-26,,,,,
848,egypt,egx30,2018-04-27,,,,,
849,egypt,egx30,2018-04-28,,,,,
850,egypt,egx30,2018-04-29,,,,,
851,egypt,egx30,2018-04-30,,,,,
852,egypt,egx30,2018-05-01,,,,,
853,egypt,egx30,2018-05-02,,,,,
854,egypt,egx30,2018-05-03,,,,,
855,egypt,egx30,2018-05-04,,,,,
856,egypt,egx30,2018-05-05,,,,,
857,egypt,egx30,2018-05-06,,,,,
858,egypt,egx30,2018-05-07,,,,,
859,egypt,egx30,2018-05-08,,,,,
860,egypt,egx30,2018-05-09,,,,,
861,egypt,egx30,2018-05-10,,,,,
862,egypt,egx30,2018-05-11,,,,,
863,egypt,egx30,2018-05-12,,,,,
864,egypt,egx30,2018-05-13,,,,,
865,egypt,egx30,2018-05-14,,,,,
866,egypt,egx30,2018-05-15,,,,,
867,egypt,egx30,2018-05-16,,,,,
