Price,Open,High,Low,Close,Volume
Ticker,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X
Date,,,,,
1/1/2016,6.483699798583984,6.483699798583984,6.483699798583984,6.483699798583984,0
1/4/2016,6.483699798583984,6.525599956512451,6.483699798583984,6.483699798583984,0
1/5/2016,6.525400161743164,6.525400161743164,6.509500026702881,6.525400161743164,0
1/6/2016,6.512499809265137,6.550000190734863,6.512499809265137,6.512499809265137,0
1/7/2016,6.5467000007629395,6.585000038146973,6.5467000007629395,6.5467000007629395,0
1/8/2016,6.582900047302246,6.586500168,6.555699825286865,6.582900047302246,0
1/11/2016,6.586500168,6.586500168,6.559500217437744,6.586500168,0
1/12/2016,6.559500217437744,6.569499969482422,6.556000232696533,6.559500217437744,0
1/13/2016,6.5625,6.570300102233887,6.5625,6.5625,0
1/14/2016,6.565400123596191,6.581600189208984,6.565400123596191,6.565400123596191,0
1/15/2016,6.580200195,6.580200195,6.573900223,6.580200195,0
1/18/2016,6.574900150299072,6.574900150299072,6.568399906158447,6.574900150299072,0
1/19/2016,6.568900108337402,6.5696001052856445,6.565299987792969,6.568900108337402,0
1/20/2016,6.568600177764893,6.570700168609619,6.568399906158447,6.568600177764893,0
1/21/2016,6.568399906158447,6.570400238037109,6.568399906158447,6.568399906158447,0
1/22/2016,6.570000171661377,6.570499897003174,6.568600177764893,6.570000171661377,0
1/25/2016,6.5690999031066895,6.569499969482422,6.568999767303467,6.5690999031066895,0
1/26/2016,6.569399833679199,6.573800086975098,6.569200038909912,6.569399833679199,0
1/27/2016,6.572500228881836,6.572500228881836,6.566500186920166,6.572500228881836,0
1/28/2016,6.567800045013428,6.568200111,6.564199924468994,6.567800045013428,0
1/29/2016,6.565199851989746,6.568799973,6.564300060272217,6.565199851989746,0
2/1/2016,6.566100120544434,6.5690999031066895,6.566100120544434,6.566100120544434,0
2/2/2016,6.568399906158447,6.570000171661377,6.568399906158447,6.568399906158447,0
2/3/2016,6.569799900054932,6.570499897003174,6.566500186920166,6.569799900054932,0
2/4/2016,6.566999912261963,6.568900108337402,6.554299831390381,6.566999912261963,0
2/5/2016,6.554800033569336,6.564300060272217,6.554800033569336,6.554800033569336,0
2/8/2016,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2/9/2016,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2/10/2016,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2/11/2016,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2/12/2016,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484,0
2/15/2016,6.563899993896484,6.563899993896484,6.481900215148926,6.563899993896484,0
2/16/2016,6.486199855804443,6.506899833679199,6.486199855804443,6.486199855804443,0
2/17/2016,6.506899833679199,6.5183000564575195,6.506899833679199,6.506899833679199,0
2/18/2016,6.5183000564575195,6.5183000564575195,6.505499839782715,6.5183000564575195,0
2/19/2016,6.508800029754639,6.512400150299072,6.508800029754639,6.508800029754639,0
2/22/2016,6.512400150299072,6.512400150299072,6.509300231933594,6.512400150299072,0
2/23/2016,6.5117998123168945,6.519199848175049,6.5117998123168945,6.5117998123168945,0
2/24/2016,6.517099857330322,6.528200149536133,6.517099857330322,6.517099857330322,0
2/25/2016,6.521699905395508,6.525400161743164,6.521699905395508,6.521699905395508,0
2/26/2016,6.523499965667725,6.530399799346924,6.518799781799316,6.523499965667725,0
2/29/2016,6.530399799346924,6.545000076293945,6.530399799346924,6.530399799346924,0
3/1/2016,6.544000148773193,6.544000148773193,6.530399799346924,6.544000148773193,0
3/2/2016,6.542099952697754,6.542300224304199,6.539599895477295,6.542099952697754,0
3/3/2016,6.540999889373779,6.540999889373779,6.521500110626221,6.540999889373779,0
