id,country,date,ticker,value_in_usd
1,rubusd_rate,2016-01-01,price_oz_usd,73.4000015258789
2,rubusd_rate,2016-01-01,high_price_usd,72.94499969482422
3,rubusd_rate,2016-01-01,open_price_usd,72.94499969482422
4,rubusd_rate,2016-01-01,low_price_usd,72.94499969482422
5,rubusd_rate,2016-01-02,open_price_usd,72.94499969482422
6,rubusd_rate,2016-01-02,high_price_usd,72.94499969482422
7,rubusd_rate,2016-01-02,price_oz_usd,73.4000015258789
8,rubusd_rate,2016-01-02,low_price_usd,72.94499969482422
9,rubusd_rate,2016-01-03,high_price_usd,72.94499969482422
10,rubusd_rate,2016-01-03,open_price_usd,72.94499969482422
11,rubusd_rate,2016-01-03,price_oz_usd,73.4000015258789
12,rubusd_rate,2016-01-03,low_price_usd,72.94499969482422
13,rubusd_rate,2016-01-04,high_price_usd,72.94499969482422
14,rubusd_rate,2016-01-04,open_price_usd,72.94499969482422
15,rubusd_rate,2016-01-04,price_oz_usd,73.4000015258789
16,rubusd_rate,2016-01-04,low_price_usd,72.94499969482422
17,rubusd_rate,2016-01-05,high_price_usd,73.36499786376953
18,rubusd_rate,2016-01-05,open_price_usd,73.13500213623047
19,rubusd_rate,2016-01-05,low_price_usd,73.13500213623047
20,rubusd_rate,2016-01-05,price_oz_usd,73.12249755859375
21,rubusd_rate,2016-01-06,price_oz_usd,0.7161999940872192
22,rubusd_rate,2016-01-06,low_price_usd,74.02749633789062
23,rubusd_rate,2016-01-06,high_price_usd,74.02749633789062
24,rubusd_rate,2016-01-06,open_price_usd,74.02749633789062
25,rubusd_rate,2016-01-07,open_price_usd,75.489501953125
26,rubusd_rate,2016-01-07,high_price_usd,75.489501953125
27,rubusd_rate,2016-01-07,low_price_usd,74.68499755859375
28,rubusd_rate,2016-01-07,price_oz_usd,74.59500122070312
29,rubusd_rate,2016-01-08,open_price_usd,75.489501953125
30,rubusd_rate,2016-01-08,high_price_usd,75.489501953125
31,rubusd_rate,2016-01-08,low_price_usd,74.08999633789062
32,rubusd_rate,2016-01-08,price_oz_usd,74.59500122070312
33,rubusd_rate,2016-01-09,high_price_usd,76.13189697265625
34,rubusd_rate,2016-01-09,price_oz_usd,74.79499816894531
35,rubusd_rate,2016-01-09,low_price_usd,75.052001953125
36,rubusd_rate,2016-01-09,open_price_usd,75.97599792480469
37,rubusd_rate,2016-01-10,price_oz_usd,74.79499816894531
38,rubusd_rate,2016-01-10,open_price_usd,75.97599792480469
39,rubusd_rate,2016-01-10,high_price_usd,76.13189697265625
40,rubusd_rate,2016-01-10,low_price_usd,75.052001953125
41,rubusd_rate,2016-01-11,price_oz_usd,74.79499816894531
42,rubusd_rate,2016-01-11,low_price_usd,75.052001953125
43,rubusd_rate,2016-01-11,high_price_usd,76.13189697265625
44,rubusd_rate,2016-01-11,open_price_usd,75.97599792480469
45,rubusd_rate,2016-01-12,price_oz_usd,76.00199890136719
46,rubusd_rate,2016-01-12,low_price_usd,75.8738021850586
47,rubusd_rate,2016-01-12,open_price_usd,76.9010009765625
48,rubusd_rate,2016-01-12,high_price_usd,76.9010009765625
49,rubusd_rate,2016-01-13,open_price_usd,76.63300323486328
50,rubusd_rate,2016-01-13,low_price_usd,75.73300170898438
51,rubusd_rate,2016-01-13,high_price_usd,76.65399932861328
52,rubusd_rate,2016-01-13,price_oz_usd,76.5250015258789
53,rubusd_rate,2016-01-14,open_price_usd,76.74199676513672
54,rubusd_rate,2016-01-14,low_price_usd,76.15699768066406
55,rubusd_rate,2016-01-14,price_oz_usd,76.21299743652344
56,rubusd_rate,2016-01-14,high_price_usd,76.74199676513672
57,rubusd_rate,2016-01-15,high_price_usd,77.75499725341797
58,rubusd_rate,2016-01-15,open_price_usd,76.55799865722656
59,rubusd_rate,2016-01-15,price_oz_usd,76.29299926757812
60,rubusd_rate,2016-01-15,low_price_usd,76.39900207519531
61,rubusd_rate,2016-01-16,price_oz_usd,77.70700073242188
62,rubusd_rate,2016-01-16,open_price_usd,78.31099700927734
63,rubusd_rate,2016-01-16,low_price_usd,78.31099700927734
64,rubusd_rate,2016-01-16,high_price_usd,79.36219787597656
65,rubusd_rate,2016-01-17,low_price_usd,78.31099700927734
66,rubusd_rate,2016-01-17,high_price_usd,79.36219787597656
67,rubusd_rate,2016-01-17,price_oz_usd,77.70700073242188
68,rubusd_rate,2016-01-17,open_price_usd,78.31099700927734
69,rubusd_rate,2016-01-18,price_oz_usd,77.70700073242188
70,rubusd_rate,2016-01-18,high_price_usd,79.36219787597656
71,rubusd_rate,2016-01-18,open_price_usd,78.31099700927734
72,rubusd_rate,2016-01-18,low_price_usd,78.31099700927734
73,rubusd_rate,2016-01-19,high_price_usd,78.9000015258789
74,rubusd_rate,2016-01-19,open_price_usd,78.76000213623047
75,rubusd_rate,2016-01-19,low_price_usd,78.06800079345703
76,rubusd_rate,2016-01-19,price_oz_usd,79.36000061035156
77,rubusd_rate,2016-01-20,high_price_usd,81.83180236816406
78,rubusd_rate,2016-01-20,open_price_usd,79.35900115966797
79,rubusd_rate,2016-01-20,price_oz_usd,78.61250305175781
80,rubusd_rate,2016-01-20,low_price_usd,79.18879699707031
81,rubusd_rate,2016-01-21,open_price_usd,82.06300354003906
82,rubusd_rate,2016-01-21,high_price_usd,85.81800079345703
83,rubusd_rate,2016-01-21,low_price_usd,82.06300354003906
84,rubusd_rate,2016-01-21,price_oz_usd,81.81999969482422
85,rubusd_rate,2016-01-22,high_price_usd,81.25800323486328
86,rubusd_rate,2016-01-22,price_oz_usd,82.9000015258789
87,rubusd_rate,2016-01-22,low_price_usd,77.93769836425781
88,rubusd_rate,2016-01-22,open_price_usd,80.61199951171875
89,rubusd_rate,2016-01-23,low_price_usd,76.7040023803711
90,rubusd_rate,2016-01-23,price_oz_usd,78.37000274658203
91,rubusd_rate,2016-01-23,high_price_usd,80.01799774169922
92,rubusd_rate,2016-01-23,open_price_usd,76.7040023803711
93,rubusd_rate,2016-01-24,price_oz_usd,78.37000274658203
94,rubusd_rate,2016-01-24,low_price_usd,76.7040023803711
95,rubusd_rate,2016-01-24,high_price_usd,80.01799774169922
96,rubusd_rate,2016-01-24,open_price_usd,76.7040023803711
97,rubusd_rate,2016-01-25,price_oz_usd,78.37000274658203
98,rubusd_rate,2016-01-25,high_price_usd,80.01799774169922
99,rubusd_rate,2016-01-25,open_price_usd,76.7040023803711
100,rubusd_rate,2016-01-25,low_price_usd,76.7040023803711
101,rubusd_rate,2016-01-26,low_price_usd,78.33100128173828
102,rubusd_rate,2016-01-26,price_oz_usd,79.83999633789062
103,rubusd_rate,2016-01-26,open_price_usd,81.53700256347656
104,rubusd_rate,2016-01-26,high_price_usd,82.15699768066406
105,rubusd_rate,2016-01-27,open_price_usd,78.46099853515625
106,rubusd_rate,2016-01-27,low_price_usd,77.78099822998047
107,rubusd_rate,2016-01-27,price_oz_usd,78.2300033569336
108,rubusd_rate,2016-01-27,high_price_usd,79.3949966430664
109,rubusd_rate,2016-01-28,high_price_usd,77.88999938964844
110,rubusd_rate,2016-01-28,open_price_usd,77.70700073242188
111,rubusd_rate,2016-01-28,low_price_usd,75.47899627685547
112,rubusd_rate,2016-01-28,price_oz_usd,77.8489990234375
113,rubusd_rate,2016-01-29,price_oz_usd,76.55000305175781
114,rubusd_rate,2016-01-29,high_price_usd,76.26699829101562
115,rubusd_rate,2016-01-29,open_price_usd,75.36699676513672
116,rubusd_rate,2016-01-29,low_price_usd,74.59300231933594
117,rubusd_rate,2016-01-30,high_price_usd,76.63200378417969
118,rubusd_rate,2016-01-30,open_price_usd,75.79199981689453
119,rubusd_rate,2016-01-30,price_oz_usd,75.44000244140625
120,rubusd_rate,2016-01-30,low_price_usd,75.43699645996094
121,rubusd_rate,2016-01-31,low_price_usd,75.43699645996094
122,rubusd_rate,2016-01-31,price_oz_usd,75.44000244140625
123,rubusd_rate,2016-01-31,high_price_usd,76.63200378417969
124,rubusd_rate,2016-01-31,open_price_usd,75.79199981689453
125,rubusd_rate,2016-02-01,price_oz_usd,75.44000244140625
126,rubusd_rate,2016-02-01,low_price_usd,75.43699645996094
127,rubusd_rate,2016-02-01,open_price_usd,75.79199981689453
128,rubusd_rate,2016-02-01,high_price_usd,76.63200378417969
129,rubusd_rate,2016-02-02,price_oz_usd,77.26000213623047
130,rubusd_rate,2016-02-02,high_price_usd,79.7249984741211
131,rubusd_rate,2016-02-02,open_price_usd,78.01100158691406
