id,country,date,ticker,value_in_usd
1,eurusd_rate,2016-01-01,price_oz_usd,0.9213200211524963
2,eurusd_rate,2016-01-01,high_price_usd,0.9254119992256165
3,eurusd_rate,2016-01-01,open_price_usd,0.9212300181388855
4,eurusd_rate,2016-01-01,low_price_usd,0.9135760068893433
5,eurusd_rate,2016-01-02,open_price_usd,0.9212300181388855
6,eurusd_rate,2016-01-02,high_price_usd,0.9254119992256165
7,eurusd_rate,2016-01-02,price_oz_usd,0.9213200211524963
8,eurusd_rate,2016-01-02,low_price_usd,0.9135760068893433
9,eurusd_rate,2016-01-03,high_price_usd,0.9254119992256165
10,eurusd_rate,2016-01-03,open_price_usd,0.9212300181388855
11,eurusd_rate,2016-01-03,price_oz_usd,0.9213200211524963
12,eurusd_rate,2016-01-03,low_price_usd,0.9135760068893433
13,eurusd_rate,2016-01-04,high_price_usd,0.9254119992256165
14,eurusd_rate,2016-01-04,open_price_usd,0.9212300181388855
15,eurusd_rate,2016-01-04,price_oz_usd,0.9213200211524963
16,eurusd_rate,2016-01-04,low_price_usd,0.9135760068893433
17,eurusd_rate,2016-01-05,high_price_usd,0.9335319995880127
18,eurusd_rate,2016-01-05,open_price_usd,0.9236999750137329
19,eurusd_rate,2016-01-05,low_price_usd,0.9224200248718262
20,eurusd_rate,2016-01-05,price_oz_usd,0.9235699772834778
21,eurusd_rate,2016-01-06,price_oz_usd,0.9300600290298462
22,eurusd_rate,2016-01-06,low_price_usd,0.9283300042152405
23,eurusd_rate,2016-01-06,high_price_usd,0.9326620101928711
24,eurusd_rate,2016-01-06,open_price_usd,0.9300600290298462
25,eurusd_rate,2016-01-07,open_price_usd,0.9278200268745422
26,eurusd_rate,2016-01-07,high_price_usd,0.9281600117683411
27,eurusd_rate,2016-01-07,low_price_usd,0.9194560050964355
28,eurusd_rate,2016-01-07,price_oz_usd,0.9277300238609314
29,eurusd_rate,2016-01-08,open_price_usd,0.9151600003242493
30,eurusd_rate,2016-01-08,high_price_usd,0.9252399802207947
31,eurusd_rate,2016-01-08,low_price_usd,0.9150000214576721
32,eurusd_rate,2016-01-08,price_oz_usd,0.9152500033378601
33,eurusd_rate,2016-01-09,high_price_usd,0.9214890003204346
34,eurusd_rate,2016-01-09,price_oz_usd,0.9139900207519531
35,eurusd_rate,2016-01-09,low_price_usd,0.9135800004005432
36,eurusd_rate,2016-01-09,open_price_usd,0.9141600131988525
37,eurusd_rate,2016-01-10,price_oz_usd,0.9139900207519531
38,eurusd_rate,2016-01-10,open_price_usd,0.9141600131988525
39,eurusd_rate,2016-01-10,high_price_usd,0.9214890003204346
40,eurusd_rate,2016-01-10,low_price_usd,0.9135800004005432
41,eurusd_rate,2016-01-11,price_oz_usd,0.9139900207519531
42,eurusd_rate,2016-01-11,low_price_usd,0.9135800004005432
43,eurusd_rate,2016-01-11,high_price_usd,0.9214890003204346
44,eurusd_rate,2016-01-11,open_price_usd,0.9141600131988525
45,eurusd_rate,2016-01-12,price_oz_usd,0.9209799766540527
46,eurusd_rate,2016-01-12,low_price_usd,0.9172629714012146
47,eurusd_rate,2016-01-12,open_price_usd,0.9208999872207642
48,eurusd_rate,2016-01-12,high_price_usd,0.9238730072975159
49,eurusd_rate,2016-01-13,open_price_usd,0.9221699833869934
50,eurusd_rate,2016-01-13,low_price_usd,0.9187800288200378
51,eurusd_rate,2016-01-13,high_price_usd,0.9254119992256165
52,eurusd_rate,2016-01-13,price_oz_usd,0.9221699833869934
53,eurusd_rate,2016-01-14,open_price_usd,0.9184399843215942
54,eurusd_rate,2016-01-14,low_price_usd,0.913241982460022
55,eurusd_rate,2016-01-14,price_oz_usd,0.9186099767684937
56,eurusd_rate,2016-01-14,high_price_usd,0.922510027885437
57,eurusd_rate,2016-01-15,high_price_usd,0.9210000038146973
58,eurusd_rate,2016-01-15,open_price_usd,0.9210000038146973
59,eurusd_rate,2016-01-15,price_oz_usd,0.9208999872207642
60,eurusd_rate,2016-01-15,low_price_usd,0.9105809926986694
61,eurusd_rate,2016-01-16,price_oz_usd,0.9157500267028809
62,eurusd_rate,2016-01-16,open_price_usd,0.9158300161361694
63,eurusd_rate,2016-01-16,low_price_usd,0.9151600003242493
64,eurusd_rate,2016-01-16,high_price_usd,0.9194560050964355
65,eurusd_rate,2016-01-17,low_price_usd,0.9151600003242493
66,eurusd_rate,2016-01-17,high_price_usd,0.9194560050964355
67,eurusd_rate,2016-01-17,price_oz_usd,0.9157500267028809
68,eurusd_rate,2016-01-17,open_price_usd,0.9158300161361694
69,eurusd_rate,2016-01-18,price_oz_usd,0.9157500267028809
70,eurusd_rate,2016-01-18,high_price_usd,0.9194560050964355
71,eurusd_rate,2016-01-18,open_price_usd,0.9158300161361694
72,eurusd_rate,2016-01-18,low_price_usd,0.9151600003242493
73,eurusd_rate,2016-01-19,high_price_usd,0.9206410050392151
74,eurusd_rate,2016-01-19,open_price_usd,0.9178500175476074
75,eurusd_rate,2016-01-19,low_price_usd,0.9165899753570557
76,eurusd_rate,2016-01-19,price_oz_usd,0.9178500175476074
77,eurusd_rate,2016-01-20,high_price_usd,0.9180300235748291
78,eurusd_rate,2016-01-20,open_price_usd,0.9164599776268005
79,eurusd_rate,2016-01-20,price_oz_usd,0.9163399934768677
80,eurusd_rate,2016-01-20,low_price_usd,0.9110789895057678
81,eurusd_rate,2016-01-21,open_price_usd,0.9193699955940247
82,eurusd_rate,2016-01-21,high_price_usd,0.9274719953536987
83,eurusd_rate,2016-01-21,low_price_usd,0.9155830144882202
84,eurusd_rate,2016-01-21,price_oz_usd,0.9193699955940247
85,eurusd_rate,2016-01-22,high_price_usd,0.9262700080871582
86,eurusd_rate,2016-01-22,price_oz_usd,0.9206399917602539
