id,country,date,ticker,value_in_egp
3489,egypt,2018-05-22,open_price_egp,"23,156.31"
3490,egypt,2018-05-22,price_oz_egp,"23,068.74"
3491,egypt,2018-05-22,low_price_egp,"22,871.83"
3492,egypt,2018-05-22,high_price_egp,"23,265.76"
3493,egypt,2018-05-23,price_oz_egp,"23,092.98"
3494,egypt,2018-05-23,low_price_egp,"22,980.15"
3495,egypt,2018-05-23,high_price_egp,"23,308.87"
3496,egypt,2018-05-23,open_price_egp,"23,137.88"
3497,egypt,2018-05-24,price_oz_egp,"23,310.88"
3498,egypt,2018-05-24,high_price_egp,"23,417.33"
3499,egypt,2018-05-24,low_price_egp,"23,090.54"
3500,egypt,2018-05-24,open_price_egp,"23,177.00"
3501,egypt,2018-05-25,low_price_egp,"23,292.70"
3502,egypt,2018-05-25,open_price_egp,"23,375.14"
3503,egypt,2018-05-25,price_oz_egp,"23,251.91"
3504,egypt,2018-05-25,high_price_egp,"23,438.57"
3505,egypt,2018-05-26,low_price_egp,"23,111.92"
3506,egypt,2018-05-26,open_price_egp,"23,276.86"
3507,egypt,2018-05-26,high_price_egp,"23,353.46"
3508,egypt,2018-05-26,price_oz_egp,"23,176.92"
3509,egypt,2018-05-27,price_oz_egp,"23,176.92"
3510,egypt,2018-05-27,low_price_egp,"23,111.92"
3511,egypt,2018-05-27,open_price_egp,"23,276.86"
3512,egypt,2018-05-27,high_price_egp,"23,353.46"
3513,egypt,2018-05-28,low_price_egp,"23,111.92"
3514,egypt,2018-05-28,open_price_egp,"23,276.86"
3515,egypt,2018-05-28,high_price_egp,"23,353.46"
3516,egypt,2018-05-28,price_oz_egp,"23,176.92"
3517,egypt,2018-05-29,open_price_egp,"23,249.80"
3518,egypt,2018-05-29,high_price_egp,"23,436.98"
3519,egypt,2018-05-29,price_oz_egp,"23,194.55"
3520,egypt,2018-05-29,low_price_egp,"23,134.95"
3521,egypt,2018-05-30,high_price_egp,"23,377.55"
3522,egypt,2018-05-30,open_price_egp,"23,281.78"
3523,egypt,2018-05-30,low_price_egp,"23,139.96"
3524,egypt,2018-05-30,price_oz_egp,"23,249.41"
3525,egypt,2018-05-31,price_oz_egp,"23,173.35"
3526,egypt,2018-05-31,low_price_egp,"23,223.25"
3527,egypt,2018-05-31,high_price_egp,"23,426.71"
3528,egypt,2018-05-31,open_price_egp,"23,323.89"
3529,egypt,2018-06-01,low_price_egp,"23,079.29"
3530,egypt,2018-06-01,high_price_egp,"23,286.45"
3531,egypt,2018-06-01,price_oz_egp,"23,075.41"
3532,egypt,2018-06-01,open_price_egp,"23,237.75"
3533,egypt,2018-06-02,open_price_egp,"23,157.28"
3534,egypt,2018-06-02,low_price_egp,"23,040.61"
3535,egypt,2018-06-02,price_oz_egp,"23,056.66"
3536,egypt,2018-06-02,high_price_egp,"23,264.18"
3537,egypt,2018-06-03,price_oz_egp,"23,056.66"
3538,egypt,2018-06-03,high_price_egp,"23,264.18"
3539,egypt,2018-06-03,low_price_egp,"23,040.61"
3540,egypt,2018-06-03,open_price_egp,"23,157.28"
3541,egypt,2018-06-04,high_price_egp,"23,264.18"
3542,egypt,2018-06-04,open_price_egp,"23,157.28"
3543,egypt,2018-06-04,low_price_egp,"23,040.61"
3544,egypt,2018-06-04,price_oz_egp,"23,056.66"
3545,egypt,2018-06-05,price_oz_egp,"23,135.56"
3546,egypt,2018-06-05,low_price_egp,"23,016.29"
3547,egypt,2018-06-05,open_price_egp,"23,126.46"
3548,egypt,2018-06-05,high_price_egp,"23,284.52"
3549,egypt,2018-06-06,high_price_egp,"23,293.50"
3550,egypt,2018-06-06,price_oz_egp,"23,120.64"
3551,egypt,2018-06-06,low_price_egp,"23,080.36"
3552,egypt,2018-06-06,open_price_egp,"23,201.02"
3553,egypt,2018-06-07,low_price_egp,"23,118.44"
3554,egypt,2018-06-07,high_price_egp,"23,312.16"
3555,egypt,2018-06-07,price_oz_egp,"23,094.72"
3556,egypt,2018-06-07,open_price_egp,"23,170.66"
3557,egypt,2018-06-08,high_price_egp,"23,221.53"
3558,egypt,2018-06-08,price_oz_egp,"23,130.36"
3559,egypt,2018-06-08,open_price_egp,"23,153.70"
3560,egypt,2018-06-08,low_price_egp,"23,095.14"
3561,egypt,2018-06-09,open_price_egp,"23,220.22"
3562,egypt,2018-06-09,high_price_egp,"23,275.38"
3563,egypt,2018-06-09,low_price_egp,"22,917.62"
3564,egypt,2018-06-09,price_oz_egp,"23,109.38"
3565,egypt,2018-06-10,high_price_egp,"23,275.38"
3566,egypt,2018-06-10,open_price_egp,"23,220.22"
3567,egypt,2018-06-10,low_price_egp,"22,917.62"
3568,egypt,2018-06-10,price_oz_egp,"23,109.38"
3569,egypt,2018-06-11,price_oz_egp,"23,109.38"
3570,egypt,2018-06-11,low_price_egp,"22,917.62"
3571,egypt,2018-06-11,open_price_egp,"23,220.22"
3572,egypt,2018-06-11,high_price_egp,"23,275.38"
3573,egypt,2018-06-12,low_price_egp,"23,052.15"
3574,egypt,2018-06-12,high_price_egp,"23,279.97"
3575,egypt,2018-06-12,price_oz_egp,"23,074.10"
3576,egypt,2018-06-12,open_price_egp,"23,186.53"
3577,egypt,2018-06-13,price_oz_egp,"23,189.44"
3578,egypt,2018-06-13,low_price_egp,"23,033.93"
3579,egypt,2018-06-13,open_price_egp,"23,146.34"
3580,egypt,2018-06-13,high_price_egp,"23,268.13"
3581,egypt,2018-06-14,open_price_egp,"23,239.62"
3582,egypt,2018-06-14,price_oz_egp,"23,172.57"
3583,egypt,2018-06-14,low_price_egp,"23,181.02"
3584,egypt,2018-06-14,high_price_egp,"23,395.22"
3585,egypt,2018-06-15,low_price_egp,"22,764.03"
3586,egypt,2018-06-15,high_price_egp,"23,264.45"
3587,egypt,2018-06-15,open_price_egp,"23,245.39"
3588,egypt,2018-06-15,price_oz_egp,"22,766.20"
3589,egypt,2018-06-16,open_price_egp,"22,832.76"
3590,egypt,2018-06-16,low_price_egp,"22,793.39"
3591,egypt,2018-06-16,price_oz_egp,"22,746.80"
3592,egypt,2018-06-16,high_price_egp,"22,898.27"
3593,egypt,2018-06-17,price_oz_egp,"22,746.80"
3594,egypt,2018-06-17,open_price_egp,"22,832.76"
3595,egypt,2018-06-17,high_price_egp,"22,898.27"
3596,egypt,2018-06-17,low_price_egp,"22,793.39"
3597,egypt,2018-06-18,price_oz_egp,"22,746.80"
3598,egypt,2018-06-18,open_price_egp,"22,832.76"
3599,egypt,2018-06-18,high_price_egp,"22,898.27"
3600,egypt,2018-06-18,low_price_egp,"22,793.39"
3601,egypt,2018-06-19,open_price_egp,"22,822.42"
3602,egypt,2018-06-19,price_oz_egp,"22,733.87"
3603,egypt,2018-06-19,low_price_egp,"22,687.33"
3604,egypt,2018-06-19,high_price_egp,"22,981.89"
3605,egypt,2018-06-20,open_price_egp,"22,792.82"
3606,egypt,2018-06-20,price_oz_egp,"22,627.20"
3607,egypt,2018-06-20,low_price_egp,"22,671.04"
3608,egypt,2018-06-20,high_price_egp,"22,864.63"
3609,egypt,2018-06-21,price_oz_egp,"22,574.56"
3610,egypt,2018-06-21,open_price_egp,"22,679.99"
3611,egypt,2018-06-21,high_price_egp,"22,729.37"
3612,egypt,2018-06-21,low_price_egp,"22,511.38"
3613,egypt,2018-06-22,low_price_egp,"22,632.02"
3614,egypt,2018-06-22,high_price_egp,"22,717.52"
3615,egypt,2018-06-22,price_oz_egp,"22,604.49"
3616,egypt,2018-06-22,open_price_egp,"22,646.67"
3617,egypt,2018-06-23,price_oz_egp,"22,567.60"
3618,egypt,2018-06-23,low_price_egp,"22,540.80"
3619,egypt,2018-06-23,high_price_egp,"22,803.92"
3620,egypt,2018-06-23,open_price_egp,"22,781.80"
3621,egypt,2018-06-24,open_price_egp,"22,781.80"
3622,egypt,2018-06-24,high_price_egp,"22,803.92"
3623,egypt,2018-06-24,price_oz_egp,"22,567.60"
3624,egypt,2018-06-24,low_price_egp,"22,540.80"
3625,egypt,2018-06-25,high_price_egp,"22,803.92"
3626,egypt,2018-06-25,price_oz_egp,"22,567.60"
3627,egypt,2018-06-25,open_price_egp,"22,781.80"
3628,egypt,2018-06-25,low_price_egp,"22,540.80"
3629,egypt,2018-06-26,low_price_egp,"22,416.25"
3630,egypt,2018-06-26,high_price_egp,"22,685.25"
3631,egypt,2018-06-26,open_price_egp,"22,650.84"
3632,egypt,2018-06-26,price_oz_egp,"22,454.14"
3633,egypt,2018-06-27,low_price_egp,"22,367.67"
3634,egypt,2018-06-27,high_price_egp,"22,577.90"
3635,egypt,2018-06-27,open_price_egp,"22,510.66"
3636,egypt,2018-06-27,price_oz_egp,"22,328.90"
3637,egypt,2018-06-28,price_oz_egp,"22,261.64"
3638,egypt,2018-06-28,high_price_egp,"22,477.65"
3639,egypt,2018-06-28,low_price_egp,"22,282.08"
3640,egypt,2018-06-28,open_price_egp,"22,397.68"
3641,egypt,2018-06-29,low_price_egp,"22,292.03"
3642,egypt,2018-06-29,open_price_egp,"22,331.66"
3643,egypt,2018-06-29,price_oz_egp,"22,340.14"
3644,egypt,2018-06-29,high_price_egp,"22,470.49"
3645,egypt,2018-06-30,price_oz_egp,"22,211.87"
3646,egypt,2018-06-30,open_price_egp,"22,425.05"
3647,egypt,2018-06-30,low_price_egp,"22,203.63"
3648,egypt,2018-06-30,high_price_egp,"22,458.20"
3649,egypt,2018-07-01,high_price_egp,"22,458.20"
3650,egypt,2018-07-01,price_oz_egp,"22,211.87"
3651,egypt,2018-07-01,open_price_egp,"22,425.05"
3652,egypt,2018-07-01,low_price_egp,"22,203.63"
3653,egypt,2018-07-02,open_price_egp,"22,425.05"
3654,egypt,2018-07-02,low_price_egp,"22,203.63"
3655,egypt,2018-07-02,high_price_egp,"22,458.20"
3656,egypt,2018-07-02,price_oz_egp,"22,211.87"
3657,egypt,2018-07-03,high_price_egp,"22,518.53"
3658,egypt,2018-07-03,open_price_egp,"22,252.68"
3659,egypt,2018-07-03,price_oz_egp,"22,393.45"
3660,egypt,2018-07-03,low_price_egp,"22,097.99"
3661,egypt,2018-07-04,price_oz_egp,"22,410.61"
3662,egypt,2018-07-04,open_price_egp,"22,425.84"
3663,egypt,2018-07-04,high_price_egp,"22,614.34"
3664,egypt,2018-07-04,low_price_egp,"22,365.33"
3665,egypt,2018-07-05,open_price_egp,"22,485.42"
3666,egypt,2018-07-05,price_oz_egp,"22,430.77"
3667,egypt,2018-07-05,low_price_egp,"22,325.91"
3668,egypt,2018-07-05,high_price_egp,"22,573.12"
3669,egypt,2018-07-06,high_price_egp,"22,522.81"
3670,egypt,2018-07-06,low_price_egp,"22,407.87"
3671,egypt,2018-07-06,price_oz_egp,"22,374.93"
3672,egypt,2018-07-06,open_price_egp,"22,496.69"
3673,egypt,2018-07-07,low_price_egp,"22,445.96"
3674,egypt,2018-07-07,high_price_egp,"22,715.38"
3675,egypt,2018-07-07,open_price_egp,"22,447.93"
3676,egypt,2018-07-07,price_oz_egp,"22,499.74"
3677,egypt,2018-07-08,price_oz_egp,"22,499.74"
3678,egypt,2018-07-08,high_price_egp,"22,715.38"
3679,egypt,2018-07-08,open_price_egp,"22,447.93"
3680,egypt,2018-07-08,low_price_egp,"22,445.96"
3681,egypt,2018-07-09,open_price_egp,"22,447.93"
3682,egypt,2018-07-09,price_oz_egp,"22,499.74"
3683,egypt,2018-07-09,low_price_egp,"22,445.96"
3684,egypt,2018-07-09,high_price_egp,"22,715.38"
3685,egypt,2018-07-10,high_price_egp,"22,587.53"
3686,egypt,2018-07-10,price_oz_egp,"22,418.41"
3687,egypt,2018-07-10,low_price_egp,"22,314.40"
3688,egypt,2018-07-10,open_price_egp,"22,536.02"
3689,egypt,2018-07-11,high_price_egp,"22,508.39"
3690,egypt,2018-07-11,price_oz_egp,"22,165.42"
3691,egypt,2018-07-11,low_price_egp,"22,212.32"
3692,egypt,2018-07-11,open_price_egp,"22,486.55"
3693,egypt,2018-07-12,high_price_egp,"22,359.64"
3694,egypt,2018-07-12,open_price_egp,"22,227.81"
3695,egypt,2018-07-12,price_oz_egp,"22,254.84"
3696,egypt,2018-07-12,low_price_egp,"22,154.86"
3697,egypt,2018-07-13,open_price_egp,"22,329.38"
3698,egypt,2018-07-13,price_oz_egp,"22,139.44"
3699,egypt,2018-07-13,high_price_egp,"22,343.96"
3700,egypt,2018-07-13,low_price_egp,"22,126.00"
3701,egypt,2018-07-14,high_price_egp,"22,327.80"
3702,egypt,2018-07-14,open_price_egp,"22,233.67"
3703,egypt,2018-07-14,low_price_egp,"22,154.66"
3704,egypt,2018-07-14,price_oz_egp,"22,137.03"
3705,egypt,2018-07-15,price_oz_egp,"22,137.03"
3706,egypt,2018-07-15,high_price_egp,"22,327.80"
3707,egypt,2018-07-15,open_price_egp,"22,233.67"
3708,egypt,2018-07-15,low_price_egp,"22,154.66"
3709,egypt,2018-07-16,high_price_egp,"22,327.80"
3710,egypt,2018-07-16,low_price_egp,"22,154.66"
3711,egypt,2018-07-16,price_oz_egp,"22,137.03"
3712,egypt,2018-07-16,open_price_egp,"22,233.67"
3713,egypt,2018-07-17,open_price_egp,"22,210.70"
3714,egypt,2018-07-17,high_price_egp,"22,307.06"
3715,egypt,2018-07-17,price_oz_egp,"21,904.09"
3716,egypt,2018-07-17,low_price_egp,"21,940.55"
3717,egypt,2018-07-18,low_price_egp,"21,790.51"
3718,egypt,2018-07-18,price_oz_egp,"21,891.78"
3719,egypt,2018-07-18,open_price_egp,"21,965.60"
3720,egypt,2018-07-18,high_price_egp,"22,026.27"
3721,egypt,2018-07-19,high_price_egp,"22,000.37"
3722,egypt,2018-07-19,price_oz_egp,"21,819.84"
3723,egypt,2018-07-19,open_price_egp,"21,971.56"
3724,egypt,2018-07-19,low_price_egp,"21,679.41"
3725,egypt,2018-07-20,price_oz_egp,"21,979.95"
3726,egypt,2018-07-20,low_price_egp,"21,761.04"
3727,egypt,2018-07-20,high_price_egp,"22,069.75"
3728,egypt,2018-07-20,open_price_egp,"21,897.62"
3729,egypt,2018-07-21,high_price_egp,"22,127.83"
3730,egypt,2018-07-21,open_price_egp,"22,057.00"
3731,egypt,2018-07-21,price_oz_egp,"21,875.56"
3732,egypt,2018-07-21,low_price_egp,"21,887.38"
3733,egypt,2018-07-22,price_oz_egp,"21,875.56"
3734,egypt,2018-07-22,open_price_egp,"22,057.00"
3735,egypt,2018-07-22,high_price_egp,"22,127.83"
3736,egypt,2018-07-22,low_price_egp,"21,887.38"
3737,egypt,2018-07-23,high_price_egp,"22,127.83"
3738,egypt,2018-07-23,open_price_egp,"22,057.00"
3739,egypt,2018-07-23,low_price_egp,"21,887.38"
3740,egypt,2018-07-23,price_oz_egp,"21,875.56"
3741,egypt,2018-07-24,open_price_egp,"21,938.69"
3742,egypt,2018-07-24,price_oz_egp,"21,851.08"
3743,egypt,2018-07-24,low_price_egp,"21,731.22"
3744,egypt,2018-07-24,high_price_egp,"22,042.24"
3745,egypt,2018-07-25,open_price_egp,"21,915.62"
3746,egypt,2018-07-25,low_price_egp,"21,850.60"
3747,egypt,2018-07-25,price_oz_egp,"21,976.21"
3748,egypt,2018-07-25,high_price_egp,"22,116.35"
3749,egypt,2018-07-26,low_price_egp,"21,876.06"
3750,egypt,2018-07-26,price_oz_egp,"21,817.52"
3751,egypt,2018-07-26,high_price_egp,"22,116.73"
3752,egypt,2018-07-26,open_price_egp,"22,041.01"
3753,egypt,2018-07-27,open_price_egp,"21,891.55"
3754,egypt,2018-07-27,low_price_egp,"21,789.69"
3755,egypt,2018-07-27,high_price_egp,"21,941.30"
3756,egypt,2018-07-27,price_oz_egp,"21,744.41"
3757,egypt,2018-07-28,low_price_egp,"21,737.55"
3758,egypt,2018-07-28,high_price_egp,"21,950.91"
3759,egypt,2018-07-28,price_oz_egp,"21,812.42"
3760,egypt,2018-07-28,open_price_egp,"21,891.01"
3761,egypt,2018-07-29,price_oz_egp,"21,812.42"
3762,egypt,2018-07-29,open_price_egp,"21,891.01"
3763,egypt,2018-07-29,low_price_egp,"21,737.55"
3764,egypt,2018-07-29,high_price_egp,"21,950.91"
3765,egypt,2018-07-30,high_price_egp,"21,950.91"
3766,egypt,2018-07-30,open_price_egp,"21,891.01"
3767,egypt,2018-07-30,low_price_egp,"21,737.55"
3768,egypt,2018-07-30,price_oz_egp,"21,812.42"
3769,egypt,2018-07-31,open_price_egp,"21,869.89"
3770,egypt,2018-07-31,high_price_egp,"21,954.87"
3771,egypt,2018-07-31,low_price_egp,"21,654.17"
3772,egypt,2018-07-31,price_oz_egp,"21,801.17"
3773,egypt,2018-08-01,low_price_egp,"21,729.14"
3774,egypt,2018-08-01,high_price_egp,"21,897.03"
3775,egypt,2018-08-01,price_oz_egp,"21,672.19"
3776,egypt,2018-08-01,open_price_egp,"21,872.46"
3777,egypt,2018-08-02,high_price_egp,"21,848.44"
3778,egypt,2018-08-02,price_oz_egp,"21,536.98"
3779,egypt,2018-08-02,low_price_egp,"21,575.67"
3780,egypt,2018-08-02,open_price_egp,"21,732.46"
3781,egypt,2018-08-03,high_price_egp,"21,814.31"
3782,egypt,2018-08-03,low_price_egp,"21,526.61"
3783,egypt,2018-08-03,open_price_egp,"21,592.30"
3784,egypt,2018-08-03,price_oz_egp,"21,640.46"
3785,egypt,2018-08-04,high_price_egp,"21,796.84"
3786,egypt,2018-08-04,open_price_egp,"21,674.20"
3787,egypt,2018-08-04,price_oz_egp,"21,504.76"
3788,egypt,2018-08-04,low_price_egp,"21,548.37"
3789,egypt,2018-08-05,high_price_egp,"21,796.84"
3790,egypt,2018-08-05,low_price_egp,"21,548.37"
3791,egypt,2018-08-05,price_oz_egp,"21,504.76"
3792,egypt,2018-08-05,open_price_egp,"21,674.20"
3793,egypt,2018-08-06,price_oz_egp,"21,504.76"
3794,egypt,2018-08-06,open_price_egp,"21,674.20"
3795,egypt,2018-08-06,low_price_egp,"21,548.37"
3796,egypt,2018-08-06,high_price_egp,"21,796.84"
3797,egypt,2018-08-07,open_price_egp,"21,590.83"
3798,egypt,2018-08-07,low_price_egp,"21,576.46"
3799,egypt,2018-08-07,price_oz_egp,"21,585.71"
3800,egypt,2018-08-07,high_price_egp,"21,773.11"
3801,egypt,2018-08-08,high_price_egp,"21,779.30"
3802,egypt,2018-08-08,low_price_egp,"21,534.63"
3803,egypt,2018-08-08,open_price_egp,"21,649.40"
3804,egypt,2018-08-08,price_oz_egp,"21,655.62"
3805,egypt,2018-08-09,high_price_egp,"21,784.75"
3806,egypt,2018-08-09,price_oz_egp,"21,597.31"
3807,egypt,2018-08-09,open_price_egp,"21,693.03"
3808,egypt,2018-08-09,low_price_egp,"21,606.62"
3809,egypt,2018-08-10,open_price_egp,"21,668.11"
3810,egypt,2018-08-10,price_oz_egp,"21,607.62"
3811,egypt,2018-08-10,high_price_egp,"21,743.55"
3812,egypt,2018-08-10,low_price_egp,"21,535.72"
3813,egypt,2018-08-11,open_price_egp,"21,657.08"
3814,egypt,2018-08-11,price_oz_egp,"21,335.13"
3815,egypt,2018-08-11,low_price_egp,"21,346.09"
3816,egypt,2018-08-11,high_price_egp,"21,707.59"
3817,egypt,2018-08-12,price_oz_egp,"21,335.13"
3818,egypt,2018-08-12,high_price_egp,"21,707.59"
3819,egypt,2018-08-12,open_price_egp,"21,657.08"
3820,egypt,2018-08-12,low_price_egp,"21,346.09"
3821,egypt,2018-08-13,price_oz_egp,"21,335.13"
3822,egypt,2018-08-13,high_price_egp,"21,707.59"
3823,egypt,2018-08-13,low_price_egp,"21,346.09"
3824,egypt,2018-08-13,open_price_egp,"21,657.08"
3825,egypt,2018-08-14,high_price_egp,"21,502.55"
3826,egypt,2018-08-14,low_price_egp,"21,307.32"
3827,egypt,2018-08-14,open_price_egp,"21,393.93"
3828,egypt,2018-08-14,price_oz_egp,"21,306.30"
3829,egypt,2018-08-15,price_oz_egp,"20,960.90"
3830,egypt,2018-08-15,high_price_egp,"21,381.68"
3831,egypt,2018-08-15,open_price_egp,"21,373.91"
3832,egypt,2018-08-15,low_price_egp,"20,997.25"
3833,egypt,2018-08-16,high_price_egp,"21,215.01"
3834,egypt,2018-08-16,low_price_egp,"20,761.53"
3835,egypt,2018-08-16,price_oz_egp,"20,948.05"
3836,egypt,2018-08-16,open_price_egp,"21,036.94"
3837,egypt,2018-08-17,open_price_egp,"21,009.88"
3838,egypt,2018-08-17,price_oz_egp,"21,140.65"
3839,egypt,2018-08-17,low_price_egp,"20,975.68"
3840,egypt,2018-08-17,high_price_egp,"21,217.70"
3841,egypt,2018-08-18,open_price_egp,"21,208.29"
3842,egypt,2018-08-18,high_price_egp,"21,342.93"
3843,egypt,2018-08-18,low_price_egp,"21,188.04"
3844,egypt,2018-08-18,price_oz_egp,"21,283.22"
3845,egypt,2018-08-19,high_price_egp,"21,342.93"
3846,egypt,2018-08-19,low_price_egp,"21,188.04"
3847,egypt,2018-08-19,price_oz_egp,"21,283.22"
3848,egypt,2018-08-19,open_price_egp,"21,208.29"
3849,egypt,2018-08-20,high_price_egp,"21,342.93"
3850,egypt,2018-08-20,open_price_egp,"21,208.29"
3851,egypt,2018-08-20,low_price_egp,"21,188.04"
3852,egypt,2018-08-20,price_oz_egp,"21,283.22"
3853,egypt,2018-08-21,price_oz_egp,"21,305.06"
3854,egypt,2018-08-21,high_price_egp,"21,439.77"
3855,egypt,2018-08-21,open_price_egp,"21,331.28"
3856,egypt,2018-08-21,low_price_egp,"21,220.11"
3857,egypt,2018-08-22,high_price_egp,"21,476.99"
3858,egypt,2018-08-22,low_price_egp,"21,308.12"
3859,egypt,2018-08-22,open_price_egp,"21,374.78"
3860,egypt,2018-08-22,price_oz_egp,"21,296.86"
3861,egypt,2018-08-23,low_price_egp,"21,152.29"
3862,egypt,2018-08-23,high_price_egp,"21,387.63"
3863,egypt,2018-08-23,open_price_egp,"21,371.39"
3864,egypt,2018-08-23,price_oz_egp,"21,115.27"
3865,egypt,2018-08-24,low_price_egp,"21,142.37"
3866,egypt,2018-08-24,high_price_egp,"21,601.81"
3867,egypt,2018-08-24,price_oz_egp,"21,482.90"
3868,egypt,2018-08-24,open_price_egp,"21,183.21"
3869,egypt,2018-08-25,price_oz_egp,"21,615.99"
3870,egypt,2018-08-25,open_price_egp,"21,578.99"
3871,egypt,2018-08-25,high_price_egp,"21,706.09"
3872,egypt,2018-08-25,low_price_egp,"21,489.67"
3873,egypt,2018-08-26,open_price_egp,"21,578.99"
3874,egypt,2018-08-26,low_price_egp,"21,489.67"
3875,egypt,2018-08-26,price_oz_egp,"21,615.99"
3876,egypt,2018-08-26,high_price_egp,"21,706.09"
3877,egypt,2018-08-27,open_price_egp,"21,578.99"
3878,egypt,2018-08-27,price_oz_egp,"21,615.99"
3879,egypt,2018-08-27,low_price_egp,"21,489.67"
3880,egypt,2018-08-27,high_price_egp,"21,706.09"
3881,egypt,2018-08-28,high_price_egp,"21,781.18"
3882,egypt,2018-08-28,open_price_egp,"21,687.85"
3883,egypt,2018-08-28,price_oz_egp,"21,420.49"
3884,egypt,2018-08-28,low_price_egp,"21,457.11"
3885,egypt,2018-08-29,high_price_egp,"21,648.19"
3886,egypt,2018-08-29,open_price_egp,"21,490.47"
3887,egypt,2018-08-29,price_oz_egp,"21,516.65"
3888,egypt,2018-08-29,low_price_egp,"21,433.02"
3889,egypt,2018-08-30,price_oz_egp,"21,327.29"
3890,egypt,2018-08-30,low_price_egp,"21,351.36"
3891,egypt,2018-08-30,high_price_egp,"21,652.62"
3892,egypt,2018-08-30,open_price_egp,"21,587.17"
3893,egypt,2018-08-31,price_oz_egp,"21,348.62"
3894,egypt,2018-08-31,high_price_egp,"21,559.52"
3895,egypt,2018-08-31,low_price_egp,"21,367.85"
3896,egypt,2018-08-31,open_price_egp,"21,406.38"
3897,egypt,2018-09-01,low_price_egp,"21,374.18"
3898,egypt,2018-09-01,price_oz_egp,"21,523.17"
3899,egypt,2018-09-01,high_price_egp,"21,599.59"
3900,egypt,2018-09-01,open_price_egp,"21,473.22"
3901,egypt,2018-09-02,low_price_egp,"21,374.18"
3902,egypt,2018-09-02,open_price_egp,"21,473.22"
3903,egypt,2018-09-02,price_oz_egp,"21,523.17"
3904,egypt,2018-09-02,high_price_egp,"21,599.59"
3905,egypt,2018-09-03,low_price_egp,"21,374.18"
3906,egypt,2018-09-03,price_oz_egp,"21,523.17"
3907,egypt,2018-09-03,open_price_egp,"21,473.22"
3908,egypt,2018-09-03,high_price_egp,"21,599.59"
3909,egypt,2018-09-04,low_price_egp,"21,217.54"
3910,egypt,2018-09-04,open_price_egp,"21,564.07"
3911,egypt,2018-09-04,high_price_egp,"21,575.82"
3912,egypt,2018-09-04,price_oz_egp,"21,270.55"
3913,egypt,2018-09-05,low_price_egp,"21,258.82"
3914,egypt,2018-09-05,price_oz_egp,"21,365.92"
3915,egypt,2018-09-05,high_price_egp,"21,513.71"
3916,egypt,2018-09-05,open_price_egp,"21,336.38"
3917,egypt,2018-09-06,high_price_egp,"21,672.20"
3918,egypt,2018-09-06,price_oz_egp,"21,403.90"
3919,egypt,2018-09-06,low_price_egp,"21,331.12"
3920,egypt,2018-09-06,open_price_egp,"21,442.32"
3921,egypt,2018-09-07,open_price_egp,"21,467.49"
3922,egypt,2018-09-07,low_price_egp,"21,346.10"
3923,egypt,2018-09-07,price_oz_egp,"21,325.22"
3924,egypt,2018-09-07,high_price_egp,"21,535.91"
3925,egypt,2018-09-08,low_price_egp,"21,253.47"
3926,egypt,2018-09-08,high_price_egp,"21,533.90"
3927,egypt,2018-09-08,open_price_egp,"21,439.70"
3928,egypt,2018-09-08,price_oz_egp,"21,266.70"
3929,egypt,2018-09-09,price_oz_egp,"21,266.70"
3930,egypt,2018-09-09,high_price_egp,"21,533.90"
3931,egypt,2018-09-09,open_price_egp,"21,439.70"
3932,egypt,2018-09-09,low_price_egp,"21,253.47"
3933,egypt,2018-09-10,high_price_egp,"21,533.90"
3934,egypt,2018-09-10,open_price_egp,"21,439.70"
3935,egypt,2018-09-10,price_oz_egp,"21,266.70"
3936,egypt,2018-09-10,low_price_egp,"21,253.47"
3937,egypt,2018-09-11,low_price_egp,"21,186.36"
3938,egypt,2018-09-11,open_price_egp,"21,326.41"
3939,egypt,2018-09-11,high_price_egp,"21,400.97"
3940,egypt,2018-09-11,price_oz_egp,"21,304.41"
3941,egypt,2018-09-12,low_price_egp,"21,276.00"
3942,egypt,2018-09-12,price_oz_egp,"21,529.34"
3943,egypt,2018-09-12,high_price_egp,"21,650.52"
3944,egypt,2018-09-12,open_price_egp,"21,384.03"
3945,egypt,2018-09-13,price_oz_egp,"21,480.52"
3946,egypt,2018-09-13,low_price_egp,"21,463.86"
3947,egypt,2018-09-13,high_price_egp,"21,773.49"
3948,egypt,2018-09-13,open_price_egp,"21,616.41"
3949,egypt,2018-09-14,open_price_egp,"21,541.47"
3950,egypt,2018-09-14,low_price_egp,"21,365.39"
3951,egypt,2018-09-14,high_price_egp,"21,652.23"
3952,egypt,2018-09-14,price_oz_egp,"21,312.52"
3953,egypt,2018-09-15,low_price_egp,"21,317.66"
3954,egypt,2018-09-15,high_price_egp,"21,637.13"
3955,egypt,2018-09-15,price_oz_egp,"21,471.56"
3956,egypt,2018-09-15,open_price_egp,"21,423.55"
3957,egypt,2018-09-16,low_price_egp,"21,317.66"
3958,egypt,2018-09-16,open_price_egp,"21,423.55"
3959,egypt,2018-09-16,high_price_egp,"21,637.13"
3960,egypt,2018-09-16,price_oz_egp,"21,471.56"
3961,egypt,2018-09-17,price_oz_egp,"21,471.56"
3962,egypt,2018-09-17,low_price_egp,"21,317.66"
3963,egypt,2018-09-17,high_price_egp,"21,637.13"
3964,egypt,2018-09-17,open_price_egp,"21,423.55"
3965,egypt,2018-09-18,open_price_egp,"21,520.69"
3966,egypt,2018-09-18,low_price_egp,"21,394.02"
