Date,Value
3/1/1966,356.46
4/1/1966,354.25
5/1/1966,354.25
6/1/1966,353.16
7/1/1966,352.07
8/1/1966,349.92
9/1/1966,349.92
10/1/1966,347.79
11/1/1966,347.79
12/1/1966,347.79
1/1/1967,347.79
2/1/1967,347.79
3/1/1967,346.74
4/1/1967,345.69
5/1/1967,344.65
6/1/1967,343.61
7/1/1967,342.59
8/1/1967,341.56
9/1/1967,340.55
10/1/1967,339.54
11/1/1967,338.53
12/1/1967,337.53
1/1/1968,383.07
2/1/1968,381.95
3/1/1968,380.83
4/1/1968,368.33
5/1/1968,394.5
6/1/1968,382.42
7/1/1968,361.19
8/1/1968,368.96
9/1/1968,366.52
10/1/1968,359.86
11/1/1968,364.79
12/1/1968,382.93
1/1/1969,387.32
2/1/1969,387.24
3/1/1969,386.89
4/1/1969,389.22
5/1/1969,384.15
6/1/1969,365.05
7/1/1969,365
8/1/1969,358.65
9/1/1969,355.06
10/1/1969,346.21
11/1/1969,307.2
12/1/1969,302.65
1/1/1970,299.88
2/1/1970,298.47
3/1/1970,299.45
4/1/1970,301.75
5/1/1970,298.03
6/1/1970,296.58
7/1/1970,293.23
8/1/1970,297.3
9/1/1970,299.58
10/1/1970,307.6
11/1/1970,307.69
12/1/1970,304.35
1/1/1971,309.4
2/1/1971,315.04
3/1/1971,314.33
4/1/1971,320.01
5/1/1971,328.07
6/1/1971,320.86
7/1/1971,338.23
8/1/1971,325.64
9/1/1971,337.4
10/1/1971,335.94
11/1/1971,345.05
12/1/1971,342.98
1/1/1972,370.18
2/1/1972,379.76
3/1/1972,378.69
4/1/1972,386.52
5/1/1972,461.93
6/1/1972,498.13
7/1/1972,532.87
8/1/1972,515.4
9/1/1972,493.39
10/1/1972,493.59
11/1/1972,486.08
12/1/1972,493.32
1/1/1973,502.06
2/1/1973,644.33
3/1/1973,675.42
4/1/1973,674.12
5/1/1973,845.2
6/1/1973,905.45
7/1/1973,842.69
8/1/1973,747.26
9/1/1973,718.73
10/1/1973,691.1
11/1/1973,707.77
12/1/1973,787.34
1/1/1974,926.61
2/1/1974,1163.71
3/1/1974,1172.83
4/1/1974,1137.56
5/1/1974,1043.51
6/1/1974,970.51
7/1/1974,1010.21
8/1/1974,1006.19
9/1/1974,944.62
10/1/1974,1055.24
11/1/1974,1145.2
12/1/1974,1170.72
1/1/1975,1096.25
2/1/1975,1121.84
3/1/1975,1092.99
4/1/1975,1025.46
5/1/1975,1021.81
6/1/1975,1003.6
7/1/1975,994.88
8/1/1975,963.81
9/1/1975,820.52
10/1/1975,846.44
11/1/1975,810.14
12/1/1975,818.89
1/1/1976,746.02
2/1/1976,768.32
3/1/1976,750.72
4/1/1976,740.24
5/1/1976,718.37
6/1/1976,706.3
7/1/1976,637.89
8/1/1976,581.77
9/1/1976,653.17
10/1/1976,684.49
11/1/1976,726.89
12/1/1976,749.17
1/1/1977,731.75
2/1/1977,779.98
3/1/1977,815.85
4/1/1977,791.23
5/1/1977,769.56
6/1/1977,763.16
7/1/1977,767.64
8/1/1977,773.07
9/1/1977,812.25
10/1/1977,845.91
11/1/1977,836.57
12/1/1977,864.14
1/1/1978,908.39
2/1/1978,937.64
3/1/1978,923.86
4/1/1978,862.12
5/1/1978,928.95
6/1/1978,910.53
7/1/1978,981.04
8/1/1978,1017.82
9/1/1978,1059.63
10/1/1978,1176.69
11/1/1978,931.29
12/1/1978,1074.6
1/1/1979,1105.72
2/1/1979,1176.63
3/1/1979,1112.6
4/1/1979,1117.44
5/1/1979,1256.11
6/1/1979,1239.07
7/1/1979,1309.29
8/1/1979,1395.23
9/1/1979,1724.52
10/1/1979,1636.43
11/1/1979,1781.23
12/1/1979,2213.88
1/1/1980,2782.37
2/1/1980,2628.57
3/1/1980,2035.96
4/1/1980,2077.35
5/1/1980,2105.16
6/1/1980,2595.96
7/1/1980,2421.59
8/1/1980,2465.42
9/1/1980,2584.72
10/1/1980,2430.41
11/1/1980,2355.55
12/1/1980,2213.56
1/1/1981,1890.32
2/1/1981,1807.37
3/1/1981,1882.99
4/1/1981,1749.38
5/1/1981,1727.63
6/1/1981,1507.6
7/1/1981,1433.66
8/1/1981,1493.88
9/1/1981,1482.93
10/1/1981,1488.43
11/1/1981,1436.97
12/1/1981,1378.95
1/1/1982,1334.19
2/1/1982,1244.32
3/1/1982,1099.04
4/1/1982,1218.19
5/1/1982,1101.04
6/1/1982,1049
7/1/1982,1138.34
8/1/1982,1358.57
9/1/1982,1306.64
10/1/1982,1392.57
11/1/1982,1416.08
12/1/1982,1487.46
1/1/1983,1666.66
2/1/1983,1389.39
3/1/1983,1371.19
4/1/1983,1408.29
5/1/1983,1434.07
6/1/1983,1357.28
7/1/1983,1369.69
8/1/1983,1340.52
9/1/1983,1300.08
10/1/1983,1230.44
11/1/1983,1299.26
12/1/1983,1220.4
1/1/1984,1182.69
2/1/1984,1255.08
3/1/1984,1227.05
4/1/1984,1182.44
5/1/1984,1201.73
6/1/1984,1172.63
7/1/1984,1063.37
8/1/1984,1078.22
9/1/1984,1062.13
10/1/1984,1029.4
11/1/1984,1011.25
12/1/1984,950.93
1/1/1985,936.53
2/1/1985,888.09
3/1/1985,1004.45
4/1/1985,984.14
5/1/1985,945.74
6/1/1985,953.19
7/1/1985,986.29
8/1/1985,1007.42
9/1/1985,976.95
10/1/1985,971.12
11/1/1985,973.35
12/1/1985,969.49
1/1/1986,1046.67
2/1/1986,1002.85
3/1/1986,1029.05
4/1/1986,1028.71
5/1/1986,1021.71
6/1/1986,1022.47
7/1/1986,1058.72
8/1/1986,1140.24
9/1/1986,1238.58
10/1/1986,1179.58
11/1/1986,1144.76
12/1/1986,1146.36
1/1/1987,1186.94
2/1/1987,1178.18
3/1/1987,1211.23
4/1/1987,1306.85
5/1/1987,1294.35
6/1/1987,1276.52
7/1/1987,1321.99
8/1/1987,1291.4
9/1/1987,1293.82
10/1/1987,1315.33
11/1/1987,1386.92
12/1/1987,1366.14
1/1/1988,1303.08
2/1/1988,1183.77
3/1/1988,1273.96
4/1/1988,1244.61
5/1/1988,1252.09
6/1/1988,1199.69
7/1/1988,1183.28
8/1/1988,1161.01
9/1/1988,1071.57
10/1/1988,1111.54
11/1/1988,1134.86
12/1/1988,1102.99
1/1/1989,1056.59
2/1/1989,1030.66
3/1/1989,1012.97
4/1/1989,1003.75
5/1/1989,951.48
6/1/1989,969.16
7/1/1989,961.48
8/1/1989,935.23
9/1/1989,956.61
10/1/1989,970.23
11/1/1989,1047.06
12/1/1989,1030.5
1/1/1990,1062.08
2/1/1990,1035.71
3/1/1990,937.16
4/1/1990,934.07
5/1/1990,912.22
6/1/1990,879.11
7/1/1990,922.21
8/1/1990,955.66
9/1/1990,991.7
10/1/1990,920.58
11/1/1990,931.96
12/1/1990,946.97
1/1/1991,889.82
2/1/1991,872.64
3/1/1991,849.74
4/1/1991,847.17
5/1/1991,864.02
6/1/1991,874.23
7/1/1991,865.1
8/1/1991,823.18
9/1/1991,827.85
10/1/1991,842.92
11/1/1991,862.69
12/1/1991,830.46
1/1/1992,831.02
2/1/1992,825.45
3/1/1992,794.43
4/1/1992,781.1
5/1/1992,783
6/1/1992,793.72
7/1/1992,825.59
8/1/1992,783.11
9/1/1992,800.39
10/1/1992,774.26
11/1/1992,761.53
12/1/1992,760.24
1/1/1993,751.62
2/1/1993,744.46
3/1/1993,760.26
4/1/1993,795.4
5/1/1993,856.2
6/1/1993,850.53
7/1/1993,905.96
8/1/1993,829.38
9/1/1993,787.58
10/1/1993,820.92
11/1/1993,824.14
12/1/1993,868.26
1/1/1994,838.28
2/1/1994,841.06
3/1/1994,857.91
4/1/1994,827.61
5/1/1994,848.58
6/1/1994,843.85
7/1/1994,838.63
8/1/1994,840.04
9/1/1994,857.53
10/1/1994,839.72
11/1/1994,829.83
12/1/1994,827.99
1/1/1995,810.35
2/1/1995,806.81
3/1/1995,827.37
4/1/1995,830.94
5/1/1995,818.12
6/1/1995,823.63
7/1/1995,814.6
8/1/1995,808.86
9/1/1995,811.72
10/1/1995,806.23
11/1/1995,818.26
12/1/1995,816.36
1/1/1996,846.23
2/1/1996,837.54
3/1/1996,825.64
4/1/1996,808.89
5/1/1996,808.17
6/1/1996,788.52
7/1/1996,795.69
8/1/1996,797.77
9/1/1996,778.92
10/1/1996,776.46
11/1/1996,759.87
12/1/1996,755.07
1/1/1997,702.69
2/1/1997,732.17
3/1/1997,707.86
4/1/1997,688.67
5/1/1997,699.82
6/1/1997,675.3
7/1/1997,658.2
8/1/1997,655.77
9/1/1997,660.87
10/1/1997,622.44
11/1/1997,595.74
12/1/1997,581.01
1/1/1998,605.19
2/1/1998,593.57
3/1/1998,599.16
4/1/1998,619.59
5/1/1998,582.02
6/1/1998,587.97
7/1/1998,574.64
8/1/1998,542.21
9/1/1998,582.54
10/1/1998,579.15
11/1/1998,584.38
12/1/1998,568.33
1/1/1999,563.4
2/1/1999,564.98
3/1/1999,549.52
4/1/1999,557.35
5/1/1999,528.49
6/1/1999,509.28
7/1/1999,499.11
8/1/1999,493.74
9/1/1999,586.25
10/1/1999,575.76
11/1/1999,562.23
12/1/1999,560.02
1/1/2000,543.39
2/1/2000,561.08
3/1/2000,522.23
4/1/2000,521.83
5/1/2000,514.42
6/1/2000,543.5
7/1/2000,520.21
8/1/2000,515.62
9/1/2000,511.36
10/1/2000,491.3
11/1/2000,496.97
12/1/2000,507.78
1/1/2001,492.65
2/1/2001,488.48
3/1/2001,476.43
4/1/2001,482.6
5/1/2001,485.26
6/1/2001,491.36
7/1/2001,484.8
8/1/2001,502.69
9/1/2001,528.61
10/1/2001,512.34
11/1/2001,501.79
12/1/2001,507.08
1/1/2002,515.08
2/1/2002,540.48
3/1/2002,549.15
4/1/2002,557.54
5/1/2002,589.8
6/1/2002,574.7
7/1/2002,549.69
8/1/2002,560.24
9/1/2002,577.21
10/1/2002,565.44
11/1/2002,568.84
12/1/2002,613.98
1/1/2003,660.5
2/1/2003,615.28
3/1/2003,589.96
4/1/2003,592.39
5/1/2003,645.99
6/1/2003,608.86
7/1/2003,626.87
8/1/2003,651.27
9/1/2003,672.78
10/1/2003,673.68
11/1/2003,699.22
12/1/2003,733.65
1/1/2004,702.18
2/1/2004,682.65
3/1/2004,731.46
4/1/2004,667.59
5/1/2004,674.93
6/1/2004,672.62
7/1/2004,666.59
8/1/2004,697.87
9/1/2004,703.65
10/1/2004,723.48
11/1/2004,766.87
12/1/2004,745.85
1/1/2005,720.16
2/1/2005,737.57
3/1/2005,716.67
4/1/2005,721.38
5/1/2005,694.95
6/1/2005,727.75
7/1/2005,708.39
8/1/2005,714.44
9/1/2005,771.67
10/1/2005,768.9
11/1/2005,809.81
12/1/2005,844.71
1/1/2006,931.14
2/1/2006,907.58
3/1/2006,947.18
4/1/2006,1026.44
5/1/2006,1046.57
6/1/2006,958.91
7/1/2006,1014.36
8/1/2006,988.13
9/1/2006,961.06
10/1/2006,964.94
11/1/2006,1026.68
12/1/2006,1020.82
1/1/2007,1033.8
2/1/2007,1078.06
3/1/2007,1047.03
4/1/2007,1063.01
5/1/2007,1023.2
6/1/2007,1008.62
7/1/2007,1037.27
8/1/2007,1041.13
9/1/2007,1146.68
10/1/2007,1214.41
11/1/2007,1225.36
12/1/2007,1290.59
1/1/2008,1418.16
2/1/2008,1483.32
3/1/2008,1422.39
4/1/2008,1308.97
5/1/2008,1315.62
6/1/2008,1381.36
7/1/2008,1343.57
8/1/2008,1237.28
9/1/2008,1328.61
10/1/2008,1090.04
11/1/2008,1240.99
12/1/2008,1333.35
1/1/2009,1409.68
2/1/2009,1441.26
3/1/2009,1399.3
4/1/2009,1350.98
5/1/2009,1472.86
6/1/2009,1413.74
7/1/2009,1409.22
8/1/2009,1427.46
9/1/2009,1502.34
10/1/2009,1565.73
11/1/2009,1755.61
12/1/2009,1656.67
1/1/2010,1619.25
2/1/2010,1663.32
3/1/2010,1652.05
4/1/2010,1746.92
5/1/2010,1803.12
6/1/2010,1844.28
7/1/2010,1736.13
8/1/2010,1830.96
9/1/2010,1944.87
10/1/2010,1980.6
11/1/2010,2036.42
12/1/2010,2085.04
1/1/2011,1962.22
2/1/2011,2064.24
3/1/2011,2075.12
4/1/2011,2205.93
5/1/2011,2204.21
6/1/2011,2164.93
7/1/2011,2314.7
8/1/2011,2611.94
9/1/2011,2326.62
10/1/2011,2458.8
11/1/2011,2440.83
12/1/2011,2260.91
1/1/2012,2484.75
2/1/2012,2545.03
3/1/2012,2346.08
4/1/2012,2341.48
5/1/2012,2210.28
6/1/2012,2216.35
7/1/2012,2295.28
8/1/2012,2331.81
9/1/2012,2494.05
10/1/2012,2406.76
11/1/2012,2432.65
12/1/2012,2348.53
1/1/2013,2356.39
2/1/2013,2220.7
3/1/2013,2230.91
4/1/2013,2052.42
5/1/2013,1961.82
6/1/2013,1669.86
7/1/2013,1847.11
8/1/2013,1929.76
9/1/2013,1848.63
10/1/2013,1850.63
11/1/2013,1731.37
12/1/2013,1670.68
1/1/2014,1726.83
2/1/2014,1832.61
3/1/2014,1774.6
4/1/2014,1766.04
5/1/2014,1708.13
6/1/2014,1785.17
7/1/2014,1761.38
8/1/2014,1751.73
9/1/2014,1647.29
10/1/2014,1601.28
11/1/2014,1625.41
12/1/2014,1655.03
1/1/2015,1751.95
2/1/2015,1663.61
3/1/2015,1618.42
4/1/2015,1649.45
5/1/2015,1621.33
6/1/2015,1591.22
7/1/2015,1486.97
8/1/2015,1539.94
9/1/2015,1518.78
10/1/2015,1555.16
11/1/2015,1454.54
12/1/2015,1452.54
1/1/2016,1527.01
2/1/2016,1687.03
3/1/2016,1681.43
4/1/2016,1747.85
5/1/2016,1642.33
6/1/2016,1775.58
7/1/2016,1828.15
8/1/2016,1764.44
9/1/2016,1767.86
10/1/2016,1706.68
11/1/2016,1576.14
12/1/2016,1545.83
1/1/2017,1616.54
2/1/2017,1668.01
3/1/2017,1663.06
4/1/2017,1680.81
5/1/2017,1688.77
6/1/2017,1643.45
7/1/2017,1685.76
8/1/2017,1745.14
9/1/2017,1686.84
10/1/2017,1669.12
11/1/2017,1684.39
12/1/2017,1704.24
1/1/2018,1756.26
2/1/2018,1718.33
3/1/2018,1719.13
4/1/2018,1702.43
5/1/2018,1678.95
6/1/2018,1608.19
7/1/2018,1567.77
8/1/2018,1551.02
9/1/2018,1519.25
10/1/2018,1560.4
