Price,Open,High,Low,Close,Volume
Ticker,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
Date,,,,,
10/9/2023,4139.509766,4139.509766,4097.939941,4112.569824,24824600
10/10/2023,4118.459961,4208.430176,4118.459961,4205.22998,26945500
10/11/2023,4203.839844,4217,4172.910156,4200.799805,25125600
10/12/2023,4202.790039,4234.490234,4193.97998,4198.22998,28124600
10/13/2023,4197.299805,4198.100098,4133.129883,4136.120117,29475800
10/16/2023,4137.069824,4163.399902,4110.830078,4149.859863,22046300
10/17/2023,4148.089844,4163.100098,4111.52002,4152.319824,19074800
10/18/2023,4152.529785,4161.5,4099.899902,4105.859863,22690500
10/19/2023,4104.790039,4109.810059,4069.290039,4090.330078,31261500
10/20/2023,4077.439941,4077.439941,4024.679931640625,4024.679931640625,37662200
10/23/2023,4025.47998,4044.620117,3993.100098,4041.75,26974400
10/24/2023,4045.419922,4074.320068359375,4026.649902,4065.370117,25258900
10/25/2023,4062.340087890625,4082.489990234375,4040.510009765625,4073.350098,22484800
10/26/2023,4070.75,4070.75,4017.739990234375,4049.399902,27690700
10/27/2023,4056.100098,4068.52002,4006.639892578125,4014.360107421875,24394700
10/30/2023,4023.419922,4050.97998,4023.419922,4028.320068359375,25448600
10/31/2023,4030.830078,4073.489990234375,4026.929931640625,4061.120117,33313900
11/1/2023,4069.649902,4103.649902,4049.870117,4091.709961,28092900
11/2/2023,4102.089844,4188.310059,4102.089844,4169.620117,35274500
11/3/2023,4175.850098,4195.959961,4163.859863,4174.669922,35837400
11/6/2023,4178.319824,4188.649902,4152.080078,4158.640137,25431900
11/7/2023,4150.52002,4164.879883,4135.529785,4153.370117,20870700
11/8/2023,4148.419922,4197.629883,4133.459961,4178.490234,27660500
11/9/2023,4179.350098,4234,4166.890137,4229.200195,25142800
11/10/2023,4218.259766,4218.259766,4176.160156,4197.359863,25219100
11/13/2023,4205.410156,4234.72998,4205.410156,4232.189941,26669400
11/14/2023,4232.399902,4304.720215,4230.910156,4291.720215,37242600
11/15/2023,4294.97998,4326.720215,4294.97998,4315.529785,29961300
11/16/2023,4315.569824,4323.600098,4302.450195,4302.450195,32963100
11/17/2023,4304,4347.529785,4304,4340.77002,41324200
11/20/2023,4338.399902,4348.490234,4330.470215,4342.410156,31874800
11/21/2023,4343.069824,4345.069824,4329.529785,4331.899902,24992700
11/22/2023,4335.779785,4357.100098,4335.779785,4352.02002,22322500
11/23/2023,4352.72998,4363.649902,4350.419922,4361.319824,18317400
11/24/2023,4357.950195,4375.830078,4356.080078,4372.100098,21635400
11/27/2023,4369.919922,4376.700195,4353.27002,4354.410156,22306300
11/28/2023,4350.339844,4350.339844,4328.120117,4348.02002,23473700
11/29/2023,4341.299805,4382.149902,4341.299805,4370.529785,30478700
11/30/2023,4370.390137,4392.810059,4361.830078,4382.470215,55338100
12/1/2023,4393.040039,4420.569824,4393.040039,4418.509766,23410400
12/4/2023,4414.299805,4426.549805,4405.330078,4414.950195,25291700
12/5/2023,4414.330078,4457.819824,4412.669922,4452.77002,31965100
12/6/2023,4460.330078,4495.299805,4458.529785,4483.259766,32538500
12/7/2023,4480.52002,4480.52002,4465.25,4473.77002,31121800
12/8/2023,4477.040039,4531.540039,4477.040039,4523.310059,26886000
12/11/2023,4522.790039,4544.129883,4519.620117,4540.189941,24134800
12/12/2023,4544.410156,4561.109863,4535.040039,4536.609863,26300000
12/13/2023,4539.450195,4554.129883,4528.990234,4530.189941,27793300
12/14/2023,4541.470215,4593.109863,4515.919922,4539.160156,47268300
12/15/2023,4551.029785,4579.899902,4542.109863,4549.439941,62263800
12/18/2023,4540.120117,4541.419922,4513.100098,4521.129883,22240500
12/19/2023,4522.129883,4538.319824,4519.279785,4535.399902,23305200
12/20/2023,4538.120117,4546.060059,4515.52002,4533.819824,22434600
12/21/2023,4522.490234,4524.859863,4503.359863,4524.859863,16748300
12/22/2023,4520.600098,4528.049805,4505.72998,4521.470215,17782200
12/27/2023,4521.799805,4542.330078,4520.509766,4528.379883,16854400
12/28/2023,4536.680176,4542.75,4512.640137,4514.379883,14425000
12/29/2023,4518.120117,4536.439941,4517.310059,4521.649902,13276900
1/3/2024,4514.200195,4515.700195,4433.140137,4448.129883,26376200
1/4/2024,4451.720215,4476.720215,4443.419922,4474.009766,28082800
1/5/2024,4458.740234,4474.879883,4418.080078,4463.509766,28778100
1/8/2024,4461.799805,4487.259766,4438.490234,4485.47998,21900200
1/9/2024,4486.990234,4486.990234,4446.620117,4467.169922,25544800
1/10/2024,4467.149902,4484.799805,4459.540039,4468.97998,20341000
1/11/2024,4481.399902,4510.009766,4441.459961,4442.279785,24082000
1/12/2024,4453.240234,4492.77002,4453.240234,4480.02002,20703500
1/15/2024,4483.97998,4489.490234,4451.029785,4454.680176,16286900
1/16/2024,4443.209961,4448.450195,4414.439941,4446.509766,22717700
1/17/2024,4420.600098,4420.600098,4380.970215,4403.080078,26429000
1/18/2024,4417.560059,4455.470215,4408.419922,4453.049805,25615800
1/19/2024,4465.200195,4476.779785,4437.5,4448.830078,26267800
1/22/2024,4454.450195,4495.430176,4454.450195,4480.319824,24707800
1/23/2024,4487.509766,4496.390137,4456.779785,4465.910156,21306700
1/24/2024,4469.790039,4564.109863,4469.600098,4564.109863,30202900
1/25/2024,4562.339844,4584.870117,4545.52002,4582.259766,30570800
1/26/2024,4572.129883,4639.049805,4572.129883,4635.470215,24797100
1/29/2024,4636.77002,4639.359863,4622.459961,4639.359863,26589700
1/30/2024,4647.410156,4667.419922,4642.259766,4662.700195,31631300
1/31/2024,4659.870117,4674.740234,4642.689941,4648.399902,36656800
2/1/2024,4641.939941,4656.52002,4619.47998,4638.600098,38356000
2/2/2024,4645.779785,4676.709961,4645.779785,4654.549805,29245500
2/5/2024,4656.049805,4667.399902,4638.330078,4655.27002,41764000
2/6/2024,4667.5,4692.439941,4660.02002,4690.870117,40126800
2/7/2024,4691.569824,4694.879883,4677.919922,4678.850098,36290900
2/8/2024,4687.209961,4720.779785,4682.830078,4710.779785,26948800
2/9/2024,4711.330078,4723.77002,4696.509766,4715.870117,30842300
2/12/2024,4720.299805,4746.350098,4720.299805,4746.350098,21602800
2/13/2024,4746.459961,4746.459961,4671.990234,4689.279785,22710500
2/14/2024,4685.939941,4712.890137,4681.620117,4709.220215,20156500
2/15/2024,4713.779785,4749.27002,4713.779785,4743.169922,26284000
2/16/2024,4754.430176,4782.790039,4750.759766,4765.649902,28820000
2/19/2024,4755.75,4765.819824,4744.589844,4763.069824,17297200
2/20/2024,4757.950195,4766.620117,4749.180176,4760.279785,20499400
2/21/2024,4761.240234,4782.560059,4756.680176,4775.310059,27017300
2/22/2024,4812.02002,4866.060059,4812.02002,4855.359863,29131200
2/23/2024,4857.410156,4881.660156,4850.319824,4872.569824,28690800
2/26/2024,4865.870117,4870.430176,4859.490234,4864.290039,25387100
2/27/2024,4865.540039,4887.850098,4863.810059,4885.740234,24235200
2/28/2024,4883.839844,4887.180176,4874.939941,4883.77002,22071200
2/29/2024,4883.77002,4898.370117,4872.629883,4877.77002,52106500
3/1/2024,4888.580078,4904.850098,4874.029785,4894.859863,36359400
3/4/2024,4904.580078,4915.439941,4897.939941,4912.919922,19696200
