id,region,ticker,date,price_usd,high_usd,low_usd,open_usd
1,global,cnyusd,2016-01-01,6.483699798583984,6.483699798583984,6.483699798583984,6.483699798583984
2,global,cnyusd,2016-01-02,6.483699798583984,6.525599956512451,6.483699798583984,6.483699798583984
3,global,cnyusd,2016-01-03,6.483699798583984,6.525599956512451,6.483699798583984,6.483699798583984
4,global,cnyusd,2016-01-04,6.483699798583984,6.525599956512451,6.483699798583984,6.483699798583984
5,global,cnyusd,2016-01-05,6.525400161743164,6.525400161743164,6.509500026702881,6.525400161743164
6,global,cnyusd,2016-01-06,6.512499809265137,6.550000190734863,6.512499809265137,6.512499809265137
7,global,cnyusd,2016-01-07,6.5467000007629395,6.585000038146973,6.5467000007629395,6.5467000007629395
8,global,cnyusd,2016-01-08,6.582900047302246,6.58650016784668,6.555699825286865,6.582900047302246
9,global,cnyusd,2016-01-09,6.58650016784668,6.58650016784668,6.559500217437744,6.58650016784668
10,global,cnyusd,2016-01-10,6.58650016784668,6.58650016784668,6.559500217437744,6.58650016784668
11,global,cnyusd,2016-01-11,6.58650016784668,6.58650016784668,6.559500217437744,6.58650016784668
12,global,cnyusd,2016-01-12,6.559500217437744,6.569499969482422,6.556000232696533,6.559500217437744
13,global,cnyusd,2016-01-13,6.5625,6.570300102233887,6.5625,6.5625
14,global,cnyusd,2016-01-14,6.565400123596191,6.581600189208984,6.565400123596191,6.565400123596191
15,global,cnyusd,2016-01-15,6.5802001953125,6.5802001953125,6.57390022277832,6.5802001953125
16,global,cnyusd,2016-01-16,6.574900150299072,6.574900150299072,6.568399906158447,6.574900150299072
17,global,cnyusd,2016-01-17,6.574900150299072,6.574900150299072,6.568399906158447,6.574900150299072
18,global,cnyusd,2016-01-18,6.574900150299072,6.574900150299072,6.568399906158447,6.574900150299072
19,global,cnyusd,2016-01-19,6.568900108337402,6.5696001052856445,6.565299987792969,6.568900108337402
20,global,cnyusd,2016-01-20,6.568600177764893,6.570700168609619,6.568399906158447,6.568600177764893
21,global,cnyusd,2016-01-21,6.568399906158447,6.570400238037109,6.568399906158447,6.568399906158447
22,global,cnyusd,2016-01-22,6.570000171661377,6.570499897003174,6.568600177764893,6.570000171661377
23,global,cnyusd,2016-01-23,6.5690999031066895,6.569499969482422,6.568999767303467,6.5690999031066895
24,global,cnyusd,2016-01-24,6.5690999031066895,6.569499969482422,6.568999767303467,6.5690999031066895
25,global,cnyusd,2016-01-25,6.5690999031066895,6.569499969482422,6.568999767303467,6.5690999031066895
26,global,cnyusd,2016-01-26,6.569399833679199,6.573800086975098,6.569200038909912,6.569399833679199
27,global,cnyusd,2016-01-27,6.572500228881836,6.572500228881836,6.566500186920166,6.572500228881836
28,global,cnyusd,2016-01-28,6.567800045013428,6.56820011138916,6.564199924468994,6.567800045013428
29,global,cnyusd,2016-01-29,6.565199851989746,6.56879997253418,6.564300060272217,6.565199851989746
30,global,cnyusd,2016-01-30,6.566100120544434,6.5690999031066895,6.566100120544434,6.566100120544434
31,global,cnyusd,2016-01-31,6.566100120544434,6.5690999031066895,6.566100120544434,6.566100120544434
32,global,cnyusd,2016-02-01,6.566100120544434,6.5690999031066895,6.566100120544434,6.566100120544434
33,global,cnyusd,2016-02-02,6.568399906158447,6.570000171661377,6.568399906158447,6.568399906158447
34,global,cnyusd,2016-02-03,6.569799900054932,6.570499897003174,6.566500186920166,6.569799900054932
35,global,cnyusd,2016-02-04,6.566999912261963,6.568900108337402,6.554299831390381,6.566999912261963
36,global,cnyusd,2016-02-05,6.554800033569336,6.564300060272217,6.554800033569336,6.554800033569336
37,global,cnyusd,2016-02-06,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
38,global,cnyusd,2016-02-07,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
39,global,cnyusd,2016-02-08,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
40,global,cnyusd,2016-02-09,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
41,global,cnyusd,2016-02-10,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
42,global,cnyusd,2016-02-11,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
43,global,cnyusd,2016-02-12,6.563899993896484,6.563899993896484,6.563899993896484,6.563899993896484
44,global,cnyusd,2016-02-13,6.563899993896484,6.563899993896484,6.481900215148926,6.563899993896484
45,global,cnyusd,2016-02-14,6.563899993896484,6.563899993896484,6.481900215148926,6.563899993896484
46,global,cnyusd,2016-02-15,6.563899993896484,6.563899993896484,6.481900215148926,6.563899993896484
47,global,cnyusd,2016-02-16,6.486199855804443,6.506899833679199,6.486199855804443,6.486199855804443
48,global,cnyusd,2016-02-17,6.506899833679199,6.5183000564575195,6.506899833679199,6.506899833679199
49,global,cnyusd,2016-02-18,6.5183000564575195,6.5183000564575195,6.505499839782715,6.5183000564575195
50,global,cnyusd,2016-02-19,6.508800029754639,6.512400150299072,6.508800029754639,6.508800029754639
51,global,cnyusd,2016-02-20,6.512400150299072,6.512400150299072,6.509300231933594,6.512400150299072
52,global,cnyusd,2016-02-21,6.512400150299072,6.512400150299072,6.509300231933594,6.512400150299072
53,global,cnyusd,2016-02-22,6.512400150299072,6.512400150299072,6.509300231933594,6.512400150299072
54,global,cnyusd,2016-02-23,6.5117998123168945,6.519199848175049,6.5117998123168945,6.5117998123168945
55,global,cnyusd,2016-02-24,6.517099857330322,6.528200149536133,6.517099857330322,6.517099857330322
56,global,cnyusd,2016-02-25,6.521699905395508,6.525400161743164,6.521699905395508,6.521699905395508
57,global,cnyusd,2016-02-26,6.523499965667725,6.530399799346924,6.518799781799316,6.523499965667725
58,global,cnyusd,2016-02-27,6.530399799346924,6.545000076293945,6.530399799346924,6.530399799346924
59,global,cnyusd,2016-02-28,6.530399799346924,6.545000076293945,6.530399799346924,6.530399799346924
60,global,cnyusd,2016-02-29,6.530399799346924,6.545000076293945,6.530399799346924,6.530399799346924
61,global,cnyusd,2016-03-01,6.544000148773193,6.544000148773193,6.530399799346924,6.544000148773193
62,global,cnyusd,2016-03-02,6.542099952697754,6.542300224304199,6.539599895477295,6.542099952697754
63,global,cnyusd,2016-03-03,6.540999889373779,6.540999889373779,6.521500110626221,6.540999889373779
64,global,cnyusd,2016-03-04,6.521500110626221,6.521500110626221,6.49560022354126,6.521500110626221
65,global,cnyusd,2016-03-05,6.4980998039245605,6.509799957275391,6.4980998039245605,6.4980998039245605
66,global,cnyusd,2016-03-06,6.4980998039245605,6.509799957275391,6.4980998039245605,6.4980998039245605
67,global,cnyusd,2016-03-07,6.4980998039245605,6.509799957275391,6.4980998039245605,6.4980998039245605
68,global,cnyusd,2016-03-08,6.506800174713135,6.506800174713135,6.492300033569336,6.506800174713135
69,global,cnyusd,2016-03-09,6.494699954986572,6.507999897003174,6.494699954986572,6.494699954986572
70,global,cnyusd,2016-03-10,6.502999782562256,6.513999938964844,6.498600006103516,6.502999782562256
71,global,cnyusd,2016-03-11,6.498600006103516,6.498600006103516,6.478300094604492,6.498600006103516
72,global,cnyusd,2016-03-12,6.485300064086914,6.491499900817871,6.484099864959717,6.485300064086914
73,global,cnyusd,2016-03-13,6.485300064086914,6.491499900817871,6.484099864959717,6.485300064086914
74,global,cnyusd,2016-03-14,6.485300064086914,6.491499900817871,6.484099864959717,6.485300064086914
75,global,cnyusd,2016-03-15,6.489999771118164,6.5055999755859375,6.4882001876831055,6.489999771118164
76,global,cnyusd,2016-03-16,6.504499912261963,6.515500068664551,6.501200199127197,6.504499912261963
77,global,cnyusd,2016-03-17,6.51200008392334,6.51200008392334,6.4629998207092285,6.51200008392334
78,global,cnyusd,2016-03-18,6.465000152587891,6.471700191497803,6.452499866485596,6.465000152587891
79,global,cnyusd,2016-03-19,6.461599826812744,6.47629976272583,6.461599826812744,6.461599826812744
80,global,cnyusd,2016-03-20,6.461599826812744,6.47629976272583,6.461599826812744,6.461599826812744
81,global,cnyusd,2016-03-21,6.461599826812744,6.47629976272583,6.461599826812744,6.461599826812744
82,global,cnyusd,2016-03-22,6.474599838256836,6.486700057983398,6.474599838256836,6.474599838256836
83,global,cnyusd,2016-03-23,6.480100154876709,6.499100208282471,6.476900100708008,6.480100154876709
84,global,cnyusd,2016-03-24,6.496300220489502,6.508299827575684,6.496300220489502,6.496300220489502
85,global,cnyusd,2016-03-25,6.504700183868408,6.504700183868408,6.504700183868408,6.504700183868408
86,global,cnyusd,2016-03-26,6.526500225067139,6.526500225067139,6.475100040435791,6.526500225067139
87,global,cnyusd,2016-03-27,6.526500225067139,6.526500225067139,6.475100040435791,6.526500225067139
88,global,cnyusd,2016-03-28,6.526500225067139,6.526500225067139,6.475100040435791,6.526500225067139
89,global,cnyusd,2016-03-29,6.500999927520752,6.514599800109863,6.485499858856201,6.501699924468994
90,global,cnyusd,2016-03-30,6.504899978637695,6.497900009155273,6.455100059509277,6.497900009155273
91,global,cnyusd,2016-03-31,6.455100059509277,6.458000183105469,6.439000129699707,6.455100059509277
