id,region,ticker,date,price_usd
60,opec,opec_basket,29/02/2016,39.79217391304348
61,opec,opec_basket,01/03/2016,39.79217391304348
62,opec,opec_basket,02/03/2016,43.33047619047619
63,opec,opec_basket,03/03/2016,43.33047619047619
64,opec,opec_basket,04/03/2016,43.33047619047619
65,opec,opec_basket,05/03/2016,43.33047619047619
66,opec,opec_basket,06/03/2016,43.33047619047619
67,opec,opec_basket,07/03/2016,43.33047619047619
68,opec,opec_basket,08/03/2016,43.33047619047619
69,opec,opec_basket,09/03/2016,43.33047619047619
70,opec,opec_basket,10/03/2016,43.33047619047619
71,opec,opec_basket,11/03/2016,43.33047619047619
72,opec,opec_basket,12/03/2016,43.33047619047619
73,opec,opec_basket,13/03/2016,43.33047619047619
74,opec,opec_basket,14/03/2016,43.33047619047619
75,opec,opec_basket,15/03/2016,43.33047619047619
76,opec,opec_basket,16/03/2016,43.33047619047619
77,opec,opec_basket,17/03/2016,43.33047619047619
78,opec,opec_basket,18/03/2016,43.33047619047619
79,opec,opec_basket,19/03/2016,43.33047619047619
80,opec,opec_basket,20/03/2016,43.33047619047619
81,opec,opec_basket,21/03/2016,43.33047619047619
82,opec,opec_basket,22/03/2016,43.33047619047619
83,opec,opec_basket,23/03/2016,43.33047619047619
84,opec,opec_basket,24/03/2016,43.33047619047619
85,opec,opec_basket,25/03/2016,43.33047619047619
86,opec,opec_basket,26/03/2016,43.33047619047619
87,opec,opec_basket,27/03/2016,43.33047619047619
88,opec,opec_basket,28/03/2016,43.33047619047619
89,opec,opec_basket,29/03/2016,43.33047619047619
90,opec,opec_basket,30/03/2016,43.33047619047619
91,opec,opec_basket,31/03/2016,43.33047619047619
92,opec,opec_basket,01/04/2016,43.33047619047619
93,opec,opec_basket,02/04/2016,47.735
94,opec,opec_basket,03/04/2016,47.735
95,opec,opec_basket,04/04/2016,47.735
96,opec,opec_basket,05/04/2016,47.735
97,opec,opec_basket,06/04/2016,47.735
98,opec,opec_basket,07/04/2016,47.735
99,opec,opec_basket,08/04/2016,47.735
100,opec,opec_basket,09/04/2016,47.735
101,opec,opec_basket,10/04/2016,47.735
102,opec,opec_basket,11/04/2016,47.735
103,opec,opec_basket,12/04/2016,47.735
104,opec,opec_basket,13/04/2016,47.735
105,opec,opec_basket,14/04/2016,47.735
106,opec,opec_basket,15/04/2016,47.735
107,opec,opec_basket,16/04/2016,47.735
108,opec,opec_basket,17/04/2016,47.735
109,opec,opec_basket,18/04/2016,47.735
110,opec,opec_basket,19/04/2016,47.735
111,opec,opec_basket,20/04/2016,47.735
112,opec,opec_basket,21/04/2016,47.735
113,opec,opec_basket,22/04/2016,47.735
114,opec,opec_basket,23/04/2016,47.735
115,opec,opec_basket,24/04/2016,47.735
116,opec,opec_basket,25/04/2016,47.735
117,opec,opec_basket,26/04/2016,47.735
118,opec,opec_basket,27/04/2016,47.735
119,opec,opec_basket,28/04/2016,47.735
120,opec,opec_basket,29/04/2016,47.735
121,opec,opec_basket,30/04/2016,47.735
122,opec,opec_basket,01/05/2016,47.735
123,opec,opec_basket,02/05/2016,49.87727272727273
124,opec,opec_basket,03/05/2016,49.87727272727273
125,opec,opec_basket,04/05/2016,49.87727272727273
126,opec,opec_basket,05/05/2016,49.87727272727273
127,opec,opec_basket,06/05/2016,49.87727272727273
128,opec,opec_basket,07/05/2016,49.87727272727273
129,opec,opec_basket,08/05/2016,49.87727272727273
130,opec,opec_basket,09/05/2016,49.87727272727273
131,opec,opec_basket,10/05/2016,49.87727272727273
132,opec,opec_basket,11/05/2016,49.87727272727273
133,opec,opec_basket,12/05/2016,49.87727272727273
134,opec,opec_basket,13/05/2016,49.87727272727273
135,opec,opec_basket,14/05/2016,49.87727272727273
136,opec,opec_basket,15/05/2016,49.87727272727273
137,opec,opec_basket,16/05/2016,49.87727272727273
138,opec,opec_basket,17/05/2016,49.87727272727273
139,opec,opec_basket,18/05/2016,49.87727272727273
140,opec,opec_basket,19/05/2016,49.87727272727273
141,opec,opec_basket,20/05/2016,49.87727272727273
142,opec,opec_basket,21/05/2016,49.87727272727273
143,opec,opec_basket,22/05/2016,49.87727272727273
144,opec,opec_basket,23/05/2016,49.87727272727273
145,opec,opec_basket,24/05/2016,49.87727272727273
146,opec,opec_basket,25/05/2016,49.87727272727273
147,opec,opec_basket,26/05/2016,49.87727272727273
148,opec,opec_basket,27/05/2016,49.87727272727273
149,opec,opec_basket,28/05/2016,49.87727272727273
150,opec,opec_basket,29/05/2016,49.87727272727273
151,opec,opec_basket,30/05/2016,49.87727272727273
152,opec,opec_basket,31/05/2016,49.87727272727273
153,opec,opec_basket,01/06/2016,49.87727272727273
154,opec,opec_basket,02/06/2016,46.59857142857143
155,opec,opec_basket,03/06/2016,46.59857142857143
156,opec,opec_basket,04/06/2016,46.59857142857143
157,opec,opec_basket,05/06/2016,46.59857142857143
158,opec,opec_basket,06/06/2016,46.59857142857143
159,opec,opec_basket,07/06/2016,46.59857142857143
160,opec,opec_basket,08/06/2016,46.59857142857143
161,opec,opec_basket,09/06/2016,46.59857142857143
162,opec,opec_basket,10/06/2016,46.59857142857143
163,opec,opec_basket,11/06/2016,46.59857142857143
164,opec,opec_basket,12/06/2016,46.59857142857143
165,opec,opec_basket,13/06/2016,46.59857142857143
166,opec,opec_basket,14/06/2016,46.59857142857143
167,opec,opec_basket,15/06/2016,46.59857142857143
168,opec,opec_basket,16/06/2016,46.59857142857143
169,opec,opec_basket,17/06/2016,46.59857142857143
170,opec,opec_basket,18/06/2016,46.59857142857143
171,opec,opec_basket,19/06/2016,46.59857142857143
172,opec,opec_basket,20/06/2016,46.59857142857143
173,opec,opec_basket,21/06/2016,46.59857142857143
174,opec,opec_basket,22/06/2016,46.59857142857143
175,opec,opec_basket,23/06/2016,46.59857142857143
176,opec,opec_basket,24/06/2016,46.59857142857143
177,opec,opec_basket,25/06/2016,46.59857142857143
178,opec,opec_basket,26/06/2016,46.59857142857143
179,opec,opec_basket,27/06/2016,46.59857142857143
180,opec,opec_basket,28/06/2016,46.59857142857143
181,opec,opec_basket,29/06/2016,46.59857142857143
182,opec,opec_basket,30/06/2016,46.59857142857143
183,opec,opec_basket,01/07/2016,46.59857142857143
184,opec,opec_basket,02/07/2016,47.05217391304348
185,opec,opec_basket,03/07/2016,47.05217391304348
186,opec,opec_basket,04/07/2016,47.05217391304348
187,opec,opec_basket,05/07/2016,47.05217391304348
188,opec,opec_basket,06/07/2016,47.05217391304348
189,opec,opec_basket,07/07/2016,47.05217391304348
190,opec,opec_basket,08/07/2016,47.05217391304348
191,opec,opec_basket,09/07/2016,47.05217391304348
192,opec,opec_basket,10/07/2016,47.05217391304348
193,opec,opec_basket,11/07/2016,47.05217391304348
194,opec,opec_basket,12/07/2016,47.05217391304348
195,opec,opec_basket,13/07/2016,47.05217391304348
196,opec,opec_basket,14/07/2016,47.05217391304348
197,opec,opec_basket,15/07/2016,47.05217391304348
198,opec,opec_basket,16/07/2016,47.05217391304348
199,opec,opec_basket,17/07/2016,47.05217391304348
200,opec,opec_basket,18/07/2016,47.05217391304348
201,opec,opec_basket,19/07/2016,47.05217391304348
202,opec,opec_basket,20/07/2016,47.05217391304348
203,opec,opec_basket,21/07/2016,47.05217391304348
204,opec,opec_basket,22/07/2016,47.05217391304348
205,opec,opec_basket,23/07/2016,47.05217391304348
206,opec,opec_basket,24/07/2016,47.05217391304348
207,opec,opec_basket,25/07/2016,47.05217391304348
208,opec,opec_basket,26/07/2016,47.05217391304348
209,opec,opec_basket,27/07/2016,47.05217391304348
210,opec,opec_basket,28/07/2016,47.05217391304348
211,opec,opec_basket,29/07/2016,47.05217391304348
212,opec,opec_basket,30/07/2016,47.05217391304348
213,opec,opec_basket,31/07/2016,47.05217391304348
214,opec,opec_basket,01/08/2016,47.05217391304348
215,opec,opec_basket,02/08/2016,47.37681818181818
216,opec,opec_basket,03/08/2016,47.37681818181818
217,opec,opec_basket,04/08/2016,47.37681818181818
218,opec,opec_basket,05/08/2016,47.37681818181818
219,opec,opec_basket,06/08/2016,47.37681818181818
220,opec,opec_basket,07/08/2016,47.37681818181818
221,opec,opec_basket,08/08/2016,47.37681818181818
222,opec,opec_basket,09/08/2016,47.37681818181818
223,opec,opec_basket,10/08/2016,47.37681818181818
224,opec,opec_basket,11/08/2016,47.37681818181818
225,opec,opec_basket,12/08/2016,47.37681818181818
226,opec,opec_basket,13/08/2016,47.37681818181818
227,opec,opec_basket,14/08/2016,47.37681818181818
228,opec,opec_basket,15/08/2016,47.37681818181818
229,opec,opec_basket,16/08/2016,47.37681818181818
230,opec,opec_basket,17/08/2016,47.37681818181818
231,opec,opec_basket,18/08/2016,47.37681818181818
232,opec,opec_basket,19/08/2016,47.37681818181818
233,opec,opec_basket,20/08/2016,47.37681818181818
234,opec,opec_basket,21/08/2016,47.37681818181818
235,opec,opec_basket,22/08/2016,47.37681818181818
236,opec,opec_basket,23/08/2016,47.37681818181818
237,opec,opec_basket,24/08/2016,47.37681818181818
238,opec,opec_basket,25/08/2016,47.37681818181818
239,opec,opec_basket,26/08/2016,47.37681818181818
240,opec,opec_basket,27/08/2016,47.37681818181818
241,opec,opec_basket,28/08/2016,47.37681818181818
242,opec,opec_basket,29/08/2016,47.37681818181818
243,opec,opec_basket,30/08/2016,47.37681818181818
244,opec,opec_basket,31/08/2016,47.37681818181818
245,opec,opec_basket,01/09/2016,47.37681818181818
246,opec,opec_basket,02/09/2016,51.41380952380952
247,opec,opec_basket,03/09/2016,51.41380952380952
248,opec,opec_basket,04/09/2016,51.41380952380952
249,opec,opec_basket,05/09/2016,51.41380952380952
250,opec,opec_basket,06/09/2016,51.41380952380952
251,opec,opec_basket,07/09/2016,51.41380952380952
252,opec,opec_basket,08/09/2016,51.41380952380952
253,opec,opec_basket,09/09/2016,51.41380952380952
254,opec,opec_basket,10/09/2016,51.41380952380952
255,opec,opec_basket,11/09/2016,51.41380952380952
256,opec,opec_basket,12/09/2016,51.41380952380952
257,opec,opec_basket,13/09/2016,51.41380952380952
258,opec,opec_basket,14/09/2016,51.41380952380952
259,opec,opec_basket,15/09/2016,51.41380952380952
260,opec,opec_basket,16/09/2016,51.41380952380952
261,opec,opec_basket,17/09/2016,51.41380952380952
262,opec,opec_basket,18/09/2016,51.41380952380952
263,opec,opec_basket,19/09/2016,51.41380952380952
264,opec,opec_basket,20/09/2016,51.41380952380952
265,opec,opec_basket,21/09/2016,51.41380952380952
266,opec,opec_basket,22/09/2016,51.41380952380952
267,opec,opec_basket,23/09/2016,51.41380952380952
268,opec,opec_basket,24/09/2016,51.41380952380952
269,opec,opec_basket,25/09/2016,51.41380952380952
270,opec,opec_basket,26/09/2016,51.41380952380952
271,opec,opec_basket,27/09/2016,51.41380952380952
272,opec,opec_basket,28/09/2016,51.41380952380952
273,opec,opec_basket,29/09/2016,51.41380952380952
274,opec,opec_basket,30/09/2016,51.41380952380952
275,opec,opec_basket,01/10/2016,51.41380952380952
276,opec,opec_basket,02/10/2016,46.94227272727273
277,opec,opec_basket,03/10/2016,46.94227272727273
278,opec,opec_basket,04/10/2016,46.94227272727273
279,opec,opec_basket,05/10/2016,46.94227272727273
280,opec,opec_basket,06/10/2016,46.94227272727273
281,opec,opec_basket,07/10/2016,46.94227272727273
282,opec,opec_basket,08/10/2016,46.94227272727273
283,opec,opec_basket,09/10/2016,46.94227272727273
284,opec,opec_basket,10/10/2016,46.94227272727273
285,opec,opec_basket,11/10/2016,46.94227272727273
286,opec,opec_basket,12/10/2016,46.94227272727273
287,opec,opec_basket,13/10/2016,46.94227272727273
288,opec,opec_basket,14/10/2016,46.94227272727273
289,opec,opec_basket,15/10/2016,46.94227272727273
290,opec,opec_basket,16/10/2016,46.94227272727273
291,opec,opec_basket,17/10/2016,46.94227272727273
292,opec,opec_basket,18/10/2016,46.94227272727273
293,opec,opec_basket,19/10/2016,46.94227272727273
294,opec,opec_basket,20/10/2016,46.94227272727273
295,opec,opec_basket,21/10/2016,46.94227272727273
296,opec,opec_basket,22/10/2016,46.94227272727273
297,opec,opec_basket,23/10/2016,46.94227272727273
298,opec,opec_basket,24/10/2016,46.94227272727273
299,opec,opec_basket,25/10/2016,46.94227272727273
300,opec,opec_basket,26/10/2016,46.94227272727273
301,opec,opec_basket,27/10/2016,46.94227272727273
302,opec,opec_basket,28/10/2016,46.94227272727273
303,opec,opec_basket,29/10/2016,46.94227272727273
304,opec,opec_basket,30/10/2016,46.94227272727273
305,opec,opec_basket,31/10/2016,46.94227272727273
306,opec,opec_basket,01/11/2016,46.94227272727273
307,opec,opec_basket,02/11/2016,55.02272727272727
308,opec,opec_basket,03/11/2016,55.02272727272727
309,opec,opec_basket,04/11/2016,55.02272727272727
310,opec,opec_basket,05/11/2016,55.02272727272727
311,opec,opec_basket,06/11/2016,55.02272727272727
312,opec,opec_basket,07/11/2016,55.02272727272727
313,opec,opec_basket,08/11/2016,55.02272727272727
314,opec,opec_basket,09/11/2016,55.02272727272727
315,opec,opec_basket,10/11/2016,55.02272727272727
316,opec,opec_basket,11/11/2016,55.02272727272727
317,opec,opec_basket,12/11/2016,55.02272727272727
318,opec,opec_basket,13/11/2016,55.02272727272727
319,opec,opec_basket,14/11/2016,55.02272727272727
320,opec,opec_basket,15/11/2016,55.02272727272727
321,opec,opec_basket,16/11/2016,55.02272727272727
322,opec,opec_basket,17/11/2016,55.02272727272727
323,opec,opec_basket,18/11/2016,55.02272727272727
324,opec,opec_basket,19/11/2016,55.02272727272727
325,opec,opec_basket,20/11/2016,55.02272727272727
326,opec,opec_basket,21/11/2016,55.02272727272727
327,opec,opec_basket,22/11/2016,55.02272727272727
328,opec,opec_basket,23/11/2016,55.02272727272727
329,opec,opec_basket,24/11/2016,55.02272727272727
330,opec,opec_basket,25/11/2016,55.02272727272727
331,opec,opec_basket,26/11/2016,55.02272727272727
332,opec,opec_basket,27/11/2016,55.02272727272727
333,opec,opec_basket,28/11/2016,55.02272727272727
334,opec,opec_basket,29/11/2016,55.02272727272727
335,opec,opec_basket,30/11/2016,55.02272727272727
336,opec,opec_basket,01/12/2016,55.02272727272727
337,opec,opec_basket,02/12/2016,55.71090909090909
338,opec,opec_basket,03/12/2016,55.71090909090909
339,opec,opec_basket,04/12/2016,55.71090909090909
340,opec,opec_basket,05/12/2016,55.71090909090909
341,opec,opec_basket,06/12/2016,55.71090909090909
342,opec,opec_basket,07/12/2016,55.71090909090909
343,opec,opec_basket,08/12/2016,55.71090909090909
344,opec,opec_basket,09/12/2016,55.71090909090909
345,opec,opec_basket,10/12/2016,55.71090909090909
346,opec,opec_basket,11/12/2016,55.71090909090909
347,opec,opec_basket,12/12/2016,55.71090909090909
348,opec,opec_basket,13/12/2016,55.71090909090909
349,opec,opec_basket,14/12/2016,55.71090909090909
350,opec,opec_basket,15/12/2016,55.71090909090909
351,opec,opec_basket,16/12/2016,55.71090909090909
352,opec,opec_basket,17/12/2016,55.71090909090909
353,opec,opec_basket,18/12/2016,55.71090909090909
354,opec,opec_basket,19/12/2016,55.71090909090909
355,opec,opec_basket,20/12/2016,55.71090909090909
356,opec,opec_basket,21/12/2016,55.71090909090909
357,opec,opec_basket,22/12/2016,55.71090909090909
358,opec,opec_basket,23/12/2016,55.71090909090909
359,opec,opec_basket,24/12/2016,55.71090909090909
360,opec,opec_basket,25/12/2016,55.71090909090909
361,opec,opec_basket,26/12/2016,55.71090909090909
362,opec,opec_basket,27/12/2016,55.71090909090909
363,opec,opec_basket,28/12/2016,55.71090909090909
364,opec,opec_basket,29/12/2016,55.71090909090909
365,opec,opec_basket,30/12/2016,55.71090909090909
366,opec,opec_basket,31/12/2016,55.71090909090909
367,opec,opec_basket,01/01/2017,55.71090909090909
368,opec,opec_basket,02/01/2017,56.096
369,opec,opec_basket,03/01/2017,56.096
370,opec,opec_basket,04/01/2017,56.096
371,opec,opec_basket,05/01/2017,56.096
372,opec,opec_basket,06/01/2017,56.096
373,opec,opec_basket,07/01/2017,56.096
374,opec,opec_basket,08/01/2017,56.096
375,opec,opec_basket,09/01/2017,56.096
376,opec,opec_basket,10/01/2017,56.096
377,opec,opec_basket,11/01/2017,56.096
378,opec,opec_basket,12/01/2017,56.096
379,opec,opec_basket,13/01/2017,56.096
380,opec,opec_basket,14/01/2017,56.096
381,opec,opec_basket,15/01/2017,56.096
382,opec,opec_basket,16/01/2017,56.096
383,opec,opec_basket,17/01/2017,56.096
384,opec,opec_basket,18/01/2017,56.096
385,opec,opec_basket,19/01/2017,56.096
386,opec,opec_basket,20/01/2017,56.096
387,opec,opec_basket,21/01/2017,56.096
388,opec,opec_basket,22/01/2017,56.096
389,opec,opec_basket,23/01/2017,56.096
390,opec,opec_basket,24/01/2017,56.096
391,opec,opec_basket,25/01/2017,56.096
392,opec,opec_basket,26/01/2017,56.096
393,opec,opec_basket,27/01/2017,56.096
394,opec,opec_basket,28/01/2017,56.096
395,opec,opec_basket,29/01/2017,56.096
396,opec,opec_basket,30/01/2017,56.096
397,opec,opec_basket,31/01/2017,56.096
398,opec,opec_basket,01/02/2017,56.096
399,opec,opec_basket,02/02/2017,52.65521739130435
400,opec,opec_basket,03/02/2017,52.65521739130435
401,opec,opec_basket,04/02/2017,52.65521739130435
402,opec,opec_basket,05/02/2017,52.65521739130435
403,opec,opec_basket,06/02/2017,52.65521739130435
404,opec,opec_basket,07/02/2017,52.65521739130435
405,opec,opec_basket,08/02/2017,52.65521739130435
406,opec,opec_basket,09/02/2017,52.65521739130435
407,opec,opec_basket,10/02/2017,52.65521739130435
408,opec,opec_basket,11/02/2017,52.65521739130435
409,opec,opec_basket,12/02/2017,52.65521739130435
410,opec,opec_basket,13/02/2017,52.65521739130435
411,opec,opec_basket,14/02/2017,52.65521739130435
412,opec,opec_basket,15/02/2017,52.65521739130435
413,opec,opec_basket,16/02/2017,52.65521739130435
414,opec,opec_basket,17/02/2017,52.65521739130435
415,opec,opec_basket,18/02/2017,52.65521739130435
416,opec,opec_basket,19/02/2017,52.65521739130435
417,opec,opec_basket,20/02/2017,52.65521739130435
418,opec,opec_basket,21/02/2017,52.65521739130435
419,opec,opec_basket,22/02/2017,52.65521739130435
420,opec,opec_basket,23/02/2017,52.65521739130435
421,opec,opec_basket,24/02/2017,52.65521739130435
422,opec,opec_basket,25/02/2017,52.65521739130435
423,opec,opec_basket,26/02/2017,52.65521739130435
424,opec,opec_basket,27/02/2017,52.65521739130435
425,opec,opec_basket,28/02/2017,52.65521739130435
426,opec,opec_basket,01/03/2017,52.65521739130435
427,opec,opec_basket,02/03/2017,53.978
428,opec,opec_basket,03/03/2017,53.978
429,opec,opec_basket,04/03/2017,53.978
430,opec,opec_basket,05/03/2017,53.978
431,opec,opec_basket,06/03/2017,53.978
432,opec,opec_basket,07/03/2017,53.978
433,opec,opec_basket,08/03/2017,53.978
434,opec,opec_basket,09/03/2017,53.978
435,opec,opec_basket,10/03/2017,53.978
436,opec,opec_basket,11/03/2017,53.978
437,opec,opec_basket,12/03/2017,53.978
438,opec,opec_basket,13/03/2017,53.978
439,opec,opec_basket,14/03/2017,53.978
440,opec,opec_basket,15/03/2017,53.978
441,opec,opec_basket,16/03/2017,53.978
442,opec,opec_basket,17/03/2017,53.978
443,opec,opec_basket,18/03/2017,53.978
444,opec,opec_basket,19/03/2017,53.978
445,opec,opec_basket,20/03/2017,53.978
446,opec,opec_basket,21/03/2017,53.978
447,opec,opec_basket,22/03/2017,53.978
448,opec,opec_basket,23/03/2017,53.978
449,opec,opec_basket,24/03/2017,53.978
450,opec,opec_basket,25/03/2017,53.978
451,opec,opec_basket,26/03/2017,53.978
452,opec,opec_basket,27/03/2017,53.978
453,opec,opec_basket,28/03/2017,53.978
454,opec,opec_basket,29/03/2017,53.978
455,opec,opec_basket,30/03/2017,53.978
456,opec,opec_basket,31/03/2017,53.978
457,opec,opec_basket,01/04/2017,53.978
458,opec,opec_basket,02/04/2017,51.37434782608696
459,opec,opec_basket,03/04/2017,51.37434782608696
460,opec,opec_basket,04/04/2017,51.37434782608696
461,opec,opec_basket,05/04/2017,51.37434782608696
462,opec,opec_basket,06/04/2017,51.37434782608696
463,opec,opec_basket,07/04/2017,51.37434782608696
464,opec,opec_basket,08/04/2017,51.37434782608696
465,opec,opec_basket,09/04/2017,51.37434782608696
466,opec,opec_basket,10/04/2017,51.37434782608696
467,opec,opec_basket,11/04/2017,51.37434782608696
468,opec,opec_basket,12/04/2017,51.37434782608696
469,opec,opec_basket,13/04/2017,51.37434782608696
470,opec,opec_basket,14/04/2017,51.37434782608696
471,opec,opec_basket,15/04/2017,51.37434782608696
472,opec,opec_basket,16/04/2017,51.37434782608696
473,opec,opec_basket,17/04/2017,51.37434782608696
474,opec,opec_basket,18/04/2017,51.37434782608696
475,opec,opec_basket,19/04/2017,51.37434782608696
476,opec,opec_basket,20/04/2017,51.37434782608696
477,opec,opec_basket,21/04/2017,51.37434782608696
478,opec,opec_basket,22/04/2017,51.37434782608696
479,opec,opec_basket,23/04/2017,51.37434782608696
480,opec,opec_basket,24/04/2017,51.37434782608696
481,opec,opec_basket,25/04/2017,51.37434782608696
482,opec,opec_basket,26/04/2017,51.37434782608696
483,opec,opec_basket,27/04/2017,51.37434782608696
484,opec,opec_basket,28/04/2017,51.37434782608696
485,opec,opec_basket,29/04/2017,51.37434782608696
486,opec,opec_basket,30/04/2017,51.37434782608696
487,opec,opec_basket,01/05/2017,51.37434782608696
488,opec,opec_basket,02/05/2017,47.65272727272727
489,opec,opec_basket,03/05/2017,47.65272727272727
490,opec,opec_basket,04/05/2017,47.65272727272727
491,opec,opec_basket,05/05/2017,47.65272727272727
492,opec,opec_basket,06/05/2017,47.65272727272727
493,opec,opec_basket,07/05/2017,47.65272727272727
494,opec,opec_basket,08/05/2017,47.65272727272727
495,opec,opec_basket,09/05/2017,47.65272727272727
496,opec,opec_basket,10/05/2017,47.65272727272727
497,opec,opec_basket,11/05/2017,47.65272727272727
498,opec,opec_basket,12/05/2017,47.65272727272727
499,opec,opec_basket,13/05/2017,47.65272727272727
500,opec,opec_basket,14/05/2017,47.65272727272727
501,opec,opec_basket,15/05/2017,47.65272727272727
502,opec,opec_basket,16/05/2017,47.65272727272727
503,opec,opec_basket,17/05/2017,47.65272727272727
504,opec,opec_basket,18/05/2017,47.65272727272727
505,opec,opec_basket,19/05/2017,47.65272727272727
506,opec,opec_basket,20/05/2017,47.65272727272727
507,opec,opec_basket,21/05/2017,47.65272727272727
508,opec,opec_basket,22/05/2017,47.65272727272727
509,opec,opec_basket,23/05/2017,47.65272727272727
510,opec,opec_basket,24/05/2017,47.65272727272727
511,opec,opec_basket,25/05/2017,47.65272727272727
512,opec,opec_basket,26/05/2017,47.65272727272727
513,opec,opec_basket,27/05/2017,47.65272727272727
514,opec,opec_basket,28/05/2017,47.65272727272727
515,opec,opec_basket,29/05/2017,47.65272727272727
516,opec,opec_basket,30/05/2017,47.65272727272727
517,opec,opec_basket,31/05/2017,47.65272727272727
518,opec,opec_basket,01/06/2017,47.65272727272727
519,opec,opec_basket,02/06/2017,49.25333333333333
520,opec,opec_basket,03/06/2017,49.25333333333333
521,opec,opec_basket,04/06/2017,49.25333333333333
522,opec,opec_basket,05/06/2017,49.25333333333333
523,opec,opec_basket,06/06/2017,49.25333333333333
524,opec,opec_basket,07/06/2017,49.25333333333333
525,opec,opec_basket,08/06/2017,49.25333333333333
526,opec,opec_basket,09/06/2017,49.25333333333333
527,opec,opec_basket,10/06/2017,49.25333333333333
528,opec,opec_basket,11/06/2017,49.25333333333333
529,opec,opec_basket,12/06/2017,49.25333333333333
530,opec,opec_basket,13/06/2017,49.25333333333333
531,opec,opec_basket,14/06/2017,49.25333333333333
532,opec,opec_basket,15/06/2017,49.25333333333333
533,opec,opec_basket,16/06/2017,49.25333333333333
534,opec,opec_basket,17/06/2017,49.25333333333333
535,opec,opec_basket,18/06/2017,49.25333333333333
536,opec,opec_basket,19/06/2017,49.25333333333333
537,opec,opec_basket,20/06/2017,49.25333333333333
538,opec,opec_basket,21/06/2017,49.25333333333333
539,opec,opec_basket,22/06/2017,49.25333333333333
540,opec,opec_basket,23/06/2017,49.25333333333333
541,opec,opec_basket,24/06/2017,49.25333333333333
542,opec,opec_basket,25/06/2017,49.25333333333333
543,opec,opec_basket,26/06/2017,49.25333333333333
544,opec,opec_basket,27/06/2017,49.25333333333333
545,opec,opec_basket,28/06/2017,49.25333333333333
546,opec,opec_basket,29/06/2017,49.25333333333333
547,opec,opec_basket,30/06/2017,49.25333333333333
548,opec,opec_basket,01/07/2017,49.25333333333333
549,opec,opec_basket,02/07/2017,51.92782608695652
550,opec,opec_basket,03/07/2017,51.92782608695652
551,opec,opec_basket,04/07/2017,51.92782608695652
